"","Names","ID","pl","pb","p","pFdr","pFWER"
"69","Dilated cardiomyopathy","05414",0.0655816696727881,5e-04,0.000371368058649658,0.00104413628084107,0.0720454033780336
"70","Fluid shear stress and atherosclerosis","05418",0.0172575444866359,0.002,0.000389127046700242,0.00107843781514067,0.0754906470598469
"71","Legionellosis","05134",0.0190253709467301,0.002,0.000425277540425416,0.00115959366560129,0.0825038428425307
"72","Melanoma","05218",0.0785572545682843,5e-04,0.000437753624580437,0.00115959366560129,0.0849242031686047
"73","Long-term potentiation","04720",0.00880055412922769,0.0045,0.000441037861575323,0.00115959366560129,0.0855613451456127
"74","Influenza A","05164",0.0264859490951214,0.0015,0.000442319233270596,0.00115959366560129,0.0858099312544956
"75","Gap junction","04540",0.0275443299197497,0.0015,0.000458375471506336,0.00118566455296306,0.0889248414722292
"76","Glucagon signaling pathway","04922",0.0419902867019075,0.001,0.000465171429270143,0.00118741127997905,0.0902432572784077
"77","Choline metabolism in cancer","05231",0.00619263594431711,0.007,0.000478837381635848,0.00120642145503058,0.0928944520373546
"78","Tight junction","04530",0.00177329052119647,0.025,0.00048870990635731,0.00121550925427331,0.0948097218333181
"79","Axon guidance","04360",0.0255949826808758,0.002,0.000556945135615418,0.00135677209825861,0.108047356309391
"80","Oxytocin signaling pathway","04921",0.0259206865976552,0.002,0.000563376896325413,0.00135677209825861,0.10929511788713
"81","mRNA surveillance pathway","03015",0.0521566948264492,0.001,0.000566487319376016,0.00135677209825861,0.109898539958947
"82","TGF-beta signaling pathway","04350",0.108979573606841,5e-04,0.000589443120095611,0.00139453616217742,0.114351965298548
"83","Estrogen signaling pathway","04915",0.0369701081647421,0.0015,0.000598912189339431,0.00139986704496204,0.11618896473185
"84","Rap1 signaling pathway","04015",0.0586399902299972,0.001,0.000630033547662807,0.00145507747912601,0.122226508246585
"85","RIG-I-like receptor signaling pathway","04622",0.0611882502743667,0.001,0.000654809448663066,0.00149450627106629,0.127033033040635
"86","Adherens junction","04520",0.00302359725794282,0.0215,0.00069174378923727,0.00156044529200035,0.13419829511203
"87","Vibrio cholerae infection","05110",0.0376781763122265,0.002,0.000790735483313627,0.00176324923865338,0.153402683762844
"88","Thyroid cancer","05216",0.178547255502257,5e-04,0.00092164347416222,0.0020318049316758,0.178798833987471
"89","Apoptosis","04210",0.187823575254263,5e-04,0.000964770317356438,0.00210298248951853,0.187165441567149
"90","NF-kappa B signaling pathway","04064",0.20210678916465,5e-04,0.00103073063102561,0.00222179713798855,0.199961742418969
"91","ECM-receptor interaction","04512",0.030444660686871,0.0035,0.00108120952876578,0.00228309751806896,0.209754648580562
"92","cAMP signaling pathway","04024",0.0711466238497526,0.0015,0.00108270603949662,0.00228309751806896,0.210044971662344
"93","Non-alcoholic fatty liver disease (NAFLD)","04932",0.0565285750767869,0.002,0.0011404772426962,0.00237906005465659,0.221252585083063
"94","Protein processing in endoplasmic reticulum","04141",0.0115034137840395,0.01,0.00115842616429641,0.00239079442418622,0.224734675873504
"95","VEGF signaling pathway","04370",0.0182470160112548,0.0065,0.00119076549217884,0.00243166847876522,0.231008505482696
"96","Mineral absorption","04978",0.0856394793356294,0.0015,0.00127944085535092,0.00256962189877617,0.248211525938078
"97","Ras signaling pathway","04014",0.0862867814833993,0.0015,0.00128813683797185,0.00256962189877617,0.249898546566538
"98","Calcium signaling pathway","04020",0.0130538741256807,0.01,0.00129805642309312,0.00256962189877617,0.251822946080064
"99","Central carbon metabolism in cancer","05230",0.0170370444280153,0.008,0.00134942645833428,0.00262421511904538,0.261788732916851
"100","Salmonella infection","05132",0.273325742504304,5e-04,0.0013526882056935,0.00262421511904538,0.262421511904538
"101","Insulin secretion","04911",0.0582193329784796,0.0025,0.00143146819088312,0.00274955276268639,0.277704829031325
"102","Fc gamma R-mediated phagocytosis","04666",0.0787147972398587,0.0025,0.00187604688992829,0.00356816761417733,0.363953096646088
"103","Prolactin signaling pathway","04917",0.143410540337979,0.0015,0.00203162556769856,0.0038265568945002,0.394135360133521
"104","Toll-like receptor signaling pathway","04620",0.147736214836046,0.0015,0.00208631984140014,0.0038917889349195,0.404746049231628
"105","Thyroid hormone signaling pathway","04919",0.085778677044569,0.003,0.0023842512193394,0.00440518796716042,0.462544736551844
"106","Cell cycle","04110",0.103131420360687,0.003,0.00280957654123867,0.00509665282837734,0.545057849000303
"107","Small cell lung cancer","05222",0.155633354788563,0.002,0.00282470194474677,0.00509665282837734,0.547992177280874
"108","Amphetamine addiction","05031",0.0120533755776809,0.026,0.00284182196103877,0.00509665282837734,0.55131346044152
"109","Th1 and Th2 cell differentiation","04658",0.316086417516375,0.001,0.00286358329017077,0.00509665282837734,0.55553515829313
"110","Proximal tubule bicarbonate reclamation","04964",0.342944634719636,0.001,0.00307893688150269,0.00543012504555928,0.597313755011521
"111","Melanogenesis","04916",0.181264814888035,0.002,0.0032346359456079,0.00565332768872011,0.627519373447932
"112","TNF signaling pathway","04668",0.376507744978906,0.001,0.00334511014621073,0.00579420864611501,0.648951368364881
"113","Wnt signaling pathway","04310",0.195691764848021,0.002,0.00346210926613889,0.0059437982091234,0.671649197630945
"114","Ovarian steroidogenesis","04913",0.827802420419519,5e-04,0.00363814330869133,0.00617585883089758,0.705799801886119
"115","Longevity regulating pathway","04211",0.166731966271036,0.0025,0.0036609472451197,0.00617585883089758,0.710223765553222
"116","Herpes simplex infection","05168",0.0573565234054916,0.008,0.0039859491189966,0.00664429837682876,0.773274129085341
"117","Alcoholism","05034",0.923217096103413,5e-04,0.00400712840252044,0.00664429837682876,0.777382910088965
"118","Carbohydrate digestion and absorption","04973",0.472130191383804,0.001,0.00408782395903243,0.00672065972925671,0.793037848052291
"119","Cytokine-cytokine receptor interaction","04060",0.982188607068614,5e-04,0.00423268011305024,0.00690033564648527,0.821139941931747
"120","Amyotrophic lateral sclerosis (ALS)","05014",0.00438210626504031,0.1145,0.00431375861895354,0.00697390976730822,0.836869172076986
"121","RNA degradation","03018",0.102829204942207,0.005,0.0044077755346977,0.0070670120143087,0.855108453731353
"122","Shigellosis","05131",0.0523964362749,0.011,0.00487530730113444,0.00775253783950886,0.945809616420081
"123","Platelet activation","04611",0.122448313405574,0.005,0.00514183955778538,0.00807006394534655,0.997516874210364
"124","Breast cancer","05224",0.0725744381811612,0.0085,0.00517615907448158,0.00807006394534655,1
"125","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",0.137795620012605,0.0045,0.00519978346993979,0.00807006394534655,1
"126","Fc epsilon RI signaling pathway","04664",0.475745058020594,0.0015,0.00588389356130007,0.00905932818168423,1
"127","Chemokine signaling pathway","04062",0.735900022129309,0.001,0.00604498912808959,0.00906673693030324,1
"128","Regulation of lipolysis in adipocytes","04923",0.492308086322369,0.0015,0.00606346878217195,0.00906673693030324,1
"129","Notch signaling pathway","04330",0.0924407076917001,0.008,0.00607113708327617,0.00906673693030324,1
"130","Pancreatic secretion","04972",0.370075726174797,0.002,0.00607564845845062,0.00906673693030324,1
"131","Toxoplasmosis","05145",0.107024437620277,0.007,0.00614061299352455,0.00909373221941804,1
"132","Phosphatidylinositol signaling system","04070",0.102238266564937,0.0075,0.00626718133219838,0.00921085741247338,1
"133","Hypertrophic cardiomyopathy (HCM)","05410",0.0915989756812527,0.0085,0.0063517666946142,0.00926498299815905,1
"134","Jak-STAT signaling pathway","04630",0.39422698786614,0.002,0.00642230181036575,0.00929795933739519,1
"135","Epstein-Barr virus infection","05169",0.141410710508825,0.009,0.00975727643033004,0.0140215676109928,1
"136","MicroRNAs in cancer","05206",0.999999256293119,0.0015,0.0112534280026136,0.0159791277725229,1
"137","Measles","05162",0.376184260516035,0.004,0.0112842294063692,0.0159791277725229,1
"138","Cardiac muscle contraction","04260",0.032543642001825,0.0475,0.0115506967714921,0.0162379360410831,1
"139","Phospholipase D signaling pathway","04072",0.16497580072571,0.0095,0.0116893586455916,0.0163146444406098,1
"140","Alzheimer's disease","05010",0.159991267994177,0.01,0.0118998404923466,0.0164897789679659,1
"141","Oocyte meiosis","04114",0.103131420360687,0.017,0.0128797719334633,0.0177211046460417,1
"142","Aldosterone synthesis and secretion","04925",0.551382301659918,0.004,0.0156962833412442,0.0214442180859252,1
"143","Basal cell carcinoma","05217",0.644056326019182,0.0035,0.0159934417138399,0.0216973964509436,1
"144","Inflammatory bowel disease (IBD)","05321",0.919747686316726,0.0025,0.0162683141553803,0.0219170343482207,1
"145","RNA transport","03013",0.882789673152429,0.003,0.0183632910146561,0.0245688169437468,1
"146","Pertussis","05133",0.507430834378821,0.0055,0.0192050957144936,0.025519099785012,1
"147","IL-17 signaling pathway","04657",0.904544712398703,0.0035,0.0213866983226163,0.0282246222761058,1
"148","Chemical carcinogenesis","05204",0.849442016614782,0.004,0.0227128444830192,0.0297722420926063,1
"149","Vasopressin-regulated water reabsorption","04962",0.248927200389132,0.0165,0.0266768634066103,0.0347336342341101,1
"150","Fat digestion and absorption","04975",0.963191923955433,0.005,0.030513053064389,0.039432657341574,1
"151","Natural killer cell mediated cytotoxicity","04650",0.484959893241545,0.01,0.0306924291679262,0.039432657341574,1
"152","Bladder cancer","05219",0.44011630077266,0.0115,0.0318161974570793,0.0406075151754827,1
"153","Dorso-ventral axis formation","04320",0.0705419448013524,0.076,0.0333925320412451,0.0423408576209251,1
"154","Bile secretion","04976",0.685697493424785,0.008,0.0340414929697812,0.0428834391956984,1
"155","PPAR signaling pathway","03320",0.794631739493402,0.0075,0.0364898594830099,0.0456711789658318,1
"156","Cell adhesion molecules (CAMs)","04514",0.0834354263925755,0.078,0.0392737928845083,0.0488404860230423,1
"157","Transcriptional misregulation in cancer","05202",0.580290496108369,0.0115,0.0401043397943076,0.0495556810197177,1
"158","Bacterial invasion of epithelial cells","05100",0.127314179475235,0.0615,0.0458030142989415,0.0562391441392067,1
"159","Peroxisome","04146",0.748564241332518,0.0115,0.0495419088197603,0.0604473604467516,1
"160","Parkinson's disease","05012",0.336831594932348,0.026,0.0502497513581644,0.0609278235217744,1
"161","Antigen processing and presentation","04612",0.719030355931704,0.0125,0.051337673922688,0.0618603027391396,1
"162","Thyroid hormone synthesis","04918",0.523363338352716,0.0185,0.0545831754805613,0.065365037303882,1
"163","Inflammatory mediator regulation of TRP channels","04750",0.719953267885463,0.015,0.0597014845498257,0.071055754617584,1
"164","Hedgehog signaling pathway","04340",0.725910593694836,0.0155,0.0617403488759549,0.0730343151337515,1
"165","Renin secretion","04924",0.190702869884702,0.0635,0.0655585710594952,0.0770809865790429,1
"166","Complement and coagulation cascades","04610",0.999864100029344,0.013,0.0694488044261503,0.0811630605944166,1
"167","Endocrine and other factor-regulated calcium reabsorption","04961",0.50222038043246,0.0265,0.070794069679228,0.0822398174716781,1
"168","Leukocyte transendothelial migration","04670",0.709166708096511,0.0265,0.0934811446736327,0.107948464682647,1
"169","Cytosolic DNA-sensing pathway","04623",0.609065014173939,0.0335,0.0998156108709274,0.114581233780828,1
"170","Aldosterone-regulated sodium reabsorption","04960",0.0857451653750538,0.3235,0.127179408746364,0.145134148804675,1
"171","Malaria","05144",0.18220288175092,0.169,0.137964566135143,0.156521203685484,1
"172","Circadian rhythm","04710",0.807695423694815,0.0465,0.160817896894389,0.181387627892508,1
"173","Pathogenic Escherichia coli infection","05130",0.325990706570608,0.118,0.163790422802961,0.183672497247251,1
"174","Systemic lupus erythematosus","05322",0.99999984674667,0.0395,0.167142437417833,0.186354211833676,1
"175","Phototransduction","04744",0.887547038377985,0.0465,0.172826041787321,0.191590012038516,1
"176","Prion diseases","05020",0.853212672094381,0.049,0.174532663424656,0.192382594911269,1
"177","Neuroactive ligand-receptor interaction","04080",0.995497096477413,0.0425,0.176120839343677,0.193036400184595,1
"178","Intestinal immune network for IgA production","04672",0.996036126049197,0.044,0.180891759752904,0.197151693213839,1
"179","Viral myocarditis","05416",0.300156670478728,0.154,0.188328806806545,0.204110550393685,1
"180","Rheumatoid arthritis","05323",0.254310771163719,0.2645,0.248821523470039,0.26817430862882,1
"181","Cocaine addiction","05030",0.482747006061011,0.15,0.262521385371701,0.281297750146002,1
"182","Viral carcinogenesis","05203",0.160301275168679,0.455,0.263897889312229,0.281297750146002,1
"183","Olfactory transduction","04740",1,0.076,0.271853667340881,0.28819459816465,1
"184","Graft-versus-host disease","05332",0.963191923955433,0.1235,0.372209687921597,0.39243847530864,1
"185","Staphylococcus aureus infection","05150",0.998783408928043,0.1395,0.413937461284626,0.431844548462743,1
"186","Sulfur relay system","04122",0.909312811656801,0.1535,0.414428449968369,0.431844548462743,1
"187","Homologous recombination","03440",0.927475358038889,0.1515,0.41626252867285,0.431844548462743,1
"188","Maturity onset diabetes of the young","04950",0.960202061650286,0.2375,0.565148343505968,0.583184992766796,1
"189","Ribosome biogenesis in eukaryotes","03008",0.998371610250002,0.315,0.678289571202306,0.696233739752632,1
"190","Asthma","05310",0.999892480535876,0.472,0.826328306468267,0.843724691867599,1
"191","Autoimmune thyroid disease","05320",0.898631824551736,0.8205,0.962008206828792,0.977118283375841,1
"192","Renin-angiotensin system","04614",0.904845343431344,0.853,0.971727790166465,0.981849954647366,1
"193","Allograft rejection","05330",0.983290181820915,0.814,0.978603599509577,0.98354315268605,1
"194","Type I diabetes mellitus","04940",0.990566739588805,0.832,0.98354315268605,0.98354315268605,1
