"","Names","ID","pl","pb","p","pFdr","pFWER"
"17","Protein processing in endoplasmic reticulum","04141",0.00617318664246715,5e-06,5.64649429238521e-07,6.36172695566064e-06,0.000109541989272273
"18","Hippo signaling pathway","04390",0.00646981607500707,5e-06,5.90263325782946e-07,6.36172695566064e-06,0.000114511085201891
"19","HIF-1 signaling pathway","04066",8.40146849556064e-05,5e-04,7.55519756905285e-07,7.71425435998028e-06,0.000146570832839625
"20","Thyroid hormone signaling pathway","04919",1.72620035226766e-05,0.0035,1.06466829586412e-06,1.0327282469882e-05,0.00020654564939764
"21","Prostate cancer","05215",2.76351940836215e-06,0.025,1.20820273998982e-06,1.11614919789536e-05,0.000234391331558025
"22","Estrogen signaling pathway","04915",2.12130768492332e-05,0.005,1.80939167424416e-06,1.58238220934418e-05,0.000351021984803366
"23","Signaling pathways regulating pluripotency of stem cells","04550",4.40877241165279e-05,0.0025,1.87602014509877e-06,1.58238220934418e-05,0.000363947908149162
"24","PI3K-Akt signaling pathway","04151",0.0238183942017222,5e-06,2.01781930223769e-06,1.63107060264213e-05,0.000391456944634112
"25","Aldosterone synthesis and secretion","04925",6.50986418437227e-05,0.0025,2.70665040440684e-06,2.10036071381971e-05,0.000525090178454928
"26","Retrograde endocannabinoid signaling","04723",6.18301616546415e-06,0.032,3.25191505625455e-06,2.42642892658993e-05,0.000630871520913382
"27","Melanoma","05218",1.88080412990491e-05,0.0125,3.82349910209057e-06,2.68073041147265e-05,0.000741758825805571
"28","Endocrine and other factor-regulated calcium reabsorption","04961",0.0476178166347138,5e-06,3.86909543923887e-06,2.68073041147265e-05,0.000750604515212342
"29","mRNA surveillance pathway","03015",0.0640523084297497,5e-06,5.10949359072441e-06,3.41807502276047e-05,0.000991241756600536
"30","Phosphatidylinositol signaling system","04070",3.16782185908892e-05,0.011,5.52997644835832e-06,3.57605143660505e-05,0.00107281543098151
"31","Serotonergic synapse","04726",0.0783797581362029,5e-06,6.17329251354031e-06,3.74647013193589e-05,0.00119761874762682
"32","T cell receptor signaling pathway","04660",0.000404680412117209,0.001,6.36164414056058e-06,3.74647013193589e-05,0.00123415896326875
"33","Dopaminergic synapse","04728",2.53401565871254e-05,0.016,6.37286156463322e-06,3.74647013193589e-05,0.00123633514353884
"34","FoxO signaling pathway","04068",0.00042198130587563,0.001,6.61595154302637e-06,3.77498411572681e-05,0.00128349459934712
"35","Rap1 signaling pathway","04015",0.000112443148083023,0.004,7.02298481710204e-06,3.80137112060992e-05,0.0013624590545178
"36","Morphine addiction","05032",6.02535149072025e-05,0.0075,7.05409073927614e-06,3.80137112060992e-05,0.00136849360341957
"37","Pancreatic cancer","05212",2.06849052291809e-06,0.25,8.00246536418965e-06,4.19588724500754e-05,0.00155247828065279
"38","Insulin signaling pathway","04910",3.01608645880422e-05,0.019,8.80918479889108e-06,4.4973206604865e-05,0.00170898185098487
"39","Chronic myeloid leukemia","05220",6.02904223337759e-05,0.0105,9.66838506421081e-06,4.80940180117153e-05,0.0018756667024569
"40","Long-term potentiation","04720",1.61633365381732e-05,0.0415,1.02057782595472e-05,4.94980245588039e-05,0.00197992098235216
"41","Circadian entrainment","04713",0.000511151263073509,0.0015,1.15631119350149e-05,5.4713261351046e-05,0.00224324371539288
"42","Breast cancer","05224",0.000833717137193983,0.001,1.25035657626019e-05,5.77545656653515e-05,0.00242569175794476
"43","Melanogenesis","04916",1.53819269165479e-05,0.0595,1.36405963252194e-05,6.15412950486643e-05,0.00264627568709256
"44","Hepatitis B","05161",0.00145959522251308,0.001,2.10726891372651e-05,9.1010520267913e-05,0.00408810169262944
"45","Glutamatergic synapse","04724",3.65605814222371e-05,0.04,2.11106876910107e-05,9.1010520267913e-05,0.00409547341205608
"46","Parkinson's disease","05012",0.327004006593001,5e-06,2.34197906936143e-05,9.87704216208952e-05,0.00454343939456118
"47","Salivary secretion","04970",0.361390079703989,5e-06,2.57018275584189e-05,0.000105976873847916,0.00498615454633327
"48","GnRH signaling pathway","04912",0.000217205758586693,0.0085,2.62210821891751e-05,0.000105976873847916,0.00508688994469998
"49","Regulation of actin cytoskeleton","04810",0.000193045032977455,0.0115,3.11202002157618e-05,0.000123210588609343,0.0060373188418578
"50","Colorectal cancer","05210",0.000142417671345229,0.0195,3.83081748905554e-05,0.000148635718575355,0.00743178592876775
"51","Endometrial cancer","05213",1.90259213807692e-05,0.152,3.9774537459359e-05,0.000151299220923836,0.00771626026711565
"52","Vasopressin-regulated water reabsorption","04962",0.000397659219967609,0.008,4.34505651659121e-05,0.000162104031580518,0.00842940964218695
"53","cGMP-PKG signaling pathway","04022",0.00191788580111595,0.002,5.16722160442886e-05,0.000189139809671547,0.010024409912592
"54","Renin-angiotensin system","04614",0.941467255082258,5e-06,6.24493511544327e-05,0.000224355076369629,0.0121151741239599
"55","Endocytosis","04144",0.00170548929835602,0.0035,7.77722467033725e-05,0.000274323924735532,0.0150878158604543
"56","Renin secretion","04924",0.00172716566745999,0.0045,9.92123364230181e-05,0.00034369987975117,0.0192471932660655
"57","Ras signaling pathway","04014",0.00104060591840107,0.008,0.00010569447515523,0.000359732073335345,0.0205047281801147
"58","Central carbon metabolism in cancer","05230",0.00172716566745999,0.005,0.000109326054032159,0.00036567680141791,0.0212092544822388
"59","Hedgehog signaling pathway","04340",0.000287394666815312,0.031,0.00011250957704717,0.000369946744866965,0.0218268579471509
"60","Adrenergic signaling in cardiomyocytes","04261",0.000132223206915054,0.0975,0.000158039113103704,0.000510993132368643,0.0306595879421186
"61","SNARE interactions in vesicular transport","04130",0.0302564304430081,5e-04,0.000183035504426156,0.00058211291571597,0.0355088878586742
"62","HTLV-I infection","05166",0.00174104047106536,0.009,0.000189032124484914,0.000591487615323763,0.0366722321500733
"63","Synaptic vesicle cycle","04721",0.000276110665280065,0.0865,0.000278060186605744,0.000856248828595467,0.0539436762015144
"64","cAMP signaling pathway","04024",0.00224636212272571,0.011,0.000286840979084659,0.000869486717850374,0.0556471499424239
"65","Chagas disease (American trypanosomiasis)","05142",0.0197223395236625,0.0015,0.000338089026005313,0.00100906570838509,0.0655892710450307
"66","Adherens junction","04520",0.00138689783391993,0.022,0.000347754604259974,0.0010221877761581,0.0674643932264349
"67","Oocyte meiosis","04114",0.00699998323018361,0.005,0.000394104827071314,0.00114113935002739,0.0764563364518349
"68","Alzheimer's disease","05010",0.0243127600181515,0.0015,0.000409148891483572,0.00116727771982078,0.0793748849478129
"69","Progesterone-mediated oocyte maturation","04914",0.00691141165082369,0.006,0.00045990926605124,0.00129307822628899,0.0892223976139406
"70","Inflammatory mediator regulation of TRP channels","04750",0.00282769646635006,0.015,0.000469454080228368,0.00130105845091862,0.0910740915643033
"71","Insulin resistance","04931",0.00163599690660895,0.029,0.000519793696345162,0.00140684526570679,0.100839977090961
"72","GABAergic synapse","04727",0.000430167853209545,0.113,0.0005313787720174,0.00140684526570679,0.103087481771376
"73","Longevity regulating pathway","04211",0.00262766925475918,0.0185,0.000531407710928538,0.00140684526570679,0.103093095920136
"74","AMPK signaling pathway","04152",0.00902367900289153,0.0055,0.000541511039109598,0.00140684526570679,0.105053141587262
"75","Platelet activation","04611",0.100170375152861,5e-04,0.000546017959201564,0.00140684526570679,0.105927484085103
"76","Gastric acid secretion","04971",0.00844428855474263,0.006,0.000551763027109634,0.00140684526570679,0.107042027259269
"77","VEGF signaling pathway","04370",0.000586696325417328,0.0875,0.000558387038450631,0.00140684526570679,0.108327085459422
"78","Amphetamine addiction","05031",0.0110310689369536,0.0055,0.000649787950600788,0.00161613926175068,0.126058862416553
"79","Bacterial invasion of epithelial cells","05100",0.00151605238133344,0.053,0.000837986987704118,0.00205784146347594,0.162569475614599
"80","Osteoclast differentiation","04380",0.056978313972919,0.0015,0.000886073297039865,0.00211839592666264,0.171898219625734
"81","Insulin secretion","04911",0.000589493387928107,0.145,0.000886158261365601,0.00211839592666264,0.171914702704927
"82","Vascular smooth muscle contraction","04270",0.0345856894874446,0.0025,0.000895404463847095,0.00211839592666264,0.173708465986337
"83","Apoptosis","04210",0.0253082804338035,0.0035,0.00091516401894567,0.00211909515505775,0.17754181967546
"84","Notch signaling pathway","04330",0.017766863654177,0.005,0.0009175463557982,0.00211909515505775,0.178003993024851
"85","Apelin signaling pathway","04371",0.0372241084784988,0.003,0.00112788396976297,0.0025742292956943,0.218809490134016
"86","RNA degradation","03018",0.0270122662562888,0.0045,0.00121739258159468,0.00274621117243452,0.236174160829369
"87","TGF-beta signaling pathway","04350",0.0828426499079673,0.0015,0.00124178262860445,0.00276903252815246,0.240905829949264
"88","Glucagon signaling pathway","04922",0.00530188757400064,0.0255,0.00133964709787829,0.00295331292032259,0.259891536988388
"89","Chemokine signaling pathway","04062",0.277840144789379,5e-04,0.00137275422787743,0.00296928470377615,0.266314320208221
"90","Sphingolipid signaling pathway","04071",0.000697274433674651,0.2,0.00137750321309203,0.00296928470377615,0.267235623339853
"91","Fc epsilon RI signaling pathway","04664",0.0357312938517344,0.004,0.00140826881095681,0.00300224339918265,0.273204149325621
"92","Fc gamma R-mediated phagocytosis","04666",0.0416606214660956,0.0035,0.00143379900262894,0.00302344572293494,0.278157006510015
"93","Th1 and Th2 cell differentiation","04658",0.0776738200621015,0.002,0.00151772238267485,0.00316600152945077,0.294438142238921
"94","Cell cycle","04110",0.0180112547625359,0.01,0.0017330300800389,0.00357667910135688,0.336207835527547
"95","Bladder cancer","05219",0.0231902143504702,0.008,0.00177958711010047,0.003609802464811,0.34523989935949
"96","Choline metabolism in cancer","05231",0.0155252060337573,0.012,0.00178629400320544,0.003609802464811,0.346541036621856
"97","Pathogenic Escherichia coli infection","05130",0.129896275116307,0.0015,0.0018594604763565,0.003718920952713,0.360735332413161
"98","Acute myeloid leukemia","05221",0.00295920398263568,0.068,0.0019138758676325,0.00378869304408883,0.371291918320705
"99","Prolactin signaling pathway","04917",0.0111881017851458,0.02,0.00210446570321413,0.00412390248912668,0.408266346423541
"100","RNA transport","03013",0.573069326499035,5e-04,0.00262398445703867,0.00509052984665502,0.509052984665502
"101","AGE-RAGE signaling pathway in diabetic complications","04933",0.0155252060337573,0.02,0.00281854321088328,0.00541383547436987,0.546797382911357
"102","Cocaine addiction","05030",0.00241011033096048,0.136,0.00295757390065989,0.00560556911910965,0.573769336728018
"103","Jak-STAT signaling pathway","04630",0.660183319088805,5e-04,0.00297615267664069,0.00560556911910965,0.577373619268294
"104","Fluid shear stress and atherosclerosis","05418",0.0361337708888873,0.01,0.00322519110484365,0.00601622186865066,0.625687074339669
"105","B cell receptor signaling pathway","04662",0.0152985924993929,0.026,0.00351211291739766,0.00648904672357282,0.681349905975146
"106","Inflammatory bowel disease (IBD)","05321",0.857928394014243,5e-04,0.00375521139132529,0.00687274537657647,0.728511009917106
"107","Small cell lung cancer","05222",0.0205603198549959,0.0215,0.00385645878270298,0.00699208414807829,0.748153003844377
"108","African trypanosomiasis","05143",0.981290746002316,5e-04,0.00422925956245491,0.00759700328811345,0.820476355116252
"109","Shigellosis","05131",0.0766508543336729,0.0085,0.00543129258420564,0.00966670423243939,1
"110","Dilated cardiomyopathy","05414",0.00676584168630009,0.1015,0.00568859693320619,0.0100326164094727,1
"111","Cardiac muscle contraction","04260",0.0869011406951179,0.0085,0.00606489339552813,0.0105999037723645,1
"112","Tight junction","04530",0.00388058148498209,0.2115,0.00665236856006398,0.0115228526843965,1
"113","Hypertrophic cardiomyopathy (HCM)","05410",0.0266912877316101,0.0315,0.00679446354693,0.011664831222163,1
"114","ECM-receptor interaction","04512",0.481041999084634,0.002,0.00764511274450996,0.0130101041441661,1
"115","Amyotrophic lateral sclerosis (ALS)","05014",0.0478310016968078,0.021,0.00793849205267806,0.0133918909410395,1
"116","Th17 cell differentiation","04659",0.158581143819341,0.0065,0.00811988942719531,0.0135400439748375,1
"117","Long-term depression","04730",0.00496397639858184,0.209,0.00816590280956696,0.0135400439748375,1
"118","Vibrio cholerae infection","05110",0.00601865972977023,0.1835,0.00862381939317165,0.0141781437480958,1
"119","TNF signaling pathway","04668",0.13494407396477,0.0085,0.00891305119158712,0.0145305204299824,1
"120","Basal cell carcinoma","05217",0.0263639177608452,0.05,0.0100598003573342,0.0162633439110236,1
"121","Tuberculosis","05152",0.544117919269803,0.0025,0.0103383137035281,0.016575478169293,1
"122","Thyroid cancer","05216",0.00635142863192386,0.221,0.0106238799983385,0.0168937108170301,1
"123","Aldosterone-regulated sodium reabsorption","04960",0.612412957123384,0.0025,0.0114548980669612,0.0180670749999225,1
"124","Regulation of lipolysis in adipocytes","04923",0.0357093345133434,0.045,0.0119449372796401,0.0186880470342756,1
"125","Non-alcoholic fatty liver disease (NAFLD)","04932",0.139924286923663,0.0125,0.0128532358887482,0.0199482220993372,1
"126","Epithelial cell signaling in Helicobacter pylori infection","05120",0.0110310689369536,0.164,0.0132334026112083,0.0203752389410667,1
"127","Phospholipase D signaling pathway","04072",0.00664777887458403,0.34,0.0160302939621589,0.0244872206981011,1
"128","Hepatitis C","05160",0.0472234312215105,0.0605,0.0195933609113645,0.0296961876312868,1
"129","Viral carcinogenesis","05203",0.00943328503603963,0.3265,0.0208909155301888,0.0314173458360978,1
"130","Salmonella infection","05132",0.119238736857988,0.028,0.0223764599327111,0.0333925632841996,1
"131","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",0.0354441248676478,0.096,0.0227405133581183,0.033676790774618,1
"132","Dorso-ventral axis formation","04320",0.0101138728238533,0.378,0.0251048144195441,0.0368964696772088,1
"133","Chemical carcinogenesis","05204",0.976149200995704,0.004,0.0255579317773518,0.0372313183950824,1
"134","Huntington's disease","05016",0.327767095248203,0.012,0.0257164776543353,0.0372313183950824,1
"135","Adipocytokine signaling pathway","04920",0.316806422156854,0.0135,0.0276052932529717,0.0396698288227889,1
"136","Natural killer cell mediated cytotoxicity","04650",0.387576591234158,0.0115,0.0285846942696788,0.0405101923938261,1
"137","Intestinal immune network for IgA production","04672",0.998755079241721,0.0045,0.0287862748029164,0.0405101923938261,1
"138","Cytokine-cytokine receptor interaction","04060",0.999999101028603,0.0045,0.0288165286100412,0.0405101923938261,1
"139","Circadian rhythm","04710",0.157672229114324,0.0325,0.0321488854986962,0.0448696675305544,1
"140","Toxoplasmosis","05145",0.197752650676486,0.028,0.0343093122801694,0.0473072378480968,1
"141","Type II diabetes mellitus","04930",0.0345873952948904,0.1605,0.0343830955493899,0.0473072378480968,1
"142","Amoebiasis","05146",0.658796013134349,0.0105,0.0413223700232539,0.0564545055247272,1
"143","Measles","05162",0.232912866703465,0.03,0.0416703158284516,0.0565317571378994,1
"144","Influenza A","05164",0.504703809767318,0.016,0.0469895404992203,0.0632621583976872,1
"145","Toll-like receptor signaling pathway","04620",0.246555285515912,0.033,0.0472835719982714,0.0632621583976872,1
"146","PPAR signaling pathway","03320",0.788411886988984,0.012,0.0535544535125758,0.0711613971331486,1
"147","Cell adhesion molecules (CAMs)","04514",0.348760135378785,0.028,0.054968017377196,0.0725428256542586,1
"148","Leukocyte transendothelial migration","04670",0.22282622701596,0.0445,0.0556634392709506,0.0729642379632731,1
"149","Pancreatic secretion","04972",0.339406770439586,0.0335,0.0622715218609223,0.0810783573222747,1
"150","NF-kappa B signaling pathway","04064",0.381613121043166,0.032,0.0660082911331136,0.0853707231988269,1
"151","MicroRNAs in cancer","05206",0.999999711170333,0.0135,0.0716183687264452,0.0920130035293401,1
"152","Alcoholism","05034",0.967629737481967,0.015,0.0759484478796082,0.0969342032147631,1
"153","NOD-like receptor signaling pathway","04621",0.606888762341185,0.0255,0.079985758953582,0.101419851222189,1
"154","Phagosome","04145",0.352069937796686,0.0445,0.0807826313273976,0.101765132970877,1
"155","Type I diabetes mellitus","04940",0.861900000003943,0.019,0.0837135149337304,0.10412793683158,1
"156","Rheumatoid arthritis","05323",0.992759582976432,0.0165,0.083731743019209,0.10412793683158,1
"157","Herpes simplex infection","05168",0.581872977567845,0.03,0.0881199086201201,0.108389503953422,1
"158","Autoimmune thyroid disease","05320",0.999700363520288,0.0175,0.08827598775588,0.108389503953422,1
"159","Allograft rejection","05330",0.992938391592926,0.0185,0.09179300115883,0.111999007703227,1
"160","Epstein-Barr virus infection","05169",0.0986817531398208,0.206,0.0995226472336306,0.120671209770777,1
"161","Homologous recombination","03440",0.0860542502673539,0.244,0.102117215624343,0.122301299970914,1
"162","Olfactory transduction","04740",1,0.021,0.102127889666433,0.122301299970914,1
"163","Carbohydrate digestion and absorption","04973",0.887508229216322,0.0245,0.104988923179722,0.124956141698565,1
"164","Thyroid hormone synthesis","04918",0.522822231596624,0.042,0.105809378204931,0.125164752266809,1
"165","Mineral absorption","04978",0.758651218782938,0.03,0.108853652173425,0.127985506191784,1
"166","Antigen processing and presentation","04612",0.960650801214802,0.025,0.113573511609434,0.132730489471266,1
"167","Phototransduction","04744",0.865463996187569,0.028,0.114380697668936,0.132771066792666,1
"168","p53 signaling pathway","04115",0.502957332587073,0.0485,0.11497700629468,0.132771066792666,1
"169","Prion diseases","05020",0.364320831065481,0.0785,0.130251472891599,0.149132008948497,1
"170","Pertussis","05133",0.883710066191898,0.0325,0.130682688253838,0.149132008948497,1
"171","Neuroactive ligand-receptor interaction","04080",0.920898293212089,0.034,0.139764010831367,0.158562678954884,1
"172","Viral myocarditis","05416",0.82897879039618,0.0395,0.144699163864189,0.163207196451469,1
"173","Maturity onset diabetes of the young","04950",0.883868002850699,0.039,0.150556313134909,0.168831934960533,1
"174","Complement and coagulation cascades","04610",0.985212771171216,0.039,0.163648333884715,0.182458487204797,1
"175","Graft-versus-host disease","05332",0.99749246008022,0.04,0.168432048749248,0.186718956899167,1
"176","Fanconi anemia pathway","03460",0.481821485632225,0.0835,0.169501442875267,0.186836817714783,1
"177","IL-17 signaling pathway","04657",0.778517045040036,0.061,0.192201840668391,0.2106619044614,1
"178","Transcriptional misregulation in cancer","05202",0.861057053190536,0.0925,0.281167896365382,0.306441415139798,1
"179","RIG-I-like receptor signaling pathway","04622",0.35680716696059,0.226,0.283668225927467,0.307439306312451,1
"180","Ovarian steroidogenesis","04913",0.77303482888693,0.1075,0.289831843923446,0.312374320673047,1
"181","Leishmaniasis","05140",0.388877718976702,0.218,0.293979741239436,0.315094308289783,1
"182","Taste transduction","04742",0.998613156150558,0.09,0.306414468178373,0.326617619926397,1
"183","Legionellosis","05134",0.69101430444529,0.1565,0.348687210178242,0.36964655068076,1
"184","Bile secretion","04976",0.586766952247612,0.2095,0.380603643304524,0.4012886239189,1
"185","Peroxisome","04146",0.689439879011095,0.208,0.421906415442864,0.442431592410355,1
"186","Cytosolic DNA-sensing pathway","04623",0.930430117055924,0.213,0.518952713143076,0.541273259944929,1
"187","Asthma","05310",0.999995775423195,0.233,0.572413586435129,0.593840832986176,1
"188","Staphylococcus aureus infection","05150",0.999901729853403,0.2475,0.593061349603796,0.611988839484769,1
"189","Systemic lupus erythematosus","05322",0.999999999999891,0.293,0.652681722299726,0.669948434529878,1
"190","Sulfur relay system","04122",0.931637938923841,0.337,0.677681723064832,0.691948706708302,1
"191","Proximal tubule bicarbonate reclamation","04964",0.758472795819355,0.443,0.702460185111232,0.713493591160099,1
"192","Malaria","05144",0.991945285303629,0.4245,0.785286420787229,0.79346648767043,1
"193","Fat digestion and absorption","04975",0.999191791128661,0.468,0.823058961145234,0.827323515348059,1
"194","Ribosome biogenesis in eukaryotes","03008",0.999759203969044,0.8755,0.991878535783664,0.991878535783664,1
