"","Names","ID","pl","pb","p","pFdr","pFWER"
"27","GnRH signaling pathway","04912",0.0645532780300249,0.001,0.000687364573526708,0.00491338380335758,0.132661362690655
"28","Proteoglycans in cancer","05205",0.145852234800314,5e-04,0.000767624958586857,0.00529112917883083,0.148151617007263
"29","p53 signaling pathway","04115",0.151422452221906,0.001,0.00148324908061425,0.00986682303263598,0.28626707255855
"30","Cytokine-cytokine receptor interaction","04060",0.0186780108442717,0.0085,0.00154763809450445,0.00986682303263598,0.29869415223936
"31","Endometrial cancer","05213",0.01358504897087,0.012,0.00158482649747003,0.00986682303263598,0.305871514011715
"32","Adrenergic signaling in cardiomyocytes","04261",0.174642620831473,0.001,0.00168578484828556,0.0101673898662223,0.325356475719113
"33","Glioma","05214",0.0261210037699301,0.0075,0.00186854010660432,0.0109281285022616,0.360628240574634
"34","Renin secretion","04924",0.480460525654918,5e-04,0.0022422882929934,0.0127282835455214,0.432761640547726
"35","Insulin secretion","04911",0.208726302755143,0.0015,0.00283941502611431,0.0154310720796949,0.548007100040062
"36","Glutamatergic synapse","04724",0.105972462411422,0.003,0.00287833468844051,0.0154310720796949,0.555518594869018
"37","Apoptosis","04210",0.752009164389837,5e-04,0.00334114258668108,0.0174281221413364,0.644840519229448
"38","RNA transport","03013",0.822739381716213,5e-04,0.00361841531101166,0.0183777409217171,0.69835415502525
"39","MAPK signaling pathway","04010",0.470920313332249,0.001,0.00407855685191047,0.0191760067792299,0.787161472418721
"40","cAMP signaling pathway","04024",0.317677744000015,0.0015,0.00412139600702177,0.0191760067792299,0.795429429355202
"41","Toll-like receptor signaling pathway","04620",1,5e-04,0.00430045122977104,0.0191760067792299,0.829987087345811
"42","Insulin resistance","04931",1,5e-04,0.00430045122977104,0.0191760067792299,0.829987087345811
"43","Serotonergic synapse","04726",0.0266105445141971,0.019,0.00434298766428144,0.0191760067792299,0.838196619206319
"44","ErbB signaling pathway","04012",0.212389305917411,0.0025,0.00453493586885741,0.0191760067792299,0.87524262268948
"45","Retrograde endocannabinoid signaling","04723",0.267842628720663,0.002,0.00457044721162992,0.0191760067792299,0.882096311844574
"46","Melanogenesis","04916",0.267842628720663,0.002,0.00457044721162992,0.0191760067792299,0.882096311844574
"47","Salmonella infection","05132",0.579835296017014,0.001,0.00490121234663453,0.0200111737343123,0.945933982900463
"48","Ovarian steroidogenesis","04913",0.395524841973686,0.0015,0.00500131186731746,0.0200111737343123,0.965253190392271
"49","Gastric acid secretion","04971",0.17256169529775,0.0035,0.00508055706207928,0.0200111737343123,0.980547512981302
"50","Th17 cell differentiation","04659",0.660325879263659,0.001,0.00549574509877442,0.0212135760812693,1
"51","Morphine addiction","05032",0.230790457104763,0.003,0.00572964179487315,0.0216827620864807,1
"52","Thyroid hormone signaling pathway","04919",0.110157772208016,0.0065,0.00590133536632345,0.021884500900068,1
"53","Osteoclast differentiation","04380",0.731015431056703,0.001,0.00600973340779071,0.021884500900068,1
"54","Circadian entrainment","04713",0.0714091500910808,0.0105,0.00614511066316904,0.0219293975115526,1
"55","Wnt signaling pathway","04310",0.764296219965957,0.001,0.00624931017168599,0.0219293975115526,1
"56","Salivary secretion","04970",0.0612462223903822,0.013,0.00647761896776598,0.0223246510853363,1
"57","Neurotrophin signaling pathway","04722",0.334308313156004,0.0025,0.00675900883989447,0.0228857667736778,1
"58","Chemokine signaling pathway","04062",0.109466998950689,0.008,0.00704130785609137,0.023430558900442,1
"59","Dilated cardiomyopathy","05414",0.596503339936563,0.0015,0.00717500517923144,0.0234707796540961,1
"60","Focal adhesion","04510",0.320418967720278,0.003,0.00763936704884413,0.0243495928663041,1
"61","Glucagon signaling pathway","04922",0.646274388672773,0.0015,0.00769598531007539,0.0243495928663041,1
"62","FoxO signaling pathway","04068",0.1457785907048,0.007,0.00804881211351955,0.0250551731920851,1
"63","Acute myeloid leukemia","05221",0.425265312082399,0.0025,0.00834211768248352,0.0255560113130051,1
"64","Estrogen signaling pathway","04915",0.256709841897859,0.0045,0.00896833553423931,0.0270451368454404,1
"65","Parkinson's disease","05012",0.0540033290264675,0.022,0.00919024835599945,0.0272879681955061,1
"66","Aldosterone-regulated sodium reabsorption","04960",0.310863116632983,0.0045,0.0105924624258119,0.030974928002753,1
"67","Fluid shear stress and atherosclerosis","05418",1,0.0015,0.011253435256311,0.0324166120069853,1
"68","Non-alcoholic fatty liver disease (NAFLD)","04932",0.778245877515694,0.002,0.0116197103753748,0.0329794720948138,1
"69","Vibrio cholerae infection","05110",0.0921373264096005,0.0175,0.0119802034880237,0.0335098445389649,1
"70","NOD-like receptor signaling pathway","04621",0.50920507242518,0.0035,0.013063472139184,0.036017858898036,1
"71","Breast cancer","05224",0.423390883296818,0.0045,0.0138381575926823,0.0372513828043296,1
"72","Chagas disease (American trypanosomiasis)","05142",0.642672354033324,0.003,0.0139805592353801,0.0372513828043296,1
"73","Phospholipase D signaling pathway","04072",0.179603487355205,0.011,0.0142776691787545,0.0372513828043296,1
"74","Cell cycle","04110",0.12751487852598,0.0155,0.0142829136140953,0.0372513828043296,1
"75","Calcium signaling pathway","04020",0.0358491446654772,0.056,0.0144761353058915,0.0372519215204941,1
"76","Hippo signaling pathway","04390",0.199816657845196,0.0105,0.0150363470086494,0.0381844075351229,1
"77","NF-kappa B signaling pathway","04064",0.616418773900025,0.0035,0.0154017615705895,0.0384389446785541,1
"78","Melanoma","05218",0.0316971939477284,0.0695,0.0156805358364146,0.0384389446785541,1
"79","Leukocyte transendothelial migration","04670",0.315958443172387,0.007,0.0157340758010662,0.0384389446785541,1
"80","cGMP-PKG signaling pathway","04022",0.807690979050583,0.003,0.0170165597134571,0.0410524503087153,1
"81","Tuberculosis","05152",1,0.0025,0.01747866136777,0.0416466869627111,1
"82","TNF signaling pathway","04668",0.663751350227494,0.004,0.0184026617419545,0.0433135819048441,1
"83","Prolactin signaling pathway","04917",0.154908952603549,0.018,0.0191903414296424,0.0444170516713698,1
"84","Chemical carcinogenesis","05204",0.562484491312395,0.005,0.0193317737844304,0.0444170516713698,1
"85","Staphylococcus aureus infection","05150",0.10783005361155,0.0275,0.0202258043502489,0.0459244734070358,1
"86","Epstein-Barr virus infection","05169",0.3286443254529,0.0095,0.0211343953187498,0.0470208963615404,1
"87","Sphingolipid signaling pathway","04071",0.696176305944998,0.0045,0.021195948100798,0.0470208963615404,1
"88","Adherens junction","04520",0.161927922295397,0.02,0.0218040059442525,0.0474902825257407,1
"89","Choline metabolism in cancer","05231",0.260420202611553,0.0125,0.0218996639626472,0.0474902825257407,1
"90","TGF-beta signaling pathway","04350",0.205070182785205,0.017,0.0232143679461493,0.0488635576710197,1
"91","Phototransduction","04744",1,0.0035,0.0232924730867037,0.0488635576710197,1
"92","Pertussis","05133",1,0.0035,0.0232924730867037,0.0488635576710197,1
"93","Prostate cancer","05215",0.216058694306,0.017,0.0242665676222169,0.0503596510869663,1
"94","Non-small cell lung cancer","05223",0.11429469420421,0.034,0.0254548657739472,0.05200219447677,1
"95","Platelet activation","04611",0.711205663170934,0.0055,0.0255969351051459,0.05200219447677,1
"96","Natural killer cell mediated cytotoxicity","04650",0.384845091064736,0.0105,0.0263113167400838,0.0528967096962102,1
"97","T cell receptor signaling pathway","04660",0.646274388672773,0.0065,0.0271895050742958,0.054098705972568,1
"98","Vasopressin-regulated water reabsorption","04962",0.357815302797104,0.0125,0.028668899939483,0.055897014343153,1
"99","Apelin signaling pathway","04371",0.752009164389837,0.006,0.02888167560041,0.055897014343153,1
"100","Endocrine and other factor-regulated calcium reabsorption","04961",0.0801232860840377,0.0565,0.0289621835974886,0.055897014343153,1
"101","Long-term potentiation","04720",0.1444987350842,0.0345,0.0314131835283657,0.0600271724848969,1
"102","Fc epsilon RI signaling pathway","04664",0.147952154880626,0.0345,0.0320433813892702,0.0602353345873233,1
"103","Jak-STAT signaling pathway","04630",0.204954427710365,0.025,0.0321463184585197,0.0602353345873233,1
"104","Influenza A","05164",0.518568786088008,0.01,0.0324720139607127,0.0602605643693995,1
"105","Inflammatory mediator regulation of TRP channels","04750",0.253000565763286,0.022,0.0344596081882428,0.0633257660484591,1
"106","Longevity regulating pathway","04211",0.592398862016311,0.0095,0.0347799544100346,0.0633257660484591,1
"107","Measles","05162",1,0.006,0.0366959748585245,0.0655691168551088,1
"108","Systemic lupus erythematosus","05322",1,0.006,0.0366959748585245,0.0655691168551088,1
"109","Aldosterone synthesis and secretion","04925",0.197780630651994,0.031,0.0373657671067808,0.0655691168551088,1
"110","Bile secretion","04976",0.5110188842613,0.012,0.0373709992438444,0.0655691168551088,1
"111","HTLV-I infection","05166",1,0.0065,0.0392336951635235,0.0682171456446851,1
"112","Notch signaling pathway","04330",0.383205658253689,0.0195,0.044061838633014,0.0759279897872474,1
"113","Chronic myeloid leukemia","05220",0.158410993118413,0.05,0.0462425028757801,0.0789805580090757,1
"114","Renal cell carcinoma","05211",0.480460525654918,0.0175,0.0485865132808545,0.0815680516720221,1
"115","Phosphatidylinositol signaling system","04070",0.62410911951981,0.0135,0.0486697087760565,0.0815680516720221,1
"116","Toxoplasmosis","05145",1,0.0085,0.0490253574816299,0.0815680516720221,1
"117","Signaling pathways regulating pluripotency of stem cells","04550",0.162419844005048,0.053,0.0495407816752238,0.0817211184898991,1
"118","Cell adhesion molecules (CAMs)","04514",0.426835257444702,0.0205,0.0502142206184836,0.0821300388081977,1
"119","Dorso-ventral axis formation","04320",0.245461685324536,0.037,0.0517810546040288,0.0839810381393072,1
"120","AGE-RAGE signaling pathway in diabetic complications","04933",0.631646501533767,0.015,0.053618549277986,0.0857117833989152,1
"121","Adipocytokine signaling pathway","04920",1,0.0095,0.0537364030635686,0.0857117833989152,1
"122","Shigellosis","05131",1,0.01,0.0560517018598809,0.0886719545816149,1
"123","Thyroid cancer","05216",0.253022311669567,0.043,0.060066436390955,0.0942505871825554,1
"124","Phagosome","04145",0.789242662867655,0.0145,0.0626020785693654,0.0973498254287051,1
"125","Axon guidance","04360",0.524745777955458,0.022,0.0630504050704049,0.0973498254287051,1
"126","PPAR signaling pathway","03320",0.515935658373496,0.0245,0.0678898872061498,0.103990065323706,1
"127","Epithelial cell signaling in Helicobacter pylori infection","05120",1,0.0145,0.0758872961285563,0.115324788604814,1
"128","Peroxisome","04146",1,0.015,0.0779955761681989,0.117602704691112,1
"129","RNA degradation","03018",1,0.0155,0.0800871864533825,0.119440664385342,1
"130","Bacterial invasion of epithelial cells","05100",0.176131887599997,0.0885,0.0804522609849453,0.119440664385342,1
"131","Cardiac muscle contraction","04260",1,0.016,0.0821626649078777,0.119929549979848,1
"132","Hedgehog signaling pathway","04340",1,0.016,0.0821626649078777,0.119929549979848,1
"133","Oxytocin signaling pathway","04921",0.453997948721465,0.0355,0.0826457520586515,0.119929549979848,1
"134","Bladder cancer","05219",0.0631435260124165,0.264,0.0849189433800981,0.122151655858489,1
"135","Legionellosis","05134",0.425265312082399,0.0395,0.0854428680875439,0.122151655858489,1
"136","Colorectal cancer","05210",1,0.018,0.0903129033795475,0.127229126658779,1
"137","Basal cell carcinoma","05217",1,0.018,0.0903129033795475,0.127229126658779,1
"138","Small cell lung cancer","05222",1,0.0185,0.0923147141176104,0.127733893159638,1
"139","Inflammatory bowel disease (IBD)","05321",1,0.0185,0.0923147141176104,0.127733893159638,1
"140","Herpes simplex infection","05168",0.554831368767293,0.0335,0.0926610441332777,0.127733893159638,1
"141","Thyroid hormone synthesis","04918",0.169003896977845,0.1115,0.0936838300871196,0.127733893159638,1
"142","Progesterone-mediated oocyte maturation","04914",0.620283258140877,0.0305,0.0939803773506148,0.127733893159638,1
"143","VEGF signaling pathway","04370",0.448008804951807,0.0445,0.0979915221890433,0.132254292185212,1
"144","IL-17 signaling pathway","04657",0.608572386176519,0.0465,0.129181551324661,0.173139162539302,1
"145","Central carbon metabolism in cancer","05230",1,0.0305,0.136945872158748,0.182279678114747,1
"146","Pancreatic secretion","04972",0.249292771019159,0.126,0.140111432804377,0.184025001263534,1
"147","Viral carcinogenesis","05203",0.142199615942492,0.221,0.140164120133365,0.184025001263534,1
"148","Regulation of lipolysis in adipocytes","04923",0.419435692344012,0.0765,0.142443374479718,0.185753859963417,1
"149","Intestinal immune network for IgA production","04672",1,0.034,0.148967421648443,0.192957801195634,1
"150","Th1 and Th2 cell differentiation","04658",1,0.0345,0.150654460445596,0.193842072440001,1
"151","Alzheimer's disease","05010",0.822739381716213,0.046,0.161762545858966,0.206756101660797,1
"152","mTOR signaling pathway","04150",0.447274383472845,0.0865,0.164514125707561,0.208889646457627,1
"153","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",0.515935658373496,0.078,0.169536423288807,0.21385967120745,1
"154","Protein processing in endoplasmic reticulum","04141",0.813477122004927,0.0505,0.172218866655797,0.214719387189458,1
"155","Sulfur relay system","04122",1,0.0415,0.173555566847438,0.214719387189458,1
"156","Pancreatic cancer","05212",1,0.0415,0.173555566847438,0.214719387189458,1
"157","Type II diabetes mellitus","04930",1,0.042,0.175143597749348,0.215303913156842,1
"158","Homologous recombination","03440",1,0.043,0.178301872021409,0.217717498779789,1
"159","African trypanosomiasis","05143",0.29683351725813,0.146,0.179363120756406,0.217717498779789,1
"160","SNARE interactions in vesicular transport","04130",1,0.0455,0.186096954362648,0.224479451199944,1
"161","Complement and coagulation cascades","04610",0.549006685755641,0.097,0.209430035605723,0.251055881191954,1
"162","Amyotrophic lateral sclerosis (ALS)","05014",0.401592592284968,0.161,0.241728845727791,0.287985600157183,1
"163","Circadian rhythm","04710",1,0.0675,0.249454868474497,0.295366807457533,1
"164","B cell receptor signaling pathway","04662",0.5110188842613,0.1335,0.251394635512351,0.295848564962706,1
"165","Amoebiasis","05146",0.249292771019159,0.3025,0.27033367657043,0.316208482291473,1
"166","RIG-I-like receptor signaling pathway","04622",1,0.0805,0.283319596611888,0.329401699675268,1
"167","Fanconi anemia pathway","03460",1,0.089,0.30430158292325,0.350972499510178,1
"168","Renin-angiotensin system","04614",1,0.0895,0.305509740506269,0.350972499510178,1
"169","Synaptic vesicle cycle","04721",0.46985926094343,0.203,0.319515521859619,0.364890507212464,1
"170","Rheumatoid arthritis","05323",0.596503339936563,0.165,0.326614950527725,0.370804032069711,1
"171","Oocyte meiosis","04114",0.714121827484192,0.1505,0.347198414156166,0.391867215977427,1
"172","Antigen processing and presentation","04612",1,0.11,0.352800240450869,0.395874688412894,1
"173","Asthma","05310",1,0.1255,0.385968914811492,0.430589598604729,1
"174","Fat digestion and absorption","04975",0.338094649591062,0.3765,0.389676697017592,0.432227600714915,1
"175","Carbohydrate digestion and absorption","04973",1,0.129,0.39318463082604,0.433626478568147,1
"176","Hypertrophic cardiomyopathy (HCM)","05410",1,0.132,0.399293843044241,0.437861998338287,1
"177","Proximal tubule bicarbonate reclamation","04964",1,0.134,0.403328674190184,0.439787763382517,1
"178","Huntington's disease","05016",0.858362959333049,0.1575,0.405719539726603,0.439909388579969,1
"179","Malaria","05144",1,0.138,0.411309219947841,0.443478656144879,1
"180","Olfactory transduction","04740",1,0.1485,0.431714792629798,0.462894194319728,1
"181","Cytosolic DNA-sensing pathway","04623",1,0.1725,0.4756442623331,0.507178688565128,1
"182","Taste transduction","04742",1,0.1795,0.487805622754158,0.517288380173365,1
"183","Prion diseases","05020",1,0.184,0.49547879193266,0.522554135754117,1
"184","Maturity onset diabetes of the young","04950",1,0.2245,0.559875963869061,0.587261201232222,1
"185","Graft-versus-host disease","05332",1,0.257,0.606180552880338,0.632393765977866,1
"186","Autoimmune thyroid disease","05320",1,0.3165,0.680611739836437,0.703042814416151,1
"187","Ribosome biogenesis in eukaryotes","03008",1,0.317,0.681186561118239,0.703042814416151,1
"188","Allograft rejection","05330",1,0.3205,0.685188297340163,0.703411390354529,1
"189","Viral myocarditis","05416",1,0.337,0.703545581488234,0.718435435064705,1
"190","mRNA surveillance pathway","03015",1,0.348,0.715332374124267,0.726627095820966,1
"191","Tight junction","04530",0.50920507242518,0.935,0.829431841327793,0.838116991498764,1
"192","Type I diabetes mellitus","04940",1,0.5325,0.868066793094731,0.872587974308766,1
"193","Mineral absorption","04978",1,0.6275,0.919922284005064,0.919922284005064,1
