"","Names","ID","pl","pb","p","pFdr","pFWER"
"25","Pathways in cancer","05200",0.360945179245827,0.0015,0.00461359371630457,0.0340402306806178,0.890423587246781
"26","Chemokine signaling pathway","04062",0.545946799858245,0.001,0.00464763911440272,0.0340402306806178,0.896994349079725
"27","Osteoclast differentiation","04380",0.374140430944279,0.0015,0.00476210481024187,0.0340402306806178,0.91908622837668
"28","ECM-receptor interaction","04512",0.048852662631682,0.012,0.004948849972284,0.0341117158803861,0.955128044650812
"29","Rap1 signaling pathway","04015",0.624078998532968,0.001,0.005229303711936,0.0347096594890022,1
"30","Thyroid hormone signaling pathway","04919",0.323313206399166,0.002,0.00539528385839412,0.0347096594890022,1
"31","Regulation of lipolysis in adipocytes","04923",0.101469178024979,0.007,0.0058597351651137,0.0364815769957079,1
"32","Gastric acid secretion","04971",0.530393652225484,0.0015,0.00647326303656176,0.0372243114352086,1
"33","Insulin signaling pathway","04910",0.402509973238369,0.002,0.00654050007762231,0.0372243114352086,1
"34","Phospholipase D signaling pathway","04072",0.179603487355205,0.0045,0.0065632622982089,0.0372243114352086,1
"35","Calcium signaling pathway","04020",0.841541117656639,0.001,0.00679988422940554,0.0372243114352086,1
"36","cAMP signaling pathway","04024",0.591912461260741,0.0015,0.0071266438164627,0.0372243114352086,1
"37","Signaling pathways regulating pluripotency of stem cells","04550",0.162419844005048,0.0055,0.00716485552071067,0.0372243114352086,1
"38","NF-kappa B signaling pathway","04064",0.616418773900025,0.0015,0.00738419042116606,0.0372243114352086,1
"39","Central carbon metabolism in cancer","05230",0.480460525654918,0.002,0.00763703373706138,0.0372243114352086,1
"40","GABAergic synapse","04727",1,0.001,0.00790775527898214,0.0372243114352086,1
"41","Maturity onset diabetes of the young","04950",1,0.001,0.00790775527898214,0.0372243114352086,1
"42","Bile secretion","04976",0.5110188842613,0.0025,0.0097896057329847,0.0447720700831955,1
"43","Th17 cell differentiation","04659",0.290096992881521,0.0045,0.00997512442268086,0.0447720700831955,1
"44","Endocytosis","04144",0.928657048840017,0.0015,0.0105536848741879,0.045073751016248,1
"45","HTLV-I infection","05166",0.253673925711753,0.0055,0.0105682891993839,0.045073751016248,1
"46","Leukocyte transendothelial migration","04670",0.315958443172387,0.0045,0.0107429665634581,0.045073751016248,1
"47","Notch signaling pathway","04330",1,0.0015,0.011253435256311,0.0452481875930836,1
"48","Pathogenic Escherichia coli infection","05130",1,0.0015,0.011253435256311,0.0452481875930836,1
"49","Wnt signaling pathway","04310",1,0.002,0.0144292161968444,0.0555534257340706,1
"50","Glucagon signaling pathway","04922",1,0.002,0.0144292161968444,0.0555534257340706,1
"51","Acute myeloid leukemia","05221",0.104636226471107,0.0195,0.0146799207898321,0.0555534257340706,1
"52","Small cell lung cancer","05222",0.205070182785205,0.0105,0.015375797642182,0.0570678643257909,1
"53","MAPK signaling pathway","04010",0.924901054934653,0.0025,0.0163465464672032,0.059392660728486,1
"54","Cholinergic synapse","04725",0.677113931641526,0.0035,0.0166957188376669,0.059392660728486,1
"55","Th1 and Th2 cell differentiation","04658",1,0.0025,0.01747866136777,0.059392660728486,1
"56","cGMP-PKG signaling pathway","04022",0.22316794737287,0.0115,0.0178758078040485,0.059392660728486,1
"57","Chagas disease (American trypanosomiasis)","05142",0.642672354033324,0.004,0.0179012043883104,0.059392660728486,1
"58","T cell receptor signaling pathway","04660",0.646274388672773,0.004,0.0179870881900043,0.059392660728486,1
"59","Glioma","05214",0.475186445031194,0.0055,0.0181563056112988,0.059392660728486,1
"60","RNA transport","03013",0.512339336288066,0.0055,0.0193637443629558,0.0622867110341745,1
"61","Hepatitis B","05161",0.423390883296818,0.007,0.020216547207152,0.0625792665300289,1
"62","Sphingolipid signaling pathway","04071",0.330648572725726,0.009,0.0202869659770757,0.0625792665300289,1
"63","Dopaminergic synapse","04728",1,0.003,0.0204274289709421,0.0625792665300289,1
"64","Inflammatory bowel disease (IBD)","05321",0.480460525654918,0.0065,0.0211394278512468,0.0627085219586582,1
"65","Legionellosis","05134",0.104636226471107,0.03,0.0212322285597747,0.0627085219586582,1
"66","Neurotrophin signaling pathway","04722",0.334308313156004,0.0095,0.0214443650221318,0.0627085219586582,1
"67","NOD-like receptor signaling pathway","04621",0.820924176772189,0.004,0.0220624536459145,0.0635530381143507,1
"68","Progesterone-mediated oocyte maturation","04914",0.249292771019159,0.014,0.0232364678263618,0.0642206757961973,1
"69","Long-term depression","04730",1,0.0035,0.0232924730867037,0.0642206757961973,1
"70","Thyroid cancer","05216",1,0.0035,0.0232924730867037,0.0642206757961973,1
"71","Regulation of actin cytoskeleton","04810",0.162733012495812,0.023,0.024657603076736,0.0664243279517112,1
"72","Tuberculosis","05152",0.836618983576805,0.0045,0.024780060168514,0.0664243279517112,1
"73","Toll-like receptor signaling pathway","04620",0.649840402965828,0.006,0.0255271254166293,0.0674895233617734,1
"74","Fanconi anemia pathway","03460",1,0.004,0.026085843671449,0.0680347003863467,1
"75","Proteoglycans in cancer","05205",0.145852234800314,0.0285,0.0269485128489123,0.0693475063978677,1
"76","B cell receptor signaling pathway","04662",0.5110188842613,0.0085,0.0279689944690896,0.0701736806740574,1
"77","Salmonella infection","05132",0.579835296017014,0.0075,0.0279967534295462,0.0701736806740574,1
"78","Platelet activation","04611",0.125293496140616,0.0365,0.0292115754652904,0.0722799239077058,1
"79","Pancreatic cancer","05212",0.134246663414262,0.0355,0.0302449159490365,0.0731823725639499,1
"80","AMPK signaling pathway","04152",0.341610620820676,0.014,0.0303346622026735,0.0731823725639499,1
"81","Jak-STAT signaling pathway","04630",0.46399631041891,0.012,0.0344696955547939,0.0821314968157435,1
"82","Leishmaniasis","05140",1,0.006,0.0366959748585245,0.0863697944840881,1
"83","Phagosome","04145",0.789242662867655,0.008,0.0382940236021286,0.0890451392194075,1
"84","Transcriptional misregulation in cancer","05202",0.268569087476374,0.025,0.0403090411337435,0.0926148207001488,1
"85","Morphine addiction","05032",1,0.007,0.0417329159094878,0.0939650570243041,1
"86","Fc epsilon RI signaling pathway","04664",0.147952154880626,0.0475,0.0418704399175656,0.0939650570243041,1
"87","Cardiac muscle contraction","04260",0.183307078099471,0.0395,0.0429227933370792,0.0952195300466239,1
"88","Breast cancer","05224",0.766680173369238,0.01,0.0450106869230482,0.0987166201835035,1
"89","mTOR signaling pathway","04150",0.447274383472845,0.018,0.0468722970710532,0.10164441949116,1
"90","Cell adhesion molecules (CAMs)","04514",0.769040207507603,0.011,0.0488318939789926,0.104717283754951,1
"91","Alcoholism","05034",0.539956267564923,0.016,0.0496883626549682,0.105383010905592,1
"92","Influenza A","05164",0.0953088706261133,0.092,0.0503008878370715,0.105522514701683,1
"93","Non-small cell lung cancer","05223",0.11429469420421,0.0785,0.0512634671017843,0.106385474738112,1
"94","Choline metabolism in cancer","05231",0.631646501533767,0.015,0.053618549277986,0.110089149049482,1
"95","Peroxisome","04146",0.566887699094009,0.0175,0.0556854342106458,0.112221195815745,1
"96","Adrenergic signaling in cardiomyocytes","04261",0.423390883296818,0.0235,0.0558198694213034,0.112221195815745,1
"97","Longevity regulating pathway","04211",0.223414680342291,0.047,0.0583442227349208,0.116086958637523,1
"98","Pancreatic secretion","04972",0.620283258140877,0.0175,0.0599533760425466,0.118071444655219,1
"99","ErbB signaling pathway","04012",0.579835296017014,0.0195,0.0619877933161051,0.120424959562368,1
"100","Toxoplasmosis","05145",0.312274478597633,0.0365,0.0623963521048539,0.120424959562368,1
"101","RNA degradation","03018",1,0.012,0.0650741835503297,0.120762667550131,1
"102","Serotonergic synapse","04726",1,0.012,0.0650741835503297,0.120762667550131,1
"103","Olfactory transduction","04740",1,0.012,0.0650741835503297,0.120762667550131,1
"104","Epithelial cell signaling in Helicobacter pylori infection","05120",1,0.012,0.0650741835503297,0.120762667550131,1
"105","Melanogenesis","04916",1,0.0125,0.0672753329334235,0.123658469106198,1
"106","TNF signaling pathway","04668",0.293800486133392,0.0435,0.0685005877033235,0.124722768176806,1
"107","Colorectal cancer","05210",0.453553758628571,0.0295,0.0711005347051831,0.127107338028476,1
"108","Chemical carcinogenesis","05204",1,0.0135,0.0716183855127597,0.127107338028476,1
"109","Ovarian steroidogenesis","04913",0.395524841973686,0.0345,0.0722444509761666,0.127107338028476,1
"110","Carbohydrate digestion and absorption","04973",0.357815302797104,0.039,0.073568739468096,0.127107338028476,1
"111","Synaptic vesicle cycle","04721",1,0.014,0.0737617712911363,0.127107338028476,1
"112","Phototransduction","04744",1,0.014,0.0737617712911363,0.127107338028476,1
"113","PPAR signaling pathway","03320",1,0.0145,0.0758872961285563,0.129612815511605,1
"114","Estrogen signaling pathway","04915",0.256709841897859,0.0595,0.0791447930805007,0.133990746180146,1
"115","Shigellosis","05131",1,0.0155,0.0800871864533825,0.134407191178285,1
"116","Circadian entrainment","04713",1,0.017,0.0862672128937407,0.14353079386631,1
"117","Chronic myeloid leukemia","05220",0.158410993118413,0.113,0.089912665768907,0.148317474302556,1
"118","Prolactin signaling pathway","04917",0.154908952603549,0.119,0.0920519176409136,0.150559492412681,1
"119","Hypertrophic cardiomyopathy (HCM)","05410",0.566887699094009,0.033,0.0931406571937815,0.151060057465545,1
"120","Salivary secretion","04970",0.596503339936563,0.0325,0.0958303689511595,0.15356762108494,1
"121","Glutamatergic synapse","04724",1,0.0195,0.0962781458615425,0.15356762108494,1
"122","Natural killer cell mediated cytotoxicity","04650",0.384845091064736,0.053,0.0997888007583174,0.157862611035699,1
"123","VEGF signaling pathway","04370",0.11756386730574,0.176,0.100932799364939,0.158374229897831,1
"124","Oocyte meiosis","04114",0.714121827484192,0.031,0.106493105557994,0.165073842961771,1
"125","Malaria","05144",0.0860660449737187,0.2585,0.106913110726535,0.165073842961771,1
"126","African trypanosomiasis","05143",0.29683351725813,0.082,0.114779830800042,0.175813550352446,1
"127","Retrograde endocannabinoid signaling","04723",1,0.0255,0.119061459083853,0.180935918135304,1
"128","Fat digestion and absorption","04975",1,0.0265,0.122711179468734,0.1850254502927,1
"129","Type II diabetes mellitus","04930",0.0772024715257663,0.3945,0.13679358850642,0.20466017505224,1
"130","Vascular smooth muscle contraction","04270",0.70528452448399,0.047,0.146076977490825,0.216868128120994,1
"131","Prostate cancer","05215",0.216058694306,0.161,0.151614333972248,0.22199798738705,1
"132","Cell cycle","04110",1,0.035,0.152334252612245,0.22199798738705,1
"133","Dilated cardiomyopathy","05414",0.596503339936563,0.059,0.152983069028381,0.22199798738705,1
"134","Renal cell carcinoma","05211",0.480460525654918,0.0765,0.158175204957012,0.226765257743096,1
"135","Adherens junction","04520",0.515935658373496,0.0715,0.158618185467969,0.226765257743096,1
"136","Viral myocarditis","05416",0.448008804951807,0.084,0.161063642480481,0.228568257343624,1
"137","Cytokine-cytokine receptor interaction","04060",1,0.038,0.162266426531719,0.228594308909647,1
"138","Long-term potentiation","04720",1,0.0395,0.167142456979465,0.232640866914161,1
"139","Endometrial cancer","05213",0.395524841973686,0.101,0.168587646745457,0.232640866914161,1
"140","Dorso-ventral axis formation","04320",1,0.04,0.168755032994728,0.232640866914161,1
"141","Inflammatory mediator regulation of TRP channels","04750",0.62410911951981,0.0685,0.177519153831552,0.24275466147078,1
"142","Complement and coagulation cascades","04610",0.549006685755641,0.0785,0.17860705662617,0.24275466147078,1
"143","Renin secretion","04924",1,0.044,0.181436888382811,0.244876359845332,1
"144","Amyotrophic lateral sclerosis (ALS)","05014",1,0.045,0.184549175514532,0.247347158849338,1
"145","Renin-angiotensin system","04614",1,0.0485,0.195270286830377,0.259911485229398,1
"146","Staphylococcus aureus infection","05150",0.10783005361155,0.4585,0.198106095130097,0.261879975069238,1
"147","Endocrine and other factor-regulated calcium reabsorption","04961",1,0.054,0.211613646550565,0.275955633677425,1
"148","Amphetamine addiction","05031",1,0.054,0.211613646550565,0.275955633677425,1
"149","IL-17 signaling pathway","04657",0.608572386176519,0.09,0.213860036252025,0.277013335547924,1
"150","mRNA surveillance pathway","03015",1,0.057,0.220288128635412,0.283334299558351,1
"151","Pertussis","05133",1,0.0575,0.221718294042783,0.283334299558351,1
"152","Insulin secretion","04911",1,0.058,0.223144111569272,0.283334299558351,1
"153","Huntington's disease","05016",0.577924665526358,0.105,0.230719779538224,0.291038676149525,1
"154","Vasopressin-regulated water reabsorption","04962",1,0.0615,0.233006163406434,0.29186393301194,1
"155","Herpes simplex infection","05168",1,0.062,0.234398495424097,0.29186393301194,1
"156","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",1,0.0735,0.265369535648106,0.328309746026182,1
"157","Hedgehog signaling pathway","04340",1,0.075,0.269270037408437,0.329422673758472,1
"158","Rheumatoid arthritis","05323",0.596503339936563,0.126,0.26968281064165,0.329422673758472,1
"159","Aldosterone synthesis and secretion","04925",1,0.079,0.279526286694694,0.33929920334639,1
"160","Vibrio cholerae infection","05110",1,0.0805,0.283319596611888,0.34129950907713,1
"161","Non-alcoholic fatty liver disease (NAFLD)","04932",0.440505446634476,0.184,0.284710989437398,0.34129950907713,1
"162","Tight junction","04530",0.820924176772189,0.105,0.29747627694345,0.354400749691887,1
"163","Mineral absorption","04978",0.407599920535993,0.225,0.310816505971952,0.36802199786863,1
"164","Viral carcinogenesis","05203",0.142199615942492,0.6715,0.319763638341199,0.376307208535679,1
"165","Antigen processing and presentation","04612",0.539793501172811,0.1795,0.323055447056094,0.377245860476866,1
"166","Homologous recombination","03440",1,0.0975,0.324470532845388,0.377245860476866,1
"167","Proximal tubule bicarbonate reclamation","04964",1,0.101,0.332556110976229,0.38335910836167,1
"168","Neuroactive ligand-receptor interaction","04080",1,0.1015,0.33370119277078,0.38335910836167,1
"169","SNARE interactions in vesicular transport","04130",1,0.1115,0.356100971721139,0.405523332403312,1
"170","RIG-I-like receptor signaling pathway","04622",1,0.112,0.357196717660949,0.405523332403312,1
"171","Hepatitis C","05160",0.377717032020938,0.306,0.364980685951709,0.411937265430876,1
"172","Protein processing in endoplasmic reticulum","04141",0.496539122941813,0.2505,0.383645756849503,0.428287200519652,1
"173","Melanoma","05218",0.501036238459175,0.2485,0.383905107201554,0.428287200519652,1
"174","Alzheimer's disease","05010",1,0.1425,0.420148892296464,0.466027219616193,1
"175","Bacterial invasion of epithelial cells","05100",0.53511714242049,0.3195,0.472948570228975,0.521594708881098,1
"176","Circadian rhythm","04710",1,0.1785,0.486085251980596,0.533036668365086,1
"177","Cytosolic DNA-sensing pathway","04623",1,0.1835,0.494631702207958,0.539344172464045,1
"178","Parkinson's disease","05012",0.761888106863525,0.2695,0.530393658106196,0.575089752890426,1
"179","Basal cell carcinoma","05217",1,0.231,0.569492978314339,0.614034328573561,1
"180","Systemic lupus erythematosus","05322",0.384845091064736,0.6895,0.617392238731622,0.661981678195573,1
"181","Thyroid hormone synthesis","04918",1,0.3565,0.724201600449056,0.772214966224684,1
"182","Prion diseases","05020",1,0.3605,0.728304927673697,0.772323357368261,1
"183","Intestinal immune network for IgA production","04672",1,0.383,0.750572870993971,0.791587781977248,1
"184","Cocaine addiction","05030",1,0.394,0.760973321655576,0.798194842823512,1
"185","Graft-versus-host disease","05332",1,0.4505,0.809727439471152,0.844742680096931,1
"186","Type I diabetes mellitus","04940",1,0.4995,0.846226766606318,0.878074010510857,1
"187","Ribosome biogenesis in eukaryotes","03008",0.656865796213359,0.783,0.85630026079743,0.880214107247315,1
"188","Taste transduction","04742",1,0.516,0.857410632966296,0.880214107247315,1
"189","Bladder cancer","05219",1,0.6625,0.935274252743166,0.955068416822386,1
"190","Allograft rejection","05330",1,0.727,0.958788538653145,0.973354481998163,1
"191","Autoimmune thyroid disease","05320",1,0.7415,0.963267907055177,0.973354481998163,1
"192","Sulfur relay system","04122",1,0.841,0.986630603586728,0.991769304647075,1
"193","Asthma","05310",1,0.948,0.998623936337305,0.998623936337305,1
