"","Names","ID","pl","pb","p","pFdr","pFWER"
"27","RNA transport","03013",0.000483905360101648,0.001,7.52055538509265e-06,5.25432309688255e-05,0.00145898774470797
"28","Estrogen signaling pathway","04915",0.0976478823245618,5e-06,7.58355910890264e-06,5.25432309688255e-05,0.00147121046712711
"29","Acute myeloid leukemia","05221",0.108494812865769,5e-06,8.36881550364172e-06,5.59844899209136e-05,0.00162355020770649
"30","TNF signaling pathway","04668",0.125038499474083,5e-06,9.5561962612812e-06,6.17967358229518e-05,0.00185390207468855
"31","Wnt signaling pathway","04310",0.138909402673026,5e-06,1.05432278185053e-05,6.59801998964525e-05,0.00204538619679003
"32","Pathways in cancer","05200",0.192780612503003,5e-06,1.4316153458976e-05,8.67916803450419e-05,0.00277733377104134
"33","Choline metabolism in cancer","05231",0.00234988706952864,5e-04,1.72179638408101e-05,0.000101220757124762,0.00334028498511716
"34","VEGF signaling pathway","04370",0.00137802464551955,0.001,1.99742736250878e-05,0.000113970855390207,0.00387500908326703
"35","Apoptosis","04210",0.293144157012918,5e-06,2.11549876380295e-05,0.00011605376183449,0.00410406760177773
"36","Parkinson's disease","05012",0.000426881716982154,0.0035,2.15357496187714e-05,0.00011605376183449,0.00417793542604166
"37","Dilated cardiomyopathy","05414",0.311638945420862,5e-06,2.23943475568085e-05,0.000117419011514077,0.00434450342602085
"38","ErbB signaling pathway","04012",0.00389020100687889,5e-04,2.75235551324539e-05,0.000127956745159133,0.00533956969569606
"39","Signaling pathways regulating pluripotency of stem cells","04550",0.395422096114011,5e-06,2.79442306782228e-05,0.000127956745159133,0.00542118075157522
"40","Glucagon signaling pathway","04922",0.400633207676042,5e-06,2.82862701562721e-05,0.000127956745159133,0.00548753641031679
"41","Phagosome","04145",0.400646860707882,5e-06,2.82871658473543e-05,0.000127956745159133,0.00548771017438674
"42","Hippo signaling pathway","04390",0.400646860707882,5e-06,2.82871658473543e-05,0.000127956745159133,0.00548771017438674
"43","cAMP signaling pathway","04024",0.401780771338015,5e-06,2.83615466074368e-05,0.000127956745159133,0.00550214004184274
"44","Cocaine addiction","05030",0.485959507805317,5e-06,3.38414975536647e-05,0.000149210239213885,0.00656525052541096
"45","Amphetamine addiction","05031",0.564794007192653,5e-06,3.89068711557225e-05,0.000167731844538004,0.00754793300421017
"46","Leishmaniasis","05140",0.652924147875844,5e-06,4.45045079091385e-05,0.00018769292466028,0.00863387453437287
"47","Glioma","05214",0.00356890460670261,0.001,4.8334573889047e-05,0.00019950866669096,0.00937690733447511
"48","Synaptic vesicle cycle","04721",0.753298837634081,5e-06,5.08076183123403e-05,0.000205347457345709,0.00985667795259401
"49","Alcoholism","05034",0.998625525191037,5e-06,6.59464738056947e-05,0.000261094202414383,0.0127936159183048
"50","Hepatitis B","05161",0.00442891197352048,0.0015,8.58448799782283e-05,0.000333078134315526,0.0166539067157763
"51","FoxO signaling pathway","04068",0.0147865961862589,5e-04,9.47446465590654e-05,0.000360401204558014,0.0183804614324587
"52","Protein processing in endoplasmic reticulum","04141",0.0197318806204764,5e-04,0.000123584932790927,0.000461066864643075,0.0239754769614399
"53","Rap1 signaling pathway","04015",0.00444013319584994,0.0025,0.000137738875420005,0.000504176260971339,0.026721341831481
"54","Alzheimer's disease","05010",0.000483905360101648,0.0245,0.000146331157798272,0.000525708233571571,0.0283882446128648
"55","Endometrial cancer","05213",0.0122144178838631,0.001,0.000150394826693509,0.000530483570518922,0.0291765963785407
"56","Adrenergic signaling in cardiomyocytes","04261",0.0250319312495204,5e-04,0.00015380251215065,0.000532815845664751,0.029837687357226
"57","Melanoma","05218",0.00341203263798368,0.004,0.000166533233388736,0.000566797320656401,0.0323074472774149
"58","Colorectal cancer","05210",0.00168739607367055,0.01,0.000202314383595085,0.000676706731335284,0.0392489904174465
"59","Gastric acid secretion","04971",0.00866922733239638,0.002,0.000207412715334144,0.000682001131776677,0.040238066774824
"60","Neurotrophin signaling pathway","04722",0.0133918585113869,0.0015,0.000237345217478078,0.000767416203179119,0.0460449721907471
"61","Gap junction","04540",0.0217996203511393,0.001,0.000255788417819549,0.000787645734610361,0.0496229530569926
"62","Cell cycle","04110",0.021858136571421,0.001,0.00025641643010836,0.000787645734610361,0.0497447874410219
"63","Epstein-Barr virus infection","05169",0.000326505739427484,0.0675,0.000258357991429527,0.000787645734610361,0.0501214503373283
"64","Glutamatergic synapse","04724",0.0147850444534479,0.0015,0.000259841891830222,0.000787645734610361,0.0504093270150631
"65","Vasopressin-regulated water reabsorption","04962",0.0609542964989097,5e-04,0.000347394792041548,0.00103683984086247,0.0673945896560603
"66","Oxytocin signaling pathway","04921",0.0772488042270879,5e-04,0.000431111142534468,0.00126720547957101,0.0836355616516868
"67","Longevity regulating pathway","04211",0.0791467481379253,5e-04,0.000440742677478039,0.00127618029001104,0.0855040794307396
"68","Bacterial invasion of epithelial cells","05100",0.0209471758219447,0.002,0.000464204479150727,0.00132434807287119,0.0900556689552411
"69","Central carbon metabolism in cancer","05230",0.0861464991761107,5e-04,0.000476071760761554,0.00133852060272089,0.0923579215877415
"70","Prostate cancer","05215",0.112456382759388,5e-04,0.000606482462132005,0.00168082282362298,0.117657597653609
"71","Endocrine and other factor-regulated calcium reabsorption","04961",0.00252220540945962,0.024,0.00064844829924861,0.00177181647963705,0.12579897005423
"72","Vibrio cholerae infection","05110",0.0703443482199352,0.001,0.000742984611224325,0.0020019307580211,0.144139014577519
"73","GABAergic synapse","04727",0.0726655416630344,0.001,0.000765142231418033,0.0020333916834945,0.148437592895098
"74","Inflammatory mediator regulation of TRP channels","04750",0.0301078798137579,0.0025,0.000789912811224317,0.00207085250510159,0.153243085377517
"75","Huntington's disease","05016",0.00497305484358105,0.016,0.000830610562906292,0.00214851265605094,0.161138449203821
"76","Chagas disease (American trypanosomiasis)","05142",0.196787502663662,5e-04,0.00100622697043809,0.0025685267403288,0.195208032264989
"77","Hepatitis C","05160",0.214893976128329,5e-04,0.00108935268167993,0.00274460286033644,0.211334420245906
"78","AMPK signaling pathway","04152",0.258074923373756,5e-04,0.00128462055193582,0.00319508188558396,0.249216387075549
"79","Breast cancer","05224",0.0999893492048261,0.0015,0.00147059062034493,0.00361132380185969,0.285294580346916
"80","Regulation of lipolysis in adipocytes","04923",0.176611863523184,0.001,0.00170281318914523,0.00412932198367719,0.330345758694175
"81","Melanogenesis","04916",0.185634244168122,0.001,0.00178055396638315,0.00421630400565268,0.345427469478331
"82","Pathogenic Escherichia coli infection","05130",0.0265457022785006,0.007,0.00178214911579134,0.00421630400565268,0.34573692846352
"83","cGMP-PKG signaling pathway","04022",0.137227285325919,0.0015,0.00195310247766498,0.00456508289960248,0.378901880667006
"84","Apelin signaling pathway","04371",0.215928493231641,0.001,0.00203848659889778,0.00470793333554963,0.395466400186169
"85","p53 signaling pathway","04115",0.442090021297657,5e-04,0.00208161274197981,0.00472110123318614,0.403832871944083
"86","Small cell lung cancer","05222",0.447747133086368,5e-04,0.00210540308403989,0.00472110123318614,0.408448198303739
"87","Morphine addiction","05032",0.150184756503877,0.0015,0.00211719488292368,0.00472110123318614,0.410735807287194
"88","Sphingolipid signaling pathway","04071",0.022025049828038,0.011,0.00225932483987688,0.0049807843060922,0.438309018936114
"89","HIF-1 signaling pathway","04066",0.121290740259064,0.0025,0.00275967646762586,0.00601547454740918,0.535377234719417
"90","Th1 and Th2 cell differentiation","04658",0.059716501460618,0.0055,0.00296291468343359,0.0063867272065124,0.574805448586116
"91","RNA degradation","03018",0.0236415411903658,0.016,0.00335895856874376,0.00710623762394553,0.65163796233629
"92","Salmonella infection","05132",0.253108121615351,0.0015,0.00336996835774736,0.00710623762394553,0.653773861402989
"93","Focal adhesion","04510",0.0764362492783667,0.0065,0.00427638905390786,0.0089206395318078,0.829619476458125
"94","Aldosterone-regulated sodium reabsorption","04960",0.0504435927657707,0.0105,0.00452501400957098,0.00933885870060394,0.877852717856771
"95","Epithelial cell signaling in Helicobacter pylori infection","05120",0.113638778479123,0.005,0.00481433403132389,0.00966517215856131,0.933980802076835
"96","T cell receptor signaling pathway","04660",0.0877407633968845,0.0065,0.00483018093247744,0.00966517215856131,0.937055100900622
"97","Dorso-ventral axis formation","04320",0.0262140818078961,0.022,0.00487791031415462,0.00966517215856131,0.946314600945995
"98","Prolactin signaling pathway","04917",0.0769750270599731,0.0075,0.00488240655432478,0.00966517215856131,0.947186871539008
"99","Dopaminergic synapse","04728",0.204577840210055,0.003,0.00515287578652797,0.0100975545715801,0.999657902586426
"100","Retrograde endocannabinoid signaling","04723",0.185634244168122,0.0035,0.00541799390861645,0.0105109081827159,1
"101","Hedgehog signaling pathway","04340",0.440545311811811,0.0015,0.00549934836951953,0.0105631047889781,1
"102","Fluid shear stress and atherosclerosis","05418",0.532908307803772,0.0015,0.00650017258905775,0.0123630733556589,1
"103","Pertussis","05133",0.436149037775746,0.002,0.00701709663709361,0.0132166674523899,1
"104","Chemokine signaling pathway","04062",0.177289950758174,0.005,0.00711667224855708,0.0132553072881235,1
"105","NOD-like receptor signaling pathway","04621",0.596432966827262,0.0015,0.00717426425388125,0.0132553072881235,1
"106","Circadian rhythm","04710",0.04639054263907,0.0195,0.00724416200727907,0.0132581832963409,1
"107","Adipocytokine signaling pathway","04920",0.123822506933791,0.0075,0.00741241000465028,0.0134393228121697,1
"108","PI3K-Akt signaling pathway","04151",0.376805100417559,0.0025,0.00750547881983085,0.0134820638059924,1
"109","Oocyte meiosis","04114",0.148077828949281,0.0065,0.00764804327243442,0.0136121137142411,1
"110","Staphylococcus aureus infection","05150",0.984963872154233,0.001,0.00780377577403725,0.0137630227287566,1
"111","Chronic myeloid leukemia","05220",0.346666142957685,0.003,0.00818326515712109,0.014302283247581,1
"112","Toll-like receptor signaling pathway","04620",0.220016067537441,0.005,0.00859423690224545,0.0147914211437863,1
"113","NF-kappa B signaling pathway","04064",0.738242894313306,0.0015,0.00864383418427844,0.0147914211437863,1
"114","Carbohydrate digestion and absorption","04973",0.371475052683388,0.003,0.00869186603294661,0.0147914211437863,1
"115","Long-term potentiation","04720",0.0567292262709721,0.022,0.00959268119434005,0.0161381441707871,1
"116","Type II diabetes mellitus","04930",0.0785351258472326,0.016,0.00964961197840876,0.0161381441707871,1
"117","Tuberculosis","05152",0.694492799339017,0.002,0.010527374069089,0.0174556458923356,1
"118","Endocytosis","04144",0.0566230087754214,0.0295,0.0123519579539339,0.0203074562971456,1
"119","Ovarian steroidogenesis","04913",0.50827301448037,0.0035,0.0130428197447823,0.0212630842898132,1
"120","Herpes simplex infection","05168",0.751692936666992,0.0025,0.0136749706324145,0.0220413335405424,1
"121","Vascular smooth muscle contraction","04270",0.348411890959417,0.0055,0.0139070606165062,0.0220413335405424,1
"122","Platelet activation","04611",0.203069724728072,0.0095,0.0139877186096769,0.0220413335405424,1
"123","Regulation of actin cytoskeleton","04810",0.554872228359797,0.0035,0.0140682493573035,0.0220413335405424,1
"124","Bladder cancer","05219",0.0877860004958251,0.0225,0.0142748461796209,0.0220413335405424,1
"125","Legionellosis","05134",0.996447133311036,0.002,0.0143850442108112,0.0220413335405424,1
"126","MicroRNAs in cancer","05206",0.998593951631024,0.002,0.0144117381397839,0.0220413335405424,1
"127","Chemical carcinogenesis","05204",0.999992293462256,0.002,0.0144291204105612,0.0220413335405424,1
"128","Peroxisome","04146",0.430611362684332,0.005,0.0153746916438688,0.0233022670227387,1
"129","Th17 cell differentiation","04659",0.256960364443305,0.0095,0.0171252058821425,0.0257541855901988,1
"130","Renin secretion","04924",0.244758979602982,0.011,0.0186238954215551,0.0277925823983206,1
"131","Thyroid cancer","05216",0.0320893979209866,0.0885,0.0194931037897382,0.0288676498870932,1
"132","Cholinergic synapse","04725",0.233490359449363,0.0135,0.0213073217879397,0.0313153062640933,1
"133","Salivary secretion","04970",0.425413091482867,0.008,0.0227443139047875,0.0331759165227727,1
"134","Calcium signaling pathway","04020",0.237148245195895,0.0145,0.0229449959276504,0.0332188747012252,1
"135","Phototransduction","04744",0.903958541834081,0.004,0.0239456184214232,0.0344107405463415,1
"136","Notch signaling pathway","04330",0.463362574391811,0.008,0.0244564960160101,0.034886472258132,1
"137","Ribosome biogenesis in eukaryotes","03008",0.338662594825503,0.0115,0.0255025907637597,0.0361131577238642,1
"138","Toxoplasmosis","05145",0.65953620552729,0.006,0.0258493906806626,0.0363389984931054,1
"139","Homologous recombination","03440",0.0877860004958251,0.049,0.0277395529662408,0.0386732045031489,1
"140","Cell adhesion molecules (CAMs)","04514",0.666544694037271,0.0065,0.0279084980950559,0.0386732045031489,1
"141","Pancreatic secretion","04972",0.296672341864217,0.015,0.028546548717916,0.0392768117111752,1
"142","Fanconi anemia pathway","03460",0.455554470397111,0.01,0.0291163547584675,0.0397786818531176,1
"143","Long-term depression","04730",0.0504783678538566,0.0975,0.031075798022575,0.0421587749397171,1
"144","ECM-receptor interaction","04512",0.996755511995114,0.005,0.0314056088517672,0.0423103341475197,1
"145","Natural killer cell mediated cytotoxicity","04650",0.412612913195528,0.0125,0.0323244670558388,0.0432479076471222,1
"146","Influenza A","05164",0.71349870423422,0.0075,0.0333405114885252,0.0443017755395472,1
"147","Prion diseases","05020",0.0859933774691019,0.078,0.0402752952422108,0.0531524304557067,1
"148","Cardiac muscle contraction","04260",0.151378520084764,0.045,0.0407977081980998,0.053478076962374,1
"149","Hypertrophic cardiomyopathy (HCM)","05410",0.558985937816994,0.0125,0.0416700091819423,0.0542549112838712,1
"150","Circadian entrainment","04713",0.523034060072073,0.0145,0.0446068929545883,0.0576915815546009,1
"151","Aldosterone synthesis and secretion","04925",0.669389847311639,0.0115,0.0451625042386577,0.0580233498165536,1
"152","Insulin secretion","04911",0.464833863292226,0.017,0.0461535828180747,0.0589065464914901,1
"153","Jak-STAT signaling pathway","04630",0.780641072667559,0.0105,0.0475739907969894,0.0603225765661173,1
"154","Basal cell carcinoma","05217",0.874501948819564,0.0125,0.0602983019138459,0.0759601985148449,1
"155","Serotonergic synapse","04726",0.551125316718214,0.022,0.0656253184575987,0.0821374953598332,1
"156","Leukocyte transendothelial migration","04670",0.768962233292315,0.018,0.0730835124742771,0.090885906538524,1
"157","Amoebiasis","05146",0.840984073897579,0.017,0.0750252962623537,0.0927064170375581,1
"158","Cytokine-cytokine receptor interaction","04060",0.999859468423233,0.0155,0.0800781097611684,0.0983237550232068,1
"159","Measles","05162",0.721801567811057,0.022,0.0816644795988755,0.0996409373722129,1
"160","Thyroid hormone synthesis","04918",0.40021018365608,0.041,0.083847192552523,0.101664720969934,1
"161","PPAR signaling pathway","03320",0.971389715960988,0.0205,0.0979018404061313,0.117968677259562,1
"162","Taste transduction","04742",0.997093717348577,0.0235,0.111386472102974,0.133388738197388,1
"163","IL-17 signaling pathway","04657",0.474593645829914,0.051,0.11427385613557,0.13600692079939,1
"164","RIG-I-like receptor signaling pathway","04622",0.733397165813428,0.0375,0.126331756930807,0.149441224662052,1
"165","Olfactory transduction","04740",1,0.0285,0.129898758963665,0.152729449933036,1
"166","Bile secretion","04976",0.346666142957685,0.0905,0.139981280591406,0.163592580932125,1
"167","Cytosolic DNA-sensing pathway","04623",0.634557882376649,0.0675,0.177774992183665,0.206517056788209,1
"168","Amyotrophic lateral sclerosis (ALS)","05014",0.234556288127893,0.1985,0.189358378344797,0.218663841660063,1
"169","Viral carcinogenesis","05203",0.355680646531529,0.153,0.212835394720088,0.244319920566255,1
"170","Antigen processing and presentation","04612",0.454079041478633,0.1265,0.221549757933637,0.252827370818386,1
"171","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",0.761914679830354,0.0845,0.240976177137391,0.273388177571075,1
"172","Inflammatory bowel disease (IBD)","05321",0.881425440374852,0.0745,0.24448647516647,0.275758001059856,1
"173","Mineral absorption","04978",0.252648773911655,0.281,0.258785290846017,0.290198534243511,1
"174","Complement and coagulation cascades","04610",0.999843082328689,0.073,0.264032614165407,0.294381190506258,1
"175","African trypanosomiasis","05143",0.957673958879512,0.0775,0.267244861405221,0.296260017786359,1
"176","TGF-beta signaling pathway","04350",0.805983779582548,0.101,0.285593073265379,0.314801455758429,1
"177","Type I diabetes mellitus","04940",0.520631271851141,0.169,0.301844462708191,0.330835173815757,1
"178","Viral myocarditis","05416",0.388452276434504,0.259,0.331659253554301,0.36147132128952,1
"179","Proximal tubule bicarbonate reclamation","04964",0.184357490315024,0.574,0.343496079722354,0.372280667408585,1
"180","Malaria","05144",0.967570769446232,0.125,0.37643440586828,0.405712637435813,1
"181","Tight junction","04530",0.332852550760762,0.398,0.400255479410016,0.429003110527862,1
"182","Autoimmune thyroid disease","05320",0.979026653315856,0.146,0.421001413569221,0.448759748529829,1
"183","Maturity onset diabetes of the young","04950",1,0.15,0.434567997732882,0.460689571367099,1
"184","Allograft rejection","05330",0.970489462607734,0.1565,0.438125868032253,0.461937056512266,1
"185","Transcriptional misregulation in cancer","05202",0.956622164972196,0.1935,0.497348388996336,0.52154371602859,1
"186","Intestinal immune network for IgA production","04672",0.907511092610693,0.2245,0.527866145841831,0.550570066093092,1
"187","Rheumatoid arthritis","05323",0.864739407797197,0.254,0.552568494885951,0.573252877047457,1
"188","Neuroactive ligand-receptor interaction","04080",0.999927652100037,0.2415,0.584619095748119,0.603277151995399,1
"189","Asthma","05310",0.932110921310881,0.2725,0.602087246832211,0.618015480875392,1
"190","Graft-versus-host disease","05332",0.979519627428052,0.31,0.665565519967953,0.678408263180925,1
"191","Sulfur relay system","04122",0.682209268425954,0.448,0.667917413750292,0.678408263180925,1
"192","Renin-angiotensin system","04614",0.36923005583732,0.9465,0.716887504903668,0.724355083079748,1
"193","Fat digestion and absorption","04975",0.979519627428052,0.4445,0.797427871158387,0.801559621786151,1
"194","Systemic lupus erythematosus","05322",0.999955984888381,0.4895,0.83916912305004,0.83916912305004,1
