"","Names","ID","pl","pb","p","pFdr","pFWER"
"17","Cell adhesion molecules (CAMs)","04514",0.000216254957810972,0.0015,5.17109157560824e-06,5.90112803334117e-05,0.001003191765668
"18","Leukocyte transendothelial migration","04670",0.0742695824570851,5e-06,5.86957205659823e-06,6.32609432766698e-05,0.00113869697898006
"19","Complement and coagulation cascades","04610",0.119965411277282,5e-06,9.19332403576239e-06,9.27063788921416e-05,0.0017835048629379
"20","Epstein-Barr virus infection","05169",0.000312636933876196,0.002,9.5573586486744e-06,9.27063788921416e-05,0.00185412757784283
"21","Phagosome","04145",2.80424988279873e-05,0.027,1.14281626459921e-05,0.000105574454920118,0.00221706355332247
"22","Estrogen signaling pathway","04915",0.195018761494591,5e-06,1.44711060254199e-05,0.000120829306285511,0.00280739456893145
"23","GnRH signaling pathway","04912",0.197121186808653,5e-06,1.46165450925421e-05,0.000120829306285511,0.00283560974795317
"24","Central carbon metabolism in cancer","05230",0.000673059997600277,0.0015,1.49479554167643e-05,0.000120829306285511,0.00289990335085227
"25","Chagas disease (American trypanosomiasis)","05142",0.00214223106882678,5e-04,1.57955371637687e-05,0.000122573368390845,0.00306433420977113
"26","Dopaminergic synapse","04728",0.233185973620583,5e-06,1.70948539547809e-05,0.000126619849216019,0.0033164016672275
"27","RNA transport","03013",0.000401528918436531,0.003,1.76223501486212e-05,0.000126619849216019,0.0034187359288325
"28","AGE-RAGE signaling pathway in diabetic complications","04933",0.00271000589723316,5e-04,1.96634056762685e-05,0.000136239310757003,0.00381470070119608
"29","Axon guidance","04360",0.00124510443452139,0.0015,2.65035906484632e-05,0.00017729988226903,0.00514169658580186
"30","RNA degradation","03018",0.000247427053952805,0.0085,2.95954211593141e-05,0.000191383723496898,0.00574151170490694
"31","Dilated cardiomyopathy","05414",0.498141335919872,5e-06,3.46281556878591e-05,0.000216705232369183,0.00671786220344467
"32","Sphingolipid signaling pathway","04071",0.00536047877633496,5e-04,3.70666505522114e-05,0.000224716568972782,0.00719093020712901
"33","Pancreatic cancer","05212",0.000980151531966652,0.004,5.27292679971768e-05,0.000290618297224283,0.0102294779914523
"34","Homologous recombination","03440",0.000199142772709456,0.02,5.35037347263596e-05,0.000290618297224283,0.0103797245369138
"35","RIG-I-like receptor signaling pathway","04622",0.802183729167823,5e-06,5.38525601085261e-05,0.000290618297224283,0.0104473966610541
"36","cAMP signaling pathway","04024",0.803416791488937,5e-06,5.39291685570834e-05,0.000290618297224283,0.0104622587000742
"37","Pathways in cancer","05200",0.00218180711143853,0.002,5.82202568571602e-05,0.000297405378830017,0.0112947298302891
"38","Small cell lung cancer","05222",0.00873280376266515,5e-04,5.82546618326838e-05,0.000297405378830017,0.0113014043955407
"39","Phototransduction","04744",0.986304926503994,5e-06,6.51940768749031e-05,0.000320043475461777,0.0126476509137312
"40","Chemical carcinogenesis","05204",0.999311546184579,5e-06,6.59883454560366e-05,0.000320043475461777,0.0128017390184711
"41","Phosphatidylinositol signaling system","04070",0.00256890318187522,0.002,6.77105558655231e-05,0.000320386532631987,0.0131358478379115
"42","Rap1 signaling pathway","04015",0.00233932430487263,0.0025,7.63166990590433e-05,0.000352510467082248,0.0148054396174544
"43","NF-kappa B signaling pathway","04064",0.0141022014667172,5e-04,9.06935620798011e-05,0.000409175605662358,0.0175945510434814
"44","HTLV-I infection","05166",0.0032080288668958,0.0025,0.000102124095310594,0.000450274420233075,0.0198120744902553
"45","Legionellosis","05134",0.020678418286961,5e-04,0.000129028855062763,0.00054929943480699,0.0250315978821761
"46","Renal cell carcinoma","05211",0.0034817686432035,0.003,0.00013024625773774,0.00054929943480699,0.0252677740011215
"47","Rheumatoid arthritis","05323",0.00291101658455325,0.004,0.000143928971881193,0.000594089798828755,0.0279222205449515
"48","Chemokine signaling pathway","04062",0.0303778010217726,5e-04,0.000183708925804067,0.000742490241791438,0.035639531605989
"49","Insulin resistance","04931",0.0164685435278557,0.001,0.000197854044521945,0.000783340502801171,0.0383836846372574
"50","Prostate cancer","05215",0.0348780693584138,5e-04,0.000208515040992933,0.000809038359052578,0.0404519179526289
"51","Platelet activation","04611",0.0191991177283755,0.001,0.000227713943335744,0.000847301010647831,0.0441765050071344
"52","Fanconi anemia pathway","03460",0.00483888576580694,0.004,0.000229412188043027,0.000847301010647831,0.0445059644803473
"53","Adrenergic signaling in cardiomyocytes","04261",0.0390921748776156,5e-04,0.000231479142084201,0.000847301010647831,0.044906953564335
"54","NOD-like receptor signaling pathway","04621",0.0205590424782472,0.001,0.000242436539940035,0.000870975717562349,0.0470326887483669
"55","Apelin signaling pathway","04371",0.00703856146326015,0.003,0.000248436467656627,0.000876303176825192,0.0481966747253855
"56","Bladder cancer","05219",0.0124149171592443,0.002,0.000288112104310676,0.00099810264707627,0.0558937482362711
"57","T cell receptor signaling pathway","04660",0.00299588390604729,0.0085,0.00029483914519073,0.00100348761696494,0.0571987941670016
"58","Choline metabolism in cancer","05231",0.00878050246632607,0.003,0.000304095966443446,0.00101266104956309,0.0589946174900286
"59","PI3K-Akt signaling pathway","04151",0.0107928750566653,0.0025,0.000310843803608682,0.00101266104956309,0.0603036979000844
"60","Measles","05162",0.0544113684289224,5e-04,0.000313194139040132,0.00101266104956309,0.0607596629737855
"61","Gap junction","04540",0.00521540926403984,0.006,0.00035586198323283,0.00113175778274048,0.069037224747169
"62","Herpes simplex infection","05168",0.0664083143161847,5e-04,0.000375633166991485,0.00117536829671529,0.072872834396348
"63","Hepatitis B","05161",0.0390921748776156,0.001,0.000435861653370027,0.00133027859408943,0.0845571607537852
"64","Thyroid hormone signaling pathway","04919",0.00875270820828695,0.0045,0.000438854793926409,0.00133027859408943,0.0851378300217233
"65","Non-small cell lung cancer","05223",0.00804454893034383,0.0055,0.000487835305106167,0.00145600075677841,0.0946400491905965
"66","Endometrial cancer","05213",0.025133960336497,0.002,0.000547827010140692,0.00161027939344385,0.106278439967294
"67","SNARE interactions in vesicular transport","04130",0.0302567543403611,0.002,0.000648259671685894,0.00187705039264274,0.125762376307064
"68","Toxoplasmosis","05145",0.0419021603937224,0.0015,0.000670939994152416,0.00191415233625836,0.130162358865569
"69","Insulin signaling pathway","04910",0.0261068177630266,0.0025,0.000694247073971538,0.00195194104855766,0.134683932350478
"70","Th1 and Th2 cell differentiation","04658",0.0288731049544194,0.0025,0.000760539909811139,0.0021077820357623,0.147544742503361
"71","FoxO signaling pathway","04068",0.0374913281920991,0.002,0.00078718695127445,0.00215090519080624,0.152714268547243
"72","Focal adhesion","04510",0.0132653637764432,0.006,0.000830830534290585,0.00223862671739408,0.161181123652373
"73","B cell receptor signaling pathway","04662",0.00439055492914281,0.0185,0.000846227907316756,0.00224887964410207,0.164168214019451
"74","Hippo signaling pathway","04390",0.173644667287545,5e-04,0.000898754120888792,0.00235619323584359,0.174358299452426
"75","Influenza A","05164",0.0885158915211452,0.001,0.000914575264848227,0.00236570135174075,0.177427601380556
"76","Pertussis","05133",0.0637822269893963,0.0015,0.000981089050569311,0.00250435889224271,0.190331275810446
"77","Oocyte meiosis","04114",0.0362062689395,0.003,0.0011000549957263,0.00277156713208963,0.213410669170901
"78","Fluid shear stress and atherosclerosis","05418",0.225537271957451,5e-04,0.00113785496789551,0.00283004953553498,0.220743863771728
"79","mTOR signaling pathway","04150",0.0658952323543331,0.002,0.00130924565576854,0.00321510958505185,0.253993657219096
"80","Hedgehog signaling pathway","04340",0.0600965629472872,0.0025,0.00147285665719088,0.00357167739368788,0.28573419149503
"81","AMPK signaling pathway","04152",0.162956718503805,0.001,0.00158426944163218,0.00379442310711904,0.307348271676642
"82","Proteoglycans in cancer","05205",0.0497155880310861,0.0035,0.00168026267202766,0.00397525558991909,0.325970958373366
"83","Oxytocin signaling pathway","04921",0.118652630770668,0.0015,0.00171462163297894,0.00400766984093872,0.332636596797913
"84","Glioma","05214",0.0338091048057503,0.0055,0.00178326724410561,0.00411849815900582,0.345953845356489
"85","PPAR signaling pathway","03320",0.0122013156783651,0.017,0.00196652031202439,0.00448829341803213,0.381504940532731
"86","Salmonella infection","05132",0.144394716643675,0.0015,0.00204408658389548,0.0046110790380898,0.396552797275722
"87","cGMP-PKG signaling pathway","04022",0.151052490687267,0.0015,0.00212812221072293,0.00474546791816378,0.412855708880249
"88","Glucagon signaling pathway","04922",0.167303925368096,0.0015,0.0023314387678611,0.00513976273823924,0.452299120965053
"89","Colorectal cancer","05210",0.0901475293429034,0.003,0.00249225034421514,0.00543254569413188,0.483496566777737
"90","MAPK signaling pathway","04010",0.184343958955361,0.0015,0.00254207796518091,0.00547959028050107,0.493163125245096
"91","Leishmaniasis","05140",0.118408901607736,0.0025,0.00270122554311076,0.00573273151791532,0.524037755363487
"92","Aldosterone synthesis and secretion","04925",0.0662585375705091,0.0045,0.00271861494664025,0.00573273151791532,0.527411299648209
"93","Regulation of actin cytoskeleton","04810",0.122195490157635,0.0025,0.00277799156617595,0.00576074844637533,0.538930363838135
"94","Wnt signaling pathway","04310",0.307132411267027,0.001,0.00279129048432619,0.00576074844637533,0.541510353959281
"95","Melanogenesis","04916",0.667796228716102,5e-04,0.0030066438888328,0.00613988330982698,0.583288914433563
"96","Thyroid hormone synthesis","04918",0.022827527136866,0.0155,0.00316558227555625,0.00639711418185326,0.614122961457913
"97","Long-term potentiation","04720",0.0751450919783038,0.005,0.00333894134990585,0.0066778826998117,0.647754621881735
"98","Signaling pathways regulating pluripotency of stem cells","04550",0.808469844523286,5e-04,0.00356273029146178,0.00705275180146515,0.691169676543585
"99","Aldosterone-regulated sodium reabsorption","04960",0.0484521693432928,0.0085,0.00362210839074503,0.00709786896772258,0.702689027804536
"100","Epithelial cell signaling in Helicobacter pylori infection","05120",0.0598070176345385,0.007,0.00367510186995676,0.00712969762771612,0.712969762771612
"101","Vibrio cholerae infection","05110",0.0184150110483352,0.0245,0.0039268159729269,0.00754259701730514,0.761802298747819
"102","Systemic lupus erythematosus","05322",0.963969715009114,5e-04,0.00416319137391346,0.00791822673077658,0.807659126539211
"103","Ras signaling pathway","04014",0.327393265897208,0.0015,0.00423264655426215,0.00797216923812482,0.821133431526857
"104","Shigellosis","05131",0.115489377937016,0.0055,0.00531120768123714,0.00988211086066607,1
"105","Fc epsilon RI signaling pathway","04664",0.142281995510565,0.0045,0.00534856515654607,0.00988211086066607,1
"106","Acute myeloid leukemia","05221",0.110027661344841,0.006,0.00549457408537792,0.0100561072883332,1
"107","TNF signaling pathway","04668",0.683869797617344,0.001,0.00566773713688315,0.0102760841547227,1
"108","Hepatitis C","05160",0.0450689876871029,0.0155,0.00577470653914331,0.0103730839684611,1
"109","Amyotrophic lateral sclerosis (ALS)","05014",0.247764187745886,0.003,0.00609828498961068,0.0108538283301328,1
"110","Glutamatergic synapse","04724",0.189082831643676,0.004,0.00619210802838063,0.0109206268864167,1
"111","Chronic myeloid leukemia","05220",0.0772106130516018,0.01,0.00630531865793777,0.0110201064832426,1
"112","Alzheimer's disease","05010",0.115926532486685,0.007,0.00658654056493845,0.0114088291928398,1
"113","Pathogenic Escherichia coli infection","05130",0.0672139536507984,0.013,0.00702754445887446,0.0120539992434425,1
"114","Cytosolic DNA-sensing pathway","04623",0.881700146977669,0.001,0.00708327790594046,0.0120539992434425,1
"115","Viral myocarditis","05416",0.0118638874639159,0.077,0.00730651583945967,0.0123257745465667,1
"116","Adherens junction","04520",0.143101038861969,0.0075,0.00841118204864887,0.0140669768744645,1
"117","Amoebiasis","05146",0.0706824579772037,0.0155,0.00856355674913511,0.0141994017891642,1
"118","Long-term depression","04730",0.1398153993934,0.0095,0.0101264113208844,0.0166485067478946,1
"119","Cocaine addiction","05030",0.908381610153768,0.0015,0.0103533441930171,0.0168785611213892,1
"120","Th17 cell differentiation","04659",0.0605669986286981,0.023,0.0105540491688695,0.0170623794896723,1
"121","Bile secretion","04976",0.0772106130516018,0.019,0.0110385047413042,0.0176980985108514,1
"122","Adipocytokine signaling pathway","04920",0.506182938694855,0.003,0.0113739308244567,0.017957257509114,1
"123","Sulfur relay system","04122",0.30405927612929,0.005,0.0113852715135104,0.017957257509114,1
"124","Toll-like receptor signaling pathway","04620",0.390546395890242,0.004,0.0116565124021012,0.0182368016613518,1
"125","Circadian entrainment","04713",0.195729619024425,0.0095,0.0135505774538113,0.0210304962083152,1
"126","Type I diabetes mellitus","04940",0.00588942322223758,0.324,0.0138564070816411,0.0213344680463363,1
"127","Amphetamine addiction","05031",0.968615383323709,0.002,0.0140381345473886,0.0214440795448298,1
"128","TGF-beta signaling pathway","04350",0.144332985912434,0.014,0.0145575148418124,0.022063733432122,1
"129","Longevity regulating pathway","04211",0.169923039327422,0.012,0.0146716818752738,0.0220643897969234,1
"130","Prolactin signaling pathway","04917",0.0954944442546709,0.022,0.0150536296707293,0.0224646473547806,1
"131","Non-alcoholic fatty liver disease (NAFLD)","04932",0.554403217749583,0.004,0.0157701635101906,0.0233542879463892,1
"132","Morphine addiction","05032",0.169606922672949,0.0135,0.0162095123632941,0.0238230712005989,1
"133","Ovarian steroidogenesis","04913",0.959300966098139,0.0025,0.0168669451314965,0.024602912447446,1
"134","Huntington's disease","05016",0.419819775071301,0.006,0.0175919403879077,0.0254689286212992,1
"135","Regulation of lipolysis in adipocytes","04923",0.291440924433381,0.009,0.0182124458554956,0.0260668719201656,1
"136","GABAergic synapse","04727",0.101279811263629,0.026,0.0182736834079512,0.0260668719201656,1
"137","Parkinson's disease","05012",0.535351693058244,0.005,0.0185315970080564,0.0260773597007388,1
"138","Cytokine-cytokine receptor interaction","04060",0.267984452598672,0.01,0.0185498744262987,0.0260773597007388,1
"139","Progesterone-mediated oocyte maturation","04914",0.144237619926856,0.019,0.0189084818036461,0.0263902551791895,1
"140","Cholinergic synapse","04725",0.308659274195175,0.009,0.0191289831570771,0.0265073052319496,1
"141","Vascular smooth muscle contraction","04270",0.745470210920215,0.004,0.0203221173732231,0.0279609274496829,1
"142","Neurotrophin signaling pathway","04722",0.270041694569941,0.0115,0.0210383414346565,0.0285508832666014,1
"143","ECM-receptor interaction","04512",0.517778990629048,0.006,0.0210452386965154,0.0285508832666014,1
"144","Calcium signaling pathway","04020",0.79034448485862,0.004,0.0213606318238186,0.0287775178737557,1
"145","Intestinal immune network for IgA production","04672",0.105440254491859,0.032,0.0225781500215705,0.0302080076150667,1
"146","Breast cancer","05224",0.773246029280344,0.0045,0.0231770920480368,0.0307969579268434,1
"147","Transcriptional misregulation in cancer","05202",0.298210927230774,0.012,0.0237356915013619,0.0313246540902327,1
"148","Circadian rhythm","04710",0.517909737162066,0.007,0.0239992100960083,0.0314584240447676,1
"149","Thyroid cancer","05216",0.250022219375736,0.015,0.0246993596427447,0.0321588977898823,1
"150","Natural killer cell mediated cytotoxicity","04650",0.258554391071307,0.016,0.0268392520247759,0.0346451594990724,1
"151","Hypertrophic cardiomyopathy (HCM)","05410",0.643803614016704,0.0065,0.0271015860459878,0.0346451594990724,1
"152","Serotonergic synapse","04726",0.704056308933406,0.006,0.0273183398453203,0.0346451594990724,1
"153","Vasopressin-regulated water reabsorption","04962",0.531531309093917,0.008,0.0274708431257451,0.0346451594990724,1
"154","Bacterial invasion of epithelial cells","05100",0.097883348670567,0.0435,0.0275018276435936,0.0346451594990724,1
"155","Jak-STAT signaling pathway","04630",0.572503146747484,0.0075,0.0276973700683363,0.03466638576295,1
"156","Alcoholism","05034",0.993499691084439,0.005,0.0313192774699903,0.0389483322383213,1
"157","VEGF signaling pathway","04370",0.170389174413743,0.0295,0.0316318196961182,0.0390864523633562,1
"158","Insulin secretion","04911",0.71572549668601,0.0085,0.0371234328061863,0.0455819364835452,1
"159","African trypanosomiasis","05143",0.156523286140697,0.0405,0.0384218733469747,0.0468795184233528,1
"160","Malaria","05144",0.105440254491859,0.062,0.039421408160907,0.0477984573950997,1
"161","mRNA surveillance pathway","03015",0.296065193957874,0.0225,0.0400448456177656,0.0481209344867632,1
"162","Peroxisome","04146",0.0820753152604018,0.0815,0.0401834607569878,0.0481209344867632,1
"163","Inflammatory mediator regulation of TRP channels","04750",0.522950327354768,0.0145,0.0446009658477073,0.0530833581254921,1
"164","Taste transduction","04742",0.999988022075059,0.009,0.051394268512719,0.060795659094314,1
"165","Retrograde endocannabinoid signaling","04723",0.286238138405427,0.032,0.0521452660585241,0.0613101916082041,1
"166","Renin secretion","04924",0.241591288333215,0.041,0.0556148785563613,0.0649957014453861,1
"167","Pancreatic secretion","04972",0.403823337905705,0.0255,0.0574173355749596,0.0667003778535458,1
"168","Melanoma","05218",0.410729784592936,0.0285,0.0637693401766061,0.0736384047277475,1
"169","Inflammatory bowel disease (IBD)","05321",0.418891358729763,0.0295,0.0666491784787219,0.0765085244075269,1
"170","Cardiac muscle contraction","04260",0.438052027723732,0.03,0.0700704802316749,0.0799627833232055,1
"171","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",0.451177345688546,0.0305,0.0727391109043459,0.0821639360564368,1
"172","Antigen processing and presentation","04612",0.171253934451678,0.0805,0.0728463762974595,0.0821639360564368,1
"173","Viral carcinogenesis","05203",0.173870939746106,0.0815,0.0744884718906674,0.0835304251259508,1
"174","Salivary secretion","04970",0.800379549936839,0.0185,0.0771838773994456,0.0860555874453589,1
"175","Maturity onset diabetes of the young","04950",0.971448544498657,0.016,0.080267040072548,0.0889817472804247,1
"176","Mineral absorption","04978",0.293191011900463,0.0585,0.086884541150386,0.0957704601316755,1
"177","Graft-versus-host disease","05332",0.0971980284219624,0.184,0.0898482716484274,0.098477766665508,1
"178","Neuroactive ligand-receptor interaction","04080",0.999999995382625,0.0235,0.111642738752064,0.121312228134664,1
"179","Allograft rejection","05330",0.0350852166980672,0.672,0.111932416680953,0.121312228134664,1
"180","MicroRNAs in cancer","05206",0.999999999796652,0.025,0.117221986334095,0.125641245041175,1
"181","Olfactory transduction","04740",1,0.025,0.117221986352848,0.125641245041175,1
"182","Type II diabetes mellitus","04930",0.743069820614442,0.035,0.120918293242779,0.128890927962083,1
"183","Notch signaling pathway","04330",0.933222760772503,0.0425,0.167665515447718,0.177743770474629,1
"184","Carbohydrate digestion and absorption","04973",0.648524751128919,0.0695,0.184773854016432,0.194815911299934,1
"185","Prion diseases","05020",0.501807350762326,0.1035,0.205552482574759,0.215552333078396,1
"186","Synaptic vesicle cycle","04721",0.713736587811992,0.0785,0.217496229628346,0.226850906171501,1
"187","IL-17 signaling pathway","04657",0.532681420248886,0.1125,0.228598261997548,0.23715541618997,1
"188","Basal cell carcinoma","05217",0.995302795506358,0.0625,0.234972141053498,0.242471251938184,1
"189","Dorso-ventral axis formation","04320",0.313087572137528,0.305,0.319774600843535,0.328234246368496,1
"190","Ribosome biogenesis in eukaryotes","03008",0.617399439617879,0.1725,0.345021639205393,0.352285252662348,1
"191","Fat digestion and absorption","04975",0.985162644711464,0.145,0.420827650978778,0.427437509371115,1
"192","Autoimmune thyroid disease","05320",0.44650705992727,0.667,0.658559493782042,0.665419488508939,1
"193","Renin-angiotensin system","04614",0.713362011536042,0.9565,0.943145385291157,0.948032148945516,1
"194","Asthma","05310",0.778212245090859,0.917,0.954398933606409,0.954398933606409,1
