"","Names","ID","pl","pb","p","pFdr","pFWER"
"89","Gap junction","04540",0.0143962595925157,0.009,0.0012893557577125,0.00281050580894635,0.250135016996225
"90","Th1 and Th2 cell differentiation","04658",0.297369160099651,5e-04,0.00145914339629944,0.00314526465424545,0.28307381888209
"91","Colorectal cancer","05210",0.0181902999658349,0.0105,0.00182656244674469,0.00389399027108209,0.354353114668471
"92","Dilated cardiomyopathy","05414",0.0557823740367814,0.004,0.00209914835927506,0.00442646501847133,0.407234781699362
"93","Retrograde endocannabinoid signaling","04723",0.0383951626846819,0.006,0.00215991671509972,0.00450563271751984,0.419023842729345
"94","Tight junction","04530",0.00146270581814368,0.1605,0.00219667264024286,0.00453355842773527,0.426154492207115
"95","Complement and coagulation cascades","04610",0.12533530897547,0.002,0.00232907364994645,0.00475621355883802,0.451840288089612
"96","Chemical carcinogenesis","05204",0.17302032905347,0.0015,0.00240237940165984,0.0048548083741876,0.46606160392201
"97","TNF signaling pathway","04668",0.180918817112384,0.0015,0.00249993541251518,0.00499987082503036,0.484987470027945
"98","Th17 cell differentiation","04659",0.550363211765061,5e-04,0.00253114223094549,0.00501062849799413,0.491041592803424
"99","Shigellosis","05131",0.046619646490738,0.008,0.00331709860322413,0.00650017302045942,0.643517129025482
"100","Synaptic vesicle cycle","04721",0.0328310243207689,0.0115,0.00335337987578156,0.00650555695901622,0.650555695901622
"101","Adipocytokine signaling pathway","04920",0.383703364400136,0.001,0.00340177619962266,0.00653410477947322,0.659944582726795
"102","T cell receptor signaling pathway","04660",0.113000792605893,0.0035,0.00349440652555763,0.00664622417606059,0.67791486595818
"103","Longevity regulating pathway","04211",0.404050068058056,0.001,0.00356128588821506,0.0067076646826575,0.690889462313722
"104","Pathogenic Escherichia coli infection","05130",0.136467063146241,0.0035,0.00412994709041885,0.00770061981154741,0.801209735541256
"105","Amyotrophic lateral sclerosis (ALS)","05014",0.0742455906608201,0.0065,0.00416786123820865,0.00770061981154741,0.808565080212478
"106","VEGF signaling pathway","04370",0.145474762208155,0.0035,0.00437000474440447,0.00799793321145724,0.847780920414467
"107","Fc epsilon RI signaling pathway","04664",0.260885128495035,0.002,0.00446545761822534,0.00809625026108147,0.866298777935717
"108","Hypertrophic cardiomyopathy (HCM)","05410",0.0548340534856113,0.0105,0.00487080757208683,0.00874941360171154,0.944936668984846
"109","Calcium signaling pathway","04020",0.0408826462451706,0.0165,0.00559985281131885,0.00990064002524081,1
"110","NF-kappa B signaling pathway","04064",0.455175332433764,0.0015,0.00565967017432221,0.00990064002524081,1
"111","Prolactin signaling pathway","04917",0.151881484116704,0.0045,0.00566479918969964,0.00990064002524081,1
"112","Tuberculosis","05152",0.0833465252371065,0.0085,0.00584640190033037,0.0101268032916437,1
"113","GABAergic synapse","04727",0.379866485672075,0.002,0.00621654811673443,0.0106726578287299,1
"114","Epithelial cell signaling in Helicobacter pylori infection","05120",0.0130182910777884,0.0595,0.00632310300033397,0.0107603682637262,1
"115","Oocyte meiosis","04114",0.331635534982405,0.0025,0.00671162606673445,0.011322221364752,1
"116","Cardiac muscle contraction","04260",0.00730541679477175,0.115,0.00678984188407617,0.0113554252199205,1
"117","Melanoma","05218",0.13505185275104,0.0065,0.00705609767552744,0.0116258815336739,1
"118","Gastric acid secretion","04971",0.251802020639428,0.0035,0.00708051306481295,0.0116258815336739,1
"119","Natural killer cell mediated cytotoxicity","04650",0.592358013942978,0.0015,0.00713133970364532,0.0116258815336739,1
"120","Measles","05162",0.90444301090092,0.001,0.00724295261624436,0.0117094400629284,1
"121","Chagas disease (American trypanosomiasis)","05142",0.146278593921305,0.0065,0.00756673861627534,0.0121317957979952,1
"122","IL-17 signaling pathway","04657",0.17484645344734,0.0055,0.00764213608366433,0.0121522491822203,1
"123","Legionellosis","05134",0.0463791695467928,0.022,0.00804806546774372,0.0126936967540023,1
"124","Aldosterone synthesis and secretion","04925",0.522687224032147,0.002,0.00822017666775234,0.0128605989801932,1
"125","Pertussis","05133",0.0314502397258502,0.04,0.00965928004560387,0.0149912026307772,1
"126","Chronic myeloid leukemia","05220",0.111908228527408,0.0115,0.00985218449206806,0.0151692364401683,1
"127","Glucagon signaling pathway","04922",0.291165863875651,0.0045,0.0100070592953955,0.0152542228345443,1
"128","Toll-like receptor signaling pathway","04620",0.659462998793073,0.002,0.0100646418702148,0.0152542228345443,1
"129","Thyroid cancer","05216",0.0177751810766326,0.077,0.0103936896643561,0.0156308201153883,1
"130","Hepatitis B","05161",0.221194858187818,0.0065,0.0108474662560533,0.0161877573359564,1
"131","Inflammatory mediator regulation of TRP channels","04750",0.246440757170184,0.0065,0.0119124074552932,0.0176412751628007,1
"132","Amphetamine addiction","05031",0.681319242634094,0.0025,0.0125621451949098,0.0184625467258522,1
"133","Prostate cancer","05215",0.137883031343789,0.013,0.013128397863744,0.0190120029582255,1
"134","Herpes simplex infection","05168",0.717219731460356,0.0025,0.0131320020433104,0.0190120029582255,1
"135","Vibrio cholerae infection","05110",0.418498005881208,0.0045,0.0137001284410839,0.019687591982002,1
"136","Taste transduction","04742",0.988159059963981,0.002,0.0142819018286044,0.0203209776187853,1
"137","Non-small cell lung cancer","05223",0.397464206288998,0.005,0.0143503811019257,0.0203209776187853,1
"138","Alcoholism","05034",0.703887752766064,0.003,0.015120098860438,0.0212557911516302,1
"139","Central carbon metabolism in cancer","05230",0.046619646490738,0.047,0.0156081188377338,0.0217839931979882,1
"140","Endometrial cancer","05213",0.062311347803245,0.043,0.0185471705788134,0.0257010792306414,1
"141","Epstein-Barr virus infection","05169",0.353335038784671,0.0085,0.0204468751249012,0.0281325799590839,1
"142","RNA degradation","03018",0.910058297355399,0.0035,0.0214977031085396,0.0292633139259496,1
"143","Long-term potentiation","04720",0.1048475307356,0.0305,0.0215703808835608,0.0292633139259496,1
"144","Prion diseases","05020",0.154118919655936,0.021,0.021792189580831,0.0293589220741751,1
"145","Salivary secretion","04970",0.620220598418931,0.006,0.0245372015635243,0.0328290834711981,1
"146","Platelet activation","04611",0.185243107896693,0.0215,0.0259904331327863,0.034535233066853,1
"147","Maturity onset diabetes of the young","04950",0.925958193265163,0.0045,0.0270034579834208,0.035637216658392,1
"148","Jak-STAT signaling pathway","04630",0.772561092590898,0.0055,0.0274535630060456,0.0359864271836003,1
"149","RIG-I-like receptor signaling pathway","04622",0.814062631135871,0.0055,0.028694070164015,0.0373600645088517,1
"150","p53 signaling pathway","04115",0.491710042680344,0.01,0.0310516675205738,0.0401601566599421,1
"151","African trypanosomiasis","05143",0.695771507940031,0.009,0.0380304406416974,0.0486394587746406,1
"152","Basal cell carcinoma","05217",0.136467063146241,0.046,0.0381092666687906,0.0486394587746406,1
"153","Acute myeloid leukemia","05221",0.309080595199709,0.021,0.0391868163589702,0.0496878586512433,1
"154","Cell cycle","04110",0.928186748934108,0.0085,0.0460926375965637,0.0580647512580088,1
"155","Ovarian steroidogenesis","04913",0.757248744189958,0.011,0.04821187576731,0.0603426057990848,1
"156","Vasopressin-regulated water reabsorption","04962",0.711207391060735,0.012,0.0491897189721824,0.0611718300038678,1
"157","Staphylococcus aureus infection","05150",0.236682252471057,0.038,0.0513661605880127,0.0634715614909201,1
"158","SNARE interactions in vesicular transport","04130",0.225614766834739,0.0425,0.0541486820684726,0.0664863564638208,1
"159","Olfactory transduction","04740",1,0.0115,0.0628521948015487,0.0766875835943425,1
"160","Protein processing in endoplasmic reticulum","04141",0.214704056941615,0.055,0.0642266622993201,0.0778748280379256,1
"161","Leishmaniasis","05140",0.493547720127689,0.0255,0.0676495594848577,0.0815156182612571,1
"162","MicroRNAs in cancer","05206",0.998418859033442,0.014,0.0736672619970359,0.0882188199223763,1
"163","Cocaine addiction","05030",0.832130576836935,0.018,0.0779046385309697,0.0927208581288842,1
"164","Endocrine and other factor-regulated calcium reabsorption","04961",0.0660458901494946,0.2335,0.0797607829238947,0.0943511700441194,1
"165","RNA transport","03013",0.999106886076967,0.0165,0.0841620253138744,0.0989541388538887,1
"166","Viral myocarditis","05416",0.145474762208155,0.1425,0.10108366903453,0.118133926462041,1
"167","Long-term depression","04730",0.457691738746591,0.0465,0.10321799976586,0.119905939847766,1
"168","Bile secretion","04976",0.547113297580162,0.042,0.10968186614894,0.12665644067199,1
"169","TGF-beta signaling pathway","04350",0.47312056598985,0.051,0.113994174611416,0.130249756193542,1
"170","mRNA surveillance pathway","03015",0.805578029759016,0.03,0.11413638429331,0.130249756193542,1
"171","Graft-versus-host disease","05332",0.996772502243177,0.0245,0.115079094380761,0.130557569063553,1
"172","Asthma","05310",0.924135927918228,0.028,0.120437564388786,0.135842369136188,1
"173","Homologous recombination","03440",0.988491710975711,0.027,0.123397693274468,0.137631214021968,1
"174","Systemic lupus erythematosus","05322",0.970968109996713,0.0275,0.12344242907125,0.137631214021968,1
"175","Ribosome biogenesis in eukaryotes","03008",0.99999989923644,0.0305,0.136945861432882,0.151814269245595,1
"176","Antigen processing and presentation","04612",0.997539493457637,0.034,0.148684440551232,0.163890803789426,1
"177","Fat digestion and absorption","04975",0.616682586226856,0.0555,0.149730474363257,0.164111367381197,1
"178","Intestinal immune network for IgA production","04672",0.480367445099985,0.0735,0.153362123257316,0.167147482651232,1
"179","Fanconi anemia pathway","03460",0.999999900357722,0.0395,0.16714244426088,0.181148794338607,1
"180","Bladder cancer","05219",0.33780198280234,0.119,0.169393282289742,0.182568315356721,1
"181","Type II diabetes mellitus","04930",0.645359272187266,0.077,0.198864970683412,0.213148090124762,1
"182","Neuroactive ligand-receptor interaction","04080",0.999921934915254,0.0575,0.22170547415253,0.236323417503246,1
"183","Carbohydrate digestion and absorption","04973",0.711207391060735,0.104,0.2665834172209,0.28260755705385,1
"184","Mineral absorption","04978",0.330738242313655,0.2425,0.282573340262379,0.297930587015769,1
"185","Cytosolic DNA-sensing pathway","04623",0.917492709382653,0.0925,0.294208532157087,0.308521379667432,1
"186","Proximal tubule bicarbonate reclamation","04964",0.208291776262795,0.4315,0.306421015269181,0.319600413775382,1
"187","Thyroid hormone synthesis","04918",0.723986850719147,0.1265,0.310516237166713,0.322139839627499,1
"188","Viral carcinogenesis","05203",0.766321065775948,0.172,0.398903338408851,0.411634296017645,1
"189","Rheumatoid arthritis","05323",0.524561036408097,0.3285,0.4753248554568,0.487899587082641,1
"190","Renin-angiotensin system","04614",0.361959111172607,0.572,0.533096513296957,0.544319597787419,1
"191","Sulfur relay system","04122",0.330755282972624,0.711,0.575561688728297,0.584601924676909,1
"192","Autoimmune thyroid disease","05320",0.990255900794902,0.4595,0.813311111603824,0.820458086037927,1
"193","Allograft rejection","05330",0.979183527603005,0.4685,0.816228920645979,0.820458086037927,1
"194","Type I diabetes mellitus","04940",0.945244437754812,0.6115,0.894858159569532,0.894858159569532,1
