"","Names","ID","pl","pb","p","pFdr","pFWER"
"77","Rap1 signaling pathway","04015",0.350566754893937,0.008,0.0192854284421737,0.0483388011602536,1
"78","Insulin resistance","04931",1,0.003,0.0204274289709421,0.0492811723923978,1
"79","Glioma","05214",1,0.003,0.0204274289709421,0.0492811723923978,1
"80","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",1,0.003,0.0204274289709421,0.0492811723923978,1
"81","Proteoglycans in cancer","05205",0.872112035975786,0.0035,0.0207313274729963,0.049396866694917,1
"82","Regulation of actin cytoskeleton","04810",0.629247592547678,0.005,0.0212734384929927,0.050070410111556,1
"83","Alzheimer's disease","05010",0.244359776011331,0.0135,0.0221491170295437,0.0507326696277102,1
"84","Cell adhesion molecules (CAMs)","04514",0.426835257444702,0.008,0.0228089523567767,0.0507326696277102,1
"85","Glutamatergic synapse","04724",1,0.0035,0.0232924730867037,0.0507326696277102,1
"86","Alcoholism","05034",1,0.0035,0.0232924730867037,0.0507326696277102,1
"87","Central carbon metabolism in cancer","05230",1,0.0035,0.0232924730867037,0.0507326696277102,1
"88","Choline metabolism in cancer","05231",1,0.0035,0.0232924730867037,0.0507326696277102,1
"89","Mineral absorption","04978",0.0150991995826288,0.233,0.0233948580148508,0.0507326696277102,1
"90","Phosphatidylinositol signaling system","04070",1,0.004,0.026085843671449,0.055939642539885,1
"91","Inflammatory bowel disease (IBD)","05321",0.13764528511285,0.0305,0.0271752630558624,0.0572076709474813,1
"92","AMPK signaling pathway","04152",0.70528452448399,0.006,0.0273586205573891,0.0572076709474813,1
"93","Non-alcoholic fatty liver disease (NAFLD)","04932",0.778245877515694,0.0055,0.0276241952166538,0.0572076709474813,1
"94","Renal cell carcinoma","05211",0.480460525654918,0.009,0.0278628034666489,0.0572076709474813,1
"95","Cytosolic DNA-sensing pathway","04623",1,0.0045,0.0288165504699264,0.058543097270482,1
"96","Synaptic vesicle cycle","04721",0.130867736550377,0.035,0.0292501347892919,0.058804958482639,1
"97","Cytokine-cytokine receptor interaction","04060",0.935618979147687,0.005,0.0297754393131409,0.0592439153343938,1
"98","Regulation of lipolysis in adipocytes","04923",0.419435692344012,0.0115,0.0305533370824568,0.0601713679276956,1
"99","FoxO signaling pathway","04068",0.381285315733494,0.0135,0.0322701530006482,0.062910500294193,1
"100","Axon guidance","04360",0.829819483571981,0.0065,0.0335630873316608,0.0647767585501054,1
"101","Aldosterone-regulated sodium reabsorption","04960",0.310863116632983,0.018,0.0346127895612154,0.0657284284108367,1
"102","Circadian rhythm","04710",0.267918843042508,0.021,0.0347722179005447,0.0657284284108367,1
"103","Gap junction","04540",0.219733979069731,0.026,0.0352211388882396,0.0657284284108367,1
"104","HIF-1 signaling pathway","04066",0.639033938193295,0.009,0.0354184277446996,0.0657284284108367,1
"105","Phospholipase D signaling pathway","04072",0.771376560441936,0.008,0.0375684597316756,0.0683640500635795,1
"106","Bile secretion","04976",0.5110188842613,0.0125,0.0386673640861746,0.0683640500635795,1
"107","Adipocytokine signaling pathway","04920",1,0.0065,0.0392336951635235,0.0683640500635795,1
"108","Cocaine addiction","05030",1,0.0065,0.0392336951635235,0.0683640500635795,1
"109","Amphetamine addiction","05031",1,0.0065,0.0392336951635235,0.0683640500635795,1
"110","Basal cell carcinoma","05217",1,0.0065,0.0392336951635235,0.0683640500635795,1
"111","Breast cancer","05224",0.766680173369238,0.0085,0.0393181842334577,0.0683640500635795,1
"112","VEGF signaling pathway","04370",0.448008804951807,0.015,0.0403385837986305,0.069512023867283,1
"113","Huntington's disease","05016",0.303982295136765,0.023,0.0416911955756114,0.070038719743749,1
"114","Insulin signaling pathway","04910",1,0.007,0.0417329159094878,0.070038719743749,1
"115","Glucagon signaling pathway","04922",1,0.007,0.0417329159094878,0.070038719743749,1
"116","Toll-like receptor signaling pathway","04620",1,0.0075,0.044196391938299,0.0729051593512112,1
"117","Taste transduction","04742",1,0.0075,0.044196391938299,0.0729051593512112,1
"118","Prostate cancer","05215",0.584065256502026,0.013,0.0446501127577639,0.0730294217139698,1
"119","Fc gamma R-mediated phagocytosis","04666",1,0.008,0.0466265098984184,0.0749909700866229,1
"120","Melanogenesis","04916",1,0.008,0.0466265098984184,0.0749909700866229,1
"121","Vasopressin-regulated water reabsorption","04962",0.357815302797104,0.0235,0.0485893823897466,0.0775020727373645,1
"122","SNARE interactions in vesicular transport","04130",1,0.009,0.0513947763148133,0.0806438360061704,1
"123","Fc epsilon RI signaling pathway","04664",1,0.009,0.0513947763148133,0.0806438360061704,1
"124","Endocytosis","04144",0.48374406319345,0.019,0.0522931185492986,0.0813917087097954,1
"125","Rheumatoid arthritis","05323",0.227100327113925,0.041,0.0528549691955622,0.081608072437948,1
"126","Malaria","05144",1,0.0095,0.0537364030635686,0.0823105221529265,1
"127","GnRH signaling pathway","04912",1,0.01,0.0560517018598809,0.085180932747693,1
"128","Aldosterone synthesis and secretion","04925",1,0.0105,0.0583419902290959,0.0879687821423087,1
"129","Long-term potentiation","04720",0.490851471740331,0.024,0.0641010611561426,0.0958726521008673,1
"130","Long-term depression","04730",1,0.012,0.0650741835503297,0.0958726521008673,1
"131","Renin secretion","04924",1,0.012,0.0650741835503297,0.0958726521008673,1
"132","Endometrial cancer","05213",0.395524841973686,0.0325,0.0688240311898211,0.10001751502838,1
"133","Calcium signaling pathway","04020",0.273989766337059,0.047,0.0689239870402828,0.10001751502838,1
"134","Vascular smooth muscle contraction","04270",1,0.014,0.0737617712911363,0.104676631317568,1
"135","Circadian entrainment","04713",1,0.014,0.0737617712911363,0.104676631317568,1
"136","Phototransduction","04744",1,0.014,0.0737617712911363,0.104676631317568,1
"137","Herpes simplex infection","05168",0.8463161240257,0.0175,0.0771986654901635,0.108754324376654,1
"138","Leishmaniasis","05140",1,0.015,0.0779955761681989,0.109080769568568,1
"139","Adherens junction","04520",0.515935658373496,0.031,0.0821378751549322,0.114047553272676,1
"140","Transcriptional misregulation in cancer","05202",0.83827631718581,0.0195,0.0835913149914375,0.11523659852391,1
"141","Platelet activation","04611",1,0.017,0.0862672128937407,0.1161957716775,1
"142","Cholinergic synapse","04725",1,0.017,0.0862672128937407,0.1161957716775,1
"143","Shigellosis","05131",1,0.017,0.0862672128937407,0.1161957716775,1
"144","ErbB signaling pathway","04012",0.579835296017014,0.0295,0.0866952907852847,0.1161957716775,1
"145","Salivary secretion","04970",0.227100327113925,0.0765,0.0877836639538779,0.116721643694677,1
"146","Fanconi anemia pathway","03460",1,0.0175,0.0882972019659217,0.116721643694677,1
"147","Pathogenic Escherichia coli infection","05130",0.104636226471107,0.1805,0.0938541787210472,0.123223513558926,1
"148","Prolactin signaling pathway","04917",1,0.0195,0.0962781458615425,0.125551906427552,1
"149","Pancreatic secretion","04972",0.620283258140877,0.034,0.102473963220465,0.132734730882885,1
"150","Homologous recombination","03440",1,0.0215,0.104053600392743,0.133882299171996,1
"151","Amyotrophic lateral sclerosis (ALS)","05014",0.401592592284968,0.0595,0.113120087075717,0.144131428355747,1
"152","Thyroid cancer","05216",1,0.024,0.113512834767221,0.144131428355747,1
"153","IL-17 signaling pathway","04657",1,0.0255,0.119061459083853,0.150188637929304,1
"154","Jak-STAT signaling pathway","04630",0.793488345859885,0.0335,0.123008253442244,0.15342366603963,1
"155","Proximal tubule bicarbonate reclamation","04964",0.206504789369743,0.129,0.123215897596594,0.15342366603963,1
"156","Thyroid hormone synthesis","04918",0.169003896977845,0.1685,0.129817476533627,0.160607519044808,1
"157","Notch signaling pathway","04330",1,0.0295,0.133439267961273,0.164036807111628,1
"158","Neuroactive ligand-receptor interaction","04080",0.770378201225684,0.0395,0.136701276555559,0.166983204906475,1
"159","Longevity regulating pathway","04211",1,0.0315,0.140419683594242,0.170446534174143,1
"160","Renin-angiotensin system","04614",1,0.0325,0.143861743663509,0.173533228294108,1
"161","Bladder cancer","05219",1,0.0335,0.147273029645062,0.176544687711162,1
"162","Carbohydrate digestion and absorption","04973",0.357815302797104,0.11,0.166688780436999,0.198586016199635,1
"163","Ribosome biogenesis in eukaryotes","03008",0.656865796213359,0.0645,0.176308088141372,0.208559159394739,1
"164","mTOR signaling pathway","04150",1,0.043,0.178301872021409,0.208559159394739,1
"165","Antigen processing and presentation","04612",1,0.043,0.178301872021409,0.208559159394739,1
"166","Staphylococcus aureus infection","05150",1,0.0435,0.179872253828606,0.209128584270608,1
"167","Dorso-ventral axis formation","04320",1,0.047,0.190707560831788,0.220398558326557,1
"168","mRNA surveillance pathway","03015",1,0.048,0.193754604867564,0.221270051712662,1
"169","Natural killer cell mediated cytotoxicity","04650",1,0.048,0.193754604867564,0.221270051712662,1
"170","Oocyte meiosis","04114",0.714121827484192,0.081,0.222699344747792,0.252829256096022,1
"171","RNA transport","03013",1,0.06,0.228804643005602,0.258241497661294,1
"172","Ovarian steroidogenesis","04913",1,0.065,0.242668920590623,0.272297102755757,1
"173","RNA degradation","03018",1,0.067,0.248105198192608,0.276787880064586,1
"174","Hypertrophic cardiomyopathy (HCM)","05410",0.201421453220067,0.413,0.290045283900461,0.321716895360856,1
"175","Chemical carcinogenesis","05204",1,0.084,0.292062832331661,0.322103580800061,1
"176","Tight junction","04530",0.241691860384009,0.396,0.320286999239866,0.351223811666444,1
"177","Graft-versus-host disease","05332",1,0.1,0.330258509299405,0.360112385846243,1
"178","Systemic lupus erythematosus","05322",1,0.1015,0.33370119277078,0.361822079802026,1
"179","PPAR signaling pathway","03320",0.515935658373496,0.2115,0.350855176939841,0.378296363963069,1
"180","Maturity onset diabetes of the young","04950",1,0.111,0.355002983621348,0.380642087994001,1
"181","Sulfur relay system","04122",1,0.1315,0.398280418198408,0.424685749791672,1
"182","African trypanosomiasis","05143",1,0.1555,0.444902534614923,0.471792248245495,1
"183","Bacterial invasion of epithelial cells","05100",1,0.1755,0.480890399431376,0.50716856333473,1
"184","Prion diseases","05020",1,0.179,0.486946135692307,0.510764153198996,1
"185","Type I diabetes mellitus","04940",1,0.188,0.502206903436611,0.523702288749894,1
"186","Peroxisome","04146",1,0.1895,0.504707905220105,0.523702288749894,1
"187","Olfactory transduction","04740",1,0.202,0.525096491479348,0.541944507248739,1
"188","Intestinal immune network for IgA production","04672",1,0.2795,0.635793459695162,0.649249405932096,1
"189","Viral carcinogenesis","05203",1,0.2795,0.635793459695162,0.649249405932096,1
"190","Autoimmune thyroid disease","05320",1,0.327,0.692519000343757,0.703145144271107,1
"191","Allograft rejection","05330",1,0.33,0.695858666092132,0.703145144271107,1
"192","Type II diabetes mellitus","04930",1,0.3785,0.746227589510604,0.750114191539305,1
"193","Asthma","05310",1,0.671,0.938719701289015,0.938719701289015,1
