"","Names","ID","pl","pb","p","pFdr","pFWER"
"46","Endometrial cancer","05213",7.30416922069484e-05,0.0035,4.13621616730582e-06,1.74440420968985e-05,0.000802425936457329
"47","Estrogen signaling pathway","04915",0.000663241416333321,5e-04,5.27916090623636e-06,2.17905790597841e-05,0.00102415721580985
"48","Signaling pathways regulating pluripotency of stem cells","04550",0.0795978339133018,5e-06,6.26309229877204e-06,2.53133313742036e-05,0.00121503990596178
"49","Prolactin signaling pathway","04917",0.0823817611513157,5e-06,6.46798313491621e-06,2.56079332280356e-05,0.00125478872817375
"50","Platelet activation","04611",0.0877722981809407,5e-06,6.86339083593302e-06,2.66299564434201e-05,0.00133149782217101
"51","Apelin signaling pathway","04371",0.0979052726505169,5e-06,7.60225998727347e-06,2.8918400735903e-05,0.00147483843753105
"52","Natural killer cell mediated cytotoxicity","04650",0.105208223382116,5e-06,8.13148385756541e-06,3.03366897763017e-05,0.00157750786836769
"53","AMPK signaling pathway","04152",9.78759653106028e-05,0.0055,8.30883672641828e-06,3.04134778287764e-05,0.00161191432492515
"54","GABAergic synapse","04727",0.000629511880457871,0.001,9.61788465269387e-06,3.4553141159678e-05,0.00186586962262261
"55","Fc epsilon RI signaling pathway","04664",0.141821030297663,5e-06,1.07495107853544e-05,3.79164562247046e-05,0.00208540509235875
"56","Acute myeloid leukemia","05221",0.00181023548836374,5e-04,1.35000128999804e-05,4.67679018320748e-05,0.00261900250259619
"57","Circadian rhythm","04710",0.186875097915893,5e-06,1.39066724411773e-05,4.71754983100395e-05,0.00269789445358839
"58","Serotonergic synapse","04726",0.189719507601758,5e-06,1.41040149586716e-05,4.71754983100395e-05,0.00273617890198229
"59","Wnt signaling pathway","04310",0.00193840112941311,5e-04,1.43895213860611e-05,4.73146974389129e-05,0.00279156714889586
"60","Measles","05162",0.204232793340443,5e-06,1.5107679170072e-05,4.88481626498994e-05,0.00293088975899396
"61","Shigellosis","05131",0.00208023804918702,5e-04,1.53689811490916e-05,4.8878399064324e-05,0.00298158234292376
"62","Focal adhesion","04510",0.00221648894651248,5e-04,1.63053054219011e-05,5.10198266427227e-05,0.00316322925184881
"63","Synaptic vesicle cycle","04721",6.93910995100755e-06,0.1695,1.72348344590155e-05,5.30723473817304e-05,0.00334355788504902
"64","Small cell lung cancer","05222",0.248076774660882,5e-06,1.81097157519119e-05,5.48950758729829e-05,0.0035132848558709
"65","Longevity regulating pathway","04211",0.000852699719158394,0.0015,1.86349763275844e-05,5.56182370392518e-05,0.00361518540755136
"66","Glutamatergic synapse","04724",5.0411678447637e-05,0.0275,2.00862089610965e-05,5.90412808856474e-05,0.00389672453845273
"67","Bacterial invasion of epithelial cells","05100",4.64548670704041e-05,0.0335,2.23681816334928e-05,6.47675706999642e-05,0.0043394272368976
"68","Chemokine signaling pathway","04062",0.332479675763088,5e-06,2.37843478617721e-05,6.78553453703499e-05,0.00461416348518379
"69","Hippo signaling pathway","04390",0.503745908469331,5e-06,3.49895760645987e-05,9.71135453871045e-05,0.00678797775653215
"70","TGF-beta signaling pathway","04350",0.504543271905999,5e-06,3.50409699850377e-05,9.71135453871045e-05,0.00679794817709731
"71","Progesterone-mediated oocyte maturation","04914",0.0054143069830267,5e-04,3.7411813170756e-05,0.000102223827536995,0.00725789175512666
"72","Insulin resistance","04931",0.00354080976646006,0.001,4.79820623581424e-05,0.000129285001353884,0.00930852009747962
"73","Adherens junction","04520",0.00188800628203938,0.002,5.09264847750426e-05,0.000135338877347373,0.00987973804635826
"74","PPAR signaling pathway","03320",0.785006330273088,5e-06,5.27843600120486e-05,0.000137623923011457,0.0102401658423374
"75","Jak-STAT signaling pathway","04630",0.79176895059919,5e-06,5.32051248755632e-05,0.000137623923011457,0.0103217942258593
"76","Renin-angiotensin system","04614",0.970686859959501,5e-06,6.4239202190355e-05,0.000163979016117485,0.0124624052249289
"77","Insulin secretion","04911",0.00112086503543256,0.007,0.000100080355116417,0.000252150505098504,0.0194155888925848
"78","cGMP-PKG signaling pathway","04022",0.00696056865118805,0.0015,0.000130195184278848,0.000323818791667905,0.0252578657500966
"79","GnRH signaling pathway","04912",0.00382295572854137,0.0035,0.000163530880412711,0.000401582162026151,0.031724990800066
"80","Sphingolipid signaling pathway","04071",0.00127094715667857,0.012,0.000184401847408718,0.000447174479966141,0.0357739583972913
"81","AGE-RAGE signaling pathway in diabetic complications","04933",0.0104878486772795,0.0015,0.000189722478778522,0.000454397047938683,0.0368061608830333
"82","Long-term potentiation","04720",0.000131668651881399,0.1445,0.000225834296580787,0.000534290896788692,0.0438118535366728
"83","Notch signaling pathway","04330",0.0213481393486335,0.001,0.000250937685390907,0.000586529047781156,0.048681910965836
"84","Vibrio cholerae infection","05110",0.0120058199330581,0.002,0.000279422777212739,0.000645333556896087,0.0542080187792713
"85","Central carbon metabolism in cancer","05230",0.0173923278725959,0.002,0.000391895556493202,0.000894443975996249,0.0760277379596811
"86","Breast cancer","05224",0.0741107908915899,5e-04,0.000415135174387948,0.000936467718968163,0.080536223831262
"87","Phospholipase D signaling pathway","04072",0.00210550969872393,0.019,0.000445112679812299,0.000992550113604438,0.0863518598835861
"88","Th1 and Th2 cell differentiation","04658",0.00704786837291337,0.006,0.00046816279876653,0.00103208617000803,0.0908235829607068
"89","B cell receptor signaling pathway","04662",0.00597466295639488,0.0075,0.00049349580162459,0.00107570994960866,0.0957381855151704
"90","Epstein-Barr virus infection","05169",0.000553743483299297,0.0955,0.000573639670764889,0.00123651217920432,0.111286096128388
"91","cAMP signaling pathway","04024",0.010349692018015,0.0055,0.000613280639893628,0.00130743345208092,0.118976444139364
"92","Choline metabolism in cancer","05231",0.0289808828985171,0.002,0.000623420927912721,0.00131460500016378,0.120943660015068
"93","Protein processing in endoplasmic reticulum","04141",0.00734076711279453,0.009,0.000701950458356493,0.00146428375184043,0.13617838892116
"94","Fluid shear stress and atherosclerosis","05418",0.0182205290960536,0.004,0.000767205788828263,0.00158338215992216,0.148837923032683
"95","Gastric acid secretion","04971",0.00222928071269873,0.0355,0.000826556228678432,0.00168791482488017,0.160351908363616
"96","Apoptosis","04210",0.174286959881418,5e-04,0.000901756774375396,0.00182230014821695,0.174940814228827
"97","Herpes simplex infection","05168",0.228708934039539,5e-04,0.00115225934668352,0.00230451869336704,0.223538313256603
"98","Th17 cell differentiation","04659",0.243787607280849,5e-04,0.00122044468700017,0.00240980732237212,0.236766269278032
"99","Osteoclast differentiation","04380",0.0351218469620687,0.0035,0.0012297470356435,0.00240980732237212,0.23857092491484
"100","Cardiac muscle contraction","04260",0.050641747833048,0.0025,0.00126280813555688,0.00244984778298034,0.244984778298034
"101","Epithelial cell signaling in Helicobacter pylori infection","05120",0.00519610289701353,0.025,0.00129236507784852,0.00248236460497636,0.250718825102613
"102","Amphetamine addiction","05031",0.00113130971515832,0.1295,0.00143991375405745,0.00273865949301122,0.279343268287144
"103","HTLV-I infection","05166",0.0500367711342668,0.003,0.00147170254477824,0.00277194459890271,0.285510293686979
"104","Adipocytokine signaling pathway","04920",0.162939754105936,0.001,0.00158412147683113,0.00295499583178114,0.307319566505239
"105","Dorso-ventral axis formation","04320",0.00696789697795401,0.0245,0.00165174233138259,0.00304951785105627,0.320438012288223
"106","Type II diabetes mellitus","04930",0.0861922623740459,0.002,0.00166623140315446,0.00304951785105627,0.323248892211964
"107","Vasopressin-regulated water reabsorption","04962",0.013603354005247,0.013,0.00170481561881174,0.00309097411261195,0.330734230049478
"108","Non-alcoholic fatty liver disease (NAFLD)","04932",0.0341110123733826,0.0055,0.00179752352888147,0.00322888485743523,0.348719564603005
"109","TNF signaling pathway","04668",0.204223958573505,0.001,0.0019393706156598,0.00345172384805506,0.376237899438002
"110","Leukocyte transendothelial migration","04670",0.20879549373048,0.001,0.00197816093018933,0.00348875654960664,0.38376322045673
"111","Cell adhesion molecules (CAMs)","04514",0.506842158133597,5e-04,0.00235186370811185,0.00411046449886215,0.456261559373698
"112","RNA transport","03013",0.292459964739996,0.001,0.0026722601517151,0.0046287363342208,0.51841846943273
"113","Regulation of lipolysis in adipocytes","04923",0.0272052905326942,0.011,0.00272750019363556,0.0046826109519053,0.529135037565299
"114","Hepatitis C","05160",0.0271172086903164,0.0115,0.00282939443354152,0.00481493438690399,0.548902520107055
"115","Endocrine and other factor-regulated calcium reabsorption","04961",0.00735768092550413,0.052,0.00339309128649511,0.00572399747460913,0.65825970958005
"116","Inflammatory mediator regulation of TRP channels","04750",0.158262510747854,0.0025,0.00349560924396031,0.00584610511489914,0.6781481933283
"117","Cytokine-cytokine receptor interaction","04060",0.99999999999966,5e-04,0.00430045122976975,0.00713066272286608,0.834287538575331
"118","Salivary secretion","04970",0.0240965453196771,0.0215,0.00443752018341905,0.00729558403036692,0.860878915583296
"119","Long-term depression","04730",0.00435420048332785,0.141,0.00515441963718876,0.00840300344213966,0.99995740961462
"120","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",0.0730049379476068,0.0095,0.00573819330129463,0.00927674583709298,1
"121","Influenza A","05164",0.274838427024766,0.003,0.00667916320815611,0.0107087410114239,1
"122","ECM-receptor interaction","04512",0.902151788041437,0.001,0.00722689238359491,0.0114919436263722,1
"123","Tuberculosis","05152",0.276666042226981,0.004,0.00863906874767062,0.0136258482686837,1
"124","mRNA surveillance pathway","03015",0.106543834694473,0.0115,0.00944010134305763,0.0147691908109127,1
"125","RNA degradation","03018",0.217170258144286,0.0065,0.0106760190451364,0.0165691815580517,1
"126","Renin secretion","04924",0.00906059657677271,0.171,0.0115735979615772,0.0177317793103059,1
"127","Aldosterone-regulated sodium reabsorption","04960",0.0667289291041557,0.0235,0.0116949108881934,0.0177317793103059,1
"128","SNARE interactions in vesicular transport","04130",0.196101543113972,0.008,0.0116993183078307,0.0177317793103059,1
"129","Alcoholism","05034",0.81588255000189,0.0025,0.0146755841902376,0.0220702583946209,1
"130","Pathogenic Escherichia coli infection","05130",0.33626767842594,0.0065,0.0155751473643586,0.0232429122206582,1
"131","Homologous recombination","03440",0.360324297895134,0.0065,0.0165275622731457,0.0244759319159562,1
"132","Glucagon signaling pathway","04922",0.082443186712029,0.0305,0.0175655985568013,0.0258161069698443,1
"133","Cocaine addiction","05030",0.0138571671848791,0.184,0.0177760584218617,0.02592898747249,1
"134","Ovarian steroidogenesis","04913",0.883762347426155,0.003,0.018380604404449,0.0266107257795754,1
"135","African trypanosomiasis","05143",0.861269072634125,0.0035,0.0205112884811675,0.0294754812247888,1
"136","Parkinson's disease","05012",0.0813943998340051,0.0385,0.021201085426019,0.0302427247988801,1
"137","Salmonella infection","05132",0.164646182749873,0.0195,0.0216436128077654,0.0306486195963978,1
"138","Toll-like receptor signaling pathway","04620",0.241649897497904,0.0145,0.0233146583283024,0.0327756790992077,1
"139","Pancreatic secretion","04972",0.140823568909437,0.0255,0.0238059101781868,0.0332255149249514,1
"140","Maturity onset diabetes of the young","04950",0.997111393472742,0.0045,0.0287462907313081,0.0398341457276698,1
"141","Viral carcinogenesis","05203",0.00724441210463605,0.6365,0.0294153682654205,0.0404722088190892,1
"142","Thyroid cancer","05216",0.121287295180776,0.0395,0.0303789972518864,0.0415037004708871,1
"143","Huntington's disease","05016",0.0328526088333772,0.1515,0.031370575310312,0.0425586825888149,1
"144","Dilated cardiomyopathy","05414",0.0928095010907502,0.0545,0.0317991769649914,0.0428405578556134,1
"145","Intestinal immune network for IgA production","04672",0.997242294823169,0.0055,0.0340376026150635,0.0455399648780849,1
"146","Tight junction","04530",0.0296299512678014,0.1905,0.0348665218645305,0.0463294879569789,1
"147","Bladder cancer","05219",0.247000593183329,0.0235,0.0356926492669344,0.0469419582277902,1
"148","p53 signaling pathway","04115",0.613429830025056,0.0095,0.0358113908129533,0.0469419582277902,1
"149","Fanconi anemia pathway","03460",0.90823899290869,0.0065,0.0362017753843588,0.0471351974803061,1
"150","Antigen processing and presentation","04612",0.38104836016595,0.0225,0.0493758850564161,0.0638594780062982,1
"151","Toxoplasmosis","05145",0.546388806669706,0.016,0.0501767725522472,0.0644655223518938,1
"152","Thyroid hormone synthesis","04918",0.213691298436944,0.043,0.0522818100856101,0.0667280997145287,1
"153","Phagosome","04145",0.155279702171358,0.0685,0.0589637778019174,0.0747645287161567,1
"154","Amoebiasis","05146",0.744395385880358,0.0155,0.0630223908974398,0.079391843078593,1
"155","Carbohydrate digestion and absorption","04973",0.614531118302251,0.019,0.0636371727604198,0.0796491065517512,1
"156","Asthma","05310",0.997186521176488,0.012,0.0649248129202532,0.0807398314521098,1
"157","NOD-like receptor signaling pathway","04621",0.391339252706953,0.035,0.0724645117257926,0.0895421355083042,1
"158","NF-kappa B signaling pathway","04064",0.305742261077801,0.048,0.0766297788795487,0.0940897284976738,1
"159","Basal cell carcinoma","05217",0.90823899290869,0.017,0.0798373175159908,0.0970089741940551,1
"160","Amyotrophic lateral sclerosis (ALS)","05014",0.297708760910514,0.052,0.0800074013971588,0.0970089741940551,1
"161","Melanogenesis","04916",0.179652001369366,0.09,0.0828592992648263,0.0998428823439522,1
"162","RIG-I-like receptor signaling pathway","04622",0.126694962818223,0.182,0.109982544181434,0.131707491180236,1
"163","IL-17 signaling pathway","04657",0.979966021514701,0.0265,0.120778332871517,0.143748445258125,1
"164","Chemical carcinogenesis","05204",0.997548189909278,0.032,0.141874470086323,0.167827117053333,1
"165","Peroxisome","04146",0.567066281021372,0.061,0.150960864106046,0.177493379615593,1
"166","Hypertrophic cardiomyopathy (HCM)","05410",0.298127094324647,0.152,0.1855259047786,0.216819430885834,1
"167","Leishmaniasis","05140",0.640369408408658,0.079,0.201548191183742,0.234133826884108,1
"168","Systemic lupus erythematosus","05322",0.99999997638665,0.051,0.202772408375293,0.234153852528612,1
"169","Prion diseases","05020",0.861269072634125,0.0605,0.206054184619355,0.23571321078304,1
"170","Pertussis","05133",0.864060214855554,0.0605,0.206552813572767,0.23571321078304,1
"171","Neuroactive ligand-receptor interaction","04080",0.973342511107734,0.056,0.213091616402241,0.24110269181996,1
"172","Mineral absorption","04978",0.675771275650442,0.081,0.213761149448624,0.24110269181996,1
"173","Viral myocarditis","05416",0.591608617422903,0.0955,0.218849620256668,0.245415181097073,1
"174","Inflammatory bowel disease (IBD)","05321",0.902825359498616,0.0695,0.236469372068848,0.263649759662968,1
"175","Taste transduction","04742",0.995605107146168,0.067,0.247308612245991,0.274159261575556,1
"176","Complement and coagulation cascades","04610",0.999997733231818,0.071,0.25879992783775,0.285268102275702,1
"177","Malaria","05144",0.959926652742665,0.0855,0.287269319873967,0.314860158505929,1
"178","MicroRNAs in cancer","05206",0.999796784549247,0.093,0.313844598004781,0.342055348387233,1
"179","Transcriptional misregulation in cancer","05202",0.661206357602261,0.146,0.322221952778167,0.34922379239645,1
"180","Cytosolic DNA-sensing pathway","04623",0.653725058098481,0.19,0.383280262211855,0.413090949272777,1
"181","Legionellosis","05134",0.66969514801398,0.189,0.388190022842254,0.416071074206615,1
"182","Allograft rejection","05330",0.750440819354078,0.184,0.411469836107448,0.438599715411236,1
"183","Type I diabetes mellitus","04940",0.323126533539913,0.455,0.428889713287135,0.454669969277072,1
"184","Autoimmune thyroid disease","05320",0.875715960022418,0.188,0.461639832512764,0.486728953844979,1
"185","Graft-versus-host disease","05332",0.838869230211436,0.251,0.538603287322835,0.564805609408811,1
"186","Proximal tubule bicarbonate reclamation","04964",0.818501984987152,0.2795,0.566216401510587,0.590569795123946,1
"187","Olfactory transduction","04740",1,0.268,0.620893903990303,0.644135921786732,1
"188","Staphylococcus aureus infection","05150",0.996154291528584,0.275,0.628653307776612,0.648716711216291,1
"189","Bile secretion","04976",0.932835408324321,0.327,0.667214413352852,0.684865588309276,1
"190","Phototransduction","04744",0.749032505276612,0.447,0.701164686731835,0.715926048557769,1
"191","Rheumatoid arthritis","05323",0.968057568189305,0.3955,0.750444982574439,0.762232076541577,1
"192","Sulfur relay system","04122",0.520227909010412,0.97,0.849755384307946,0.858607002894487,1
"193","Fat digestion and absorption","04975",0.992794837059829,0.653,0.929272184852833,0.934087066639635,1
"194","Ribosome biogenesis in eukaryotes","03008",0.992199857609086,0.7255,0.956470677429368,0.956470677429368,1
