"","Names","ID","pl","pb","p","pFdr","pFWER"
"16","Bladder cancer","05219",0.00258985166441847,5e-06,2.48136631630452e-07,3.00865665851923e-06,4.81385065363077e-05
"17","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",0.00365790599292501,5e-06,3.44152934455745e-07,3.92739231084791e-06,6.67656692844145e-05
"18","Shigellosis","05131",0.00447336724598828,5e-06,4.16374011266744e-07,4.4600193047063e-06,8.07765581857484e-05
"19","Salmonella infection","05132",0.0047056790016927,5e-06,4.36806014378452e-07,4.4600193047063e-06,8.47403667894198e-05
"20","TNF signaling pathway","04668",0.00548194012936379,5e-06,5.04677518322606e-07,4.67130303395279e-06,9.79074385545855e-05
"21","TGF-beta signaling pathway","04350",0.00549318562160914,5e-06,5.0565651398458e-07,4.67130303395279e-06,9.80973637130086e-05
"22","cGMP-PKG signaling pathway","04022",0.00897701445347273,5e-06,8.04302816871407e-07,7.09248847604786e-06,0.000156034746473053
"23","Viral carcinogenesis","05203",1.38534111832426e-05,0.004,9.81289201754803e-07,8.27696109306225e-06,0.000190370105140432
"24","Amoebiasis","05146",0.0130823126174662,5e-06,1.14748671419935e-06,9.27551760644471e-06,0.000222612422554673
"25","VEGF signaling pathway","04370",0.014744216585666,5e-06,1.28444073334458e-06,9.96726009075396e-06,0.000249181502268849
"26","Regulation of actin cytoskeleton","04810",9.21384961807129e-05,0.001,1.58477964643962e-06,1.16289750994272e-05,0.000307447251409287
"27","Tight junction","04530",0.000188438638997263,5e-04,1.61846560662131e-06,1.16289750994272e-05,0.000313982327684534
"28","Insulin signaling pathway","04910",0.0335293786766567,5e-06,2.78317412402076e-06,1.9140522296376e-05,0.000539935780060027
"29","Aldosterone synthesis and secretion","04925",0.0353851337409424,5e-06,2.92768389758598e-06,1.9140522296376e-05,0.000567970676131681
"30","Pancreatic secretion","04972",0.0357993828012652,5e-06,2.95987458191382e-06,1.9140522296376e-05,0.000574215668891281
"31","Osteoclast differentiation","04380",0.0533762573997306,5e-06,4.30651971824924e-06,2.64695935104923e-05,0.000835464825340353
"32","Toxoplasmosis","05145",0.0550636286531706,5e-06,4.4340918989173e-06,2.64695935104923e-05,0.000860213828389957
"33","Circadian entrainment","04713",0.0559706585857208,5e-06,4.50255972085694e-06,2.64695935104923e-05,0.000873496585846247
"34","Acute myeloid leukemia","05221",0.0677933154418572,5e-06,5.3886751724805e-06,3.07471465723887e-05,0.00104540298346122
"35","p53 signaling pathway","04115",0.00010826560370736,0.0035,5.98175080042998e-06,3.17611587757466e-05,0.00116045965528342
"36","Retrograde endocannabinoid signaling","04723",0.0760533650199803,5e-06,6.00152034903861e-06,3.17611587757466e-05,0.00116429494771349
"37","Sphingolipid signaling pathway","04071",0.000768115518332009,5e-04,6.05754059125065e-06,3.17611587757466e-05,0.00117516287470263
"38","Chagas disease (American trypanosomiasis)","05142",0.086886795182352,5e-06,6.79855367167893e-06,3.44801152867002e-05,0.00131891941230571
"39","Glutamatergic synapse","04724",0.0912414353316775,5e-06,7.11697739281805e-06,3.44801152867002e-05,0.0013806936142067
"40","GABAergic synapse","04727",0.092076965663616,5e-06,7.17795336886694e-06,3.44801152867002e-05,0.00139252295356019
"41","Morphine addiction","05032",0.0935729594092686,5e-06,7.28703467399334e-06,3.44801152867002e-05,0.00141368472675471
"42","Cell cycle","04110",0.000248582982751028,0.002,7.71320278574274e-06,3.56276509627165e-05,0.00149636134043409
"43","Serotonergic synapse","04726",0.114402331386848,5e-06,8.79416811379675e-06,3.96760142808505e-05,0.00170606861407657
"44","Endocrine and other factor-regulated calcium reabsorption","04961",0.000202414506244408,0.003,9.29953124464382e-06,4.10024786695659e-05,0.0018041090614609
"45","RIG-I-like receptor signaling pathway","04622",0.125069655294127,5e-06,9.55842157844942e-06,4.10304080859708e-05,0.00185433378621919
"46","Apoptosis","04210",0.000319889276402216,0.002,9.7643922293676e-06,4.10304080859708e-05,0.00189429209249732
"47","Complement and coagulation cascades","04610",0.130424942935693,5e-06,9.94035659814758e-06,4.10304080859708e-05,0.00192842918004063
"48","ECM-receptor interaction","04512",0.000151663466036725,0.0045,1.03720915245522e-05,4.1611293954364e-05,0.00201218575576313
"49","PI3K-Akt signaling pathway","04151",0.00138441775409944,5e-04,1.05100690915662e-05,4.1611293954364e-05,0.00203895340376384
"50","Cholinergic synapse","04725",0.141787350569651,5e-06,1.07471263648901e-05,4.16988502957736e-05,0.00208494251478868
"51","Adrenergic signaling in cardiomyocytes","04261",0.00217753773675977,5e-04,1.60380695079389e-05,6.10075585203949e-05,0.00311138548454014
"52","MAPK signaling pathway","04010",0.00228111211840089,5e-04,1.6747919063627e-05,6.24826211219929e-05,0.00324909629834363
"53","Protein processing in endoplasmic reticulum","04141",0.000452873718350241,0.003,1.9712288994733e-05,7.14379585690397e-05,0.00382418406497821
"54","Insulin resistance","04931",0.274279015915825,5e-06,1.98847925913822e-05,7.14379585690397e-05,0.00385764976272815
"55","Chemokine signaling pathway","04062",0.29933568515812,5e-06,2.15705220333351e-05,7.60851140812184e-05,0.00418468127446701
"56","Adipocytokine signaling pathway","04920",0.316591628620966,5e-06,2.27252877849477e-05,7.87268898264258e-05,0.00440870583027985
"57","Pertussis","05133",0.342476054795059,5e-06,2.44487254336973e-05,8.32114514760924e-05,0.00474305273413727
"58","Fanconi anemia pathway","03460",0.358287727885695,5e-06,2.54966353011173e-05,8.38363940409621e-05,0.00494634724841676
"59","Legionellosis","05134",0.358287727885695,5e-06,2.54966353011173e-05,8.38363940409621e-05,0.00494634724841676
"60","Inflammatory mediator regulation of TRP channels","04750",0.409888875951287,5e-06,2.88929476615453e-05,9.11219833399657e-05,0.00560523184633979
"61","Central carbon metabolism in cancer","05230",0.00207708273209407,0.001,2.92547676627002e-05,9.11219833399657e-05,0.00567542492656384
"62","Small cell lung cancer","05222",0.00140089561214524,0.0015,2.95720665946044e-05,9.11219833399657e-05,0.00573698091935325
"63","Melanogenesis","04916",0.00105322515704972,0.002,2.9638822505226e-05,9.11219833399657e-05,0.00574993156601384
"64","Platelet activation","04611",0.00427751702136897,5e-04,3.00608604832877e-05,9.11219833399657e-05,0.0058318069337578
"65","Hepatitis C","05160",0.000742081239839116,0.003,3.12012394535186e-05,9.18048613360509e-05,0.00605304045398261
"66","Renal cell carcinoma","05211",0.00447336724598828,5e-04,3.1337092390574e-05,9.18048613360509e-05,0.00607939592377136
"67","Thyroid cancer","05216",0.00226503677829101,0.001,3.17058026263681e-05,9.18048613360509e-05,0.00615092570951541
"68","ErbB signaling pathway","04012",0.00119462072868535,0.002,3.33168602280003e-05,9.50510424151774e-05,0.00646347088423206
"69","Wnt signaling pathway","04310",0.00101095131818345,0.0025,3.51010588468731e-05,9.86899335694694e-05,0.00680960541629339
"70","Insulin secretion","04911",0.00185144308894539,0.0015,3.83084313119618e-05,0.000104387034857378,0.00743183567452059
"71","AMPK signaling pathway","04152",0.00282321530491166,0.001,3.88972275793406e-05,0.000104387034857378,0.00754606215039208
"72","cAMP signaling pathway","04024",0.0018975919287065,0.0015,3.91932235931665e-05,0.000104387034857378,0.0076034853770743
"73","HTLV-I infection","05166",0.00114126292710679,0.0025,3.92796574463331e-05,0.000104387034857378,0.00762025354458863
"74","Non-alcoholic fatty liver disease (NAFLD)","04932",0.592421126522019,5e-06,4.06685556481879e-05,0.000106617564807411,0.00788969979574845
"75","Maturity onset diabetes of the young","04950",0.603305978624318,5e-06,4.13608583209678e-05,0.00010698675352357,0.00802400651426775
"76","Alcoholism","05034",0.838553564717856,5e-06,5.61082456818381e-05,0.000143223679766797,0.0108849996622766
"77","Thyroid hormone signaling pathway","04919",0.00914441004711878,5e-04,6.07898203354494e-05,0.000151444216518078,0.0117932251450772
"78","NOD-like receptor signaling pathway","04621",0.0045803486138494,0.001,6.08899427237633e-05,0.000151444216518078,0.0118126488884101
"79","Notch signaling pathway","04330",0.00234481845721796,0.002,6.22322106028856e-05,0.000152823403252656,0.0120730488569598
"80","Signaling pathways regulating pluripotency of stem cells","04550",0.0107552990644242,5e-04,7.06260650275515e-05,0.000171268207691812,0.013701456615345
"81","Hepatitis B","05161",0.00368930062310202,0.0015,7.25202606937014e-05,0.000173690500920717,0.0140689305745781
"82","Rap1 signaling pathway","04015",0.0167076080105861,5e-04,0.000106033109624296,0.000250858820330652,0.0205704232671135
"83","HIF-1 signaling pathway","04066",0.00204340682325583,0.0045,0.000115831877312173,0.000270739568657369,0.0224713841985616
"84","Epstein-Barr virus infection","05169",0.00146239974915235,0.0065,0.000119424817334139,0.000274935995355914,0.0231684145628229
"85","Estrogen signaling pathway","04915",0.0191905957768594,5e-04,0.000120461647449756,0.000274935995355914,0.0233695596052527
"86","Breast cancer","05224",0.00979144926474336,0.001,0.000122726035631291,0.000276847103633378,0.0238088509124705
"87","Prostate cancer","05215",0.00313954355519258,0.0035,0.000136461345578801,0.000304293115428591,0.0264735010422874
"88","AGE-RAGE signaling pathway in diabetic complications","04933",0.0230031913071481,5e-04,0.000142309528028171,0.000313727823153013,0.0276080484374651
"89","Glucagon signaling pathway","04922",0.0283844249930699,5e-04,0.000172617285684537,0.000376266892391013,0.0334877534228001
"90","Pathogenic Escherichia coli infection","05130",0.00031993402282588,0.0525,0.000201463330233691,0.000434265400725956,0.039083886065336
"91","Oxytocin signaling pathway","04921",0.0367139727820817,5e-04,0.000218549107465959,0.000465917877454902,0.0423985268483961
"92","Renin secretion","04924",0.00447336724598828,0.0045,0.000237803365461653,0.000501454922821311,0.0461338528995606
"93","Oocyte meiosis","04114",0.0142742248602368,0.0015,0.000251617257108683,0.000524879009452521,0.0488137478790845
"94","Endometrial cancer","05213",0.02179176437647,0.001,0.000255704093372698,0.000527729724620248,0.0496065941143033
"95","Gap junction","04540",0.0231743048218741,0.001,0.00027050129539313,0.000552392119013338,0.0524772513062671
"96","Influenza A","05164",0.0504325651130944,5e-04,0.000292206802701723,0.000590501247126399,0.0566881197241343
"97","Long-term potentiation","04720",0.0274653424837445,0.001,0.000315922453540962,0.000631844907081924,0.0612889559869466
"98","Basal cell carcinoma","05217",0.0677933154418572,5e-04,0.000382767639706986,0.000757723694930157,0.0742569221031554
"99","NF-kappa B signaling pathway","04064",0.0733928005767398,5e-04,0.000411470567493378,0.00080631606155268,0.0798252900937154
"100","Neurotrophin signaling pathway","04722",0.00959564114584183,0.004,0.000428652921237716,0.000831586667201169,0.0831586667201169
"101","Viral myocarditis","05416",0.00339365547141342,0.0115,0.000435200485786546,0.000835929645966237,0.08442889424259
"102","Salivary secretion","04970",0.0201021377042843,0.002,0.000447133345140311,0.000850430087815885,0.0867438689572203
"103","Dorso-ventral axis formation","04320",0.0123704925327316,0.0035,0.000478317681434684,0.000900909031051735,0.0927936301983287
"104","Gastric acid secretion","04971",0.0149522916720111,0.003,0.000493965418999295,0.0009214354931333,0.0958292912858632
"105","Epithelial cell signaling in Helicobacter pylori infection","05120",0.0338237504237651,0.0015,0.000552454251847172,0.00102072499865097,0.107176124858351
"106","mTOR signaling pathway","04150",0.0281598807869138,0.002,0.000607378501981114,0.00111161725834279,0.117831429384336
"107","Phagosome","04145",0.0126745611360442,0.0045,0.000614377336181966,0.00111391778709628,0.119189203219301
"108","FoxO signaling pathway","04068",0.0321272734703595,0.002,0.000684481717821536,0.00122953197460535,0.132789453257378
"109","Ras signaling pathway","04014",0.0748644163256192,0.001,0.000786063783922929,0.00139904930349585,0.152496374081048
"110","Cell adhesion molecules (CAMs)","04514",0.0800480982884301,0.001,0.000835132433837738,0.00147286992876838,0.162015692164521
"111","mRNA surveillance pathway","03015",0.0935729594092686,0.001,0.000961627698921246,0.00168068264496146,0.186555773590722
"112","Tuberculosis","05152",0.0702143823985886,0.0015,0.00106990839255759,0.00185323417996582,0.207562228156172
"113","Chronic myeloid leukemia","05220",0.0356314117349665,0.0035,0.00124579244911332,0.00213879411617686,0.241683735127985
"114","Fc gamma R-mediated phagocytosis","04666",0.0935729594092686,0.0015,0.00138553069322755,0.00235783293408899,0.268792954486144
"115","Aldosterone-regulated sodium reabsorption","04960",0.00920133181507865,0.0155,0.00140557240442408,0.00237113953441976,0.272681046458272
"116","Prolactin signaling pathway","04917",0.0497907662420183,0.003,0.00146520314296134,0.00245042594598707,0.2842494097345
"117","Th17 cell differentiation","04659",0.0784559339254778,0.002,0.00153143256859283,0.00252286384173675,0.297097918307009
"118","Vibrio cholerae infection","05110",0.0524216621643035,0.003,0.00153452542950998,0.00252286384173675,0.297697933324937
"119","Non-small cell lung cancer","05223",0.070754177304307,0.003,0.00200751252314411,0.00327275150831896,0.389457429489956
"120","RNA degradation","03018",0.14688417507728,0.0015,0.0020755617663308,0.0033554915222348,0.402658982668176
"121","Th1 and Th2 cell differentiation","04658",0.0719572136800598,0.0035,0.00233885162778491,0.00374989434537416,0.453737215790273
"122","Cytokine-cytokine receptor interaction","04060",0.520388900112043,5e-04,0.00240786060025896,0.00382889308565769,0.467124956450239
"123","Longevity regulating pathway","04211",0.280699066143696,0.001,0.00257631986045156,0.00406346384493986,0.499806052927603
"124","Antigen processing and presentation","04612",0.284614735279007,0.001,0.00260831590797071,0.00407374829831562,0.506013286146317
"125","Synaptic vesicle cycle","04721",0.063697616584395,0.0045,0.00262483782107965,0.00407374829831562,0.509218537289452
"126","Inflammatory bowel disease (IBD)","05321",0.205750910520838,0.0015,0.00280337030685932,0.00431630031373577,0.543853839530707
"127","Vasopressin-regulated water reabsorption","04962",0.0174383196872957,0.018,0.00284587164406694,0.00434628905308506,0.552099098948987
"128","Melanoma","05218",0.316591628620966,0.001,0.00286765463296334,0.00434628905308506,0.556324998794888
"129","Dilated cardiomyopathy","05414",0.0333488227867851,0.01,0.00300336262914475,0.00451668488414016,0.582652350054081
"130","GnRH signaling pathway","04912",0.358777067219863,0.001,0.00320488713884766,0.00478267773028035,0.621748104936446
"131","African trypanosomiasis","05143",0.420966423006436,0.001,0.00369312053071835,0.00546566707348616,0.716465382959359
"132","Apelin signaling pathway","04371",0.28285708314785,0.0015,0.00371890749329986,0.00546566707348616,0.721468053700173
"133","Herpes simplex infection","05168",0.0377194908756567,0.0115,0.00379248152145748,0.00553189033956955,0.73574141516275
"134","Transcriptional misregulation in cancer","05202",0.0138069956672428,0.0325,0.00390800923277893,0.00565786411312771,0.758153791159113
"135","Staphylococcus aureus infection","05150",0.983344595689194,5e-04,0.00423708343909288,0.00608884583099274,0.82199418718402
"136","T cell receptor signaling pathway","04660",0.0283844249930699,0.0195,0.00470430637203186,0.00671055467775133,0.912635436174181
"137","Type II diabetes mellitus","04930",0.167477462620313,0.0035,0.00494839726680835,0.00700721948730525,0.959989069760819
"138","Natural killer cell mediated cytotoxicity","04650",0.244869560271458,0.0025,0.00514133893243511,0.0072276793687856,0.997419752892412
"139","B cell receptor signaling pathway","04662",0.143655195019944,0.0045,0.00539397638927158,0.00748152150446079,1
"140","Glioma","05214",0.25885495578358,0.0025,0.00539903613723974,0.00748152150446079,1
"141","Phosphatidylinositol signaling system","04070",0.666816940264915,0.001,0.00554324589173387,0.0076268773262154,1
"142","Vascular smooth muscle contraction","04270",0.461568670029711,0.0015,0.00572950817288969,0.00782763792634225,1
"143","Fc epsilon RI signaling pathway","04664",0.287183551833026,0.0025,0.00591533375647691,0.0080249982430526,1
"144","Thyroid hormone synthesis","04918",0.0968725676270323,0.009,0.00701396200787833,0.00944936548283608,1
"145","Amphetamine addiction","05031",0.141803621795753,0.0065,0.00736389383920417,0.00982477529258361,1
"146","Calcium signaling pathway","04020",0.123469144868467,0.0075,0.00739390305524333,0.00982477529258361,1
"147","Jak-STAT signaling pathway","04630",0.466924746578122,0.002,0.00744856591482845,0.00983008018691645,1
"148","Progesterone-mediated oocyte maturation","04914",0.171539470026312,0.0055,0.00751561075861066,0.00985154383223289,1
"149","Peroxisome","04146",0.282710273486894,0.0035,0.0078350713770701,0.0102013681016886,1
"150","Amyotrophic lateral sclerosis (ALS)","05014",0.0140820362300659,0.08,0.00877432972541195,0.0113481331115328,1
"151","PPAR signaling pathway","03320",0.409002074962524,0.003,0.00945184740650735,0.0121434330918041,1
"152","IL-17 signaling pathway","04657",0.00696795721415946,0.1885,0.0100283854076429,0.0127993866387021,1
"153","Choline metabolism in cancer","05231",0.380038252895939,0.0035,0.010138913185669,0.0128558768498025,1
"154","Toll-like receptor signaling pathway","04620",0.977079103086507,0.0015,0.0110294807011552,0.0138942808832735,1
"155","Renin-angiotensin system","04614",0.0744371611235873,0.0225,0.0123804555547198,0.0154955379201009,1
"156","SNARE interactions in vesicular transport","04130",0.375601309544539,0.005,0.0136672760564436,0.016996484326603,1
"157","Bile secretion","04976",0.143655195019944,0.014,0.0144986191873939,0.0179154912251874,1
"158","Hypertrophic cardiomyopathy (HCM)","05410",0.0254705994701401,0.0815,0.0148991975859649,0.0182939514663114,1
"159","Measles","05162",0.0614388600839653,0.036,0.0157346252073456,0.0191982219511009,1
"160","Cardiac muscle contraction","04260",0.594743499969481,0.004,0.0167505604695555,0.020310054569336,1
"161","Leishmaniasis","05140",0.730046738622443,0.0035,0.0178085678560626,0.0214587712054419,1
"162","Homologous recombination","03440",0.0152416595128475,0.179,0.018836138553964,0.0225568572806729,1
"163","Hedgehog signaling pathway","04340",0.404280018731195,0.008,0.0217792478835039,0.0259213134319004,1
"164","Alzheimer's disease","05010",0.581331998600756,0.006,0.0232245472690702,0.0274729400621928,1
"165","Phospholipase D signaling pathway","04072",0.120843423362535,0.031,0.0246759681674149,0.0290129565119908,1
"166","Ovarian steroidogenesis","04913",0.639983171805997,0.007,0.02870779533661,0.0335500740680863,1
"167","Phototransduction","04744",0.966478054735316,0.0055,0.0331541321022936,0.0385143810050597,1
"168","Carbohydrate digestion and absorption","04973",0.774099662462067,0.007,0.0336929188504434,0.0389072991487263,1
"169","Rheumatoid arthritis","05323",0.477741351119446,0.0115,0.0340854511116073,0.0391276776074072,1
"170","Cocaine addiction","05030",0.482128873435116,0.012,0.0355949525341101,0.0406201223036315,1
"171","Circadian rhythm","04710",0.37812509462024,0.016,0.0369515746246474,0.0419216694572023,1
"172","Taste transduction","04742",0.999894643411766,0.0065,0.0392302464170045,0.0439961668307721,1
"173","Olfactory transduction","04740",1,0.0065,0.0392336951635235,0.0439961668307721,1
"174","Huntington's disease","05016",0.946145685423254,0.0075,0.0422090561512925,0.0470606718008663,1
"175","Prion diseases","05020",0.703222159873681,0.0105,0.0436270980601249,0.0483637544209384,1
"176","RNA transport","03013",0.644907887199828,0.014,0.0515299718882624,0.056800082649562,1
"177","Malaria","05144",0.482128873435116,0.0235,0.0620919404444705,0.068055573142527,1
"178","MicroRNAs in cancer","05206",0.991070559461778,0.012,0.0645997809443842,0.0704065028270255,1
"179","Chemical carcinogenesis","05204",0.936135185682397,0.013,0.0658237997854058,0.0713002964841277,1
"180","Proximal tubule bicarbonate reclamation","04964",0.0744371611235873,0.1645,0.0661549142636236,0.0713002964841277,1
"181","Cytosolic DNA-sensing pathway","04623",0.561563776412454,0.024,0.0715216347084881,0.0763247725961581,1
"182","Neuroactive ligand-receptor interaction","04080",0.999746509867746,0.0135,0.0716036526417566,0.0763247725961581,1
"183","Systemic lupus erythematosus","05322",0.998572496455506,0.014,0.073676446879636,0.0781050857631114,1
"184","Graft-versus-host disease","05332",0.545197822581096,0.0285,0.0802460571511957,0.0846072559094129,1
"185","Parkinson's disease","05012",0.999406404823839,0.0255,0.119005916959648,0.124795394000928,1
"186","Regulation of lipolysis in adipocytes","04923",0.323741733431313,0.102,0.145645044316907,0.151909347298279,1
"187","Fat digestion and absorption","04975",0.875486723495016,0.112,0.32575981147615,0.337954029018038,1
"188","Intestinal immune network for IgA production","04672",0.718030171463395,0.3,0.546108580080216,0.563537577316818,1
"189","Type I diabetes mellitus","04940",0.36804018028409,0.6445,0.578498330665765,0.593802519307717,1
"190","Allograft rejection","05330",0.554723073883249,0.6655,0.737045392056137,0.752562137152056,1
"191","Asthma","05310",0.995528986001341,0.472,0.824777308622618,0.837731926035539,1
"192","Ribosome biogenesis in eukaryotes","03008",0.982896512232203,0.5075,0.845754269170742,0.854564209474604,1
"193","Autoimmune thyroid disease","05320",0.825960327567586,0.667,0.879356931611801,0.883913185143468,1
"194","Sulfur relay system","04122",0.951340393347908,0.79,0.966208405998885,0.966208405998885,1
