"","Names","ID","pl","pb","p","pFdr","pFWER"
"80","Retrograde endocannabinoid signaling","04723",0.680236739070717,0.0065,0.0283918834120788,0.0678478796292813,1
"81","Neurotrophin signaling pathway","04722",0.739194162875315,0.006,0.0284657335676249,0.0678478796292813,1
"82","Toxoplasmosis","05145",0.133563221014915,0.0335,0.0286779697402117,0.0678478796292813,1
"83","Shigellosis","05131",0.519590066153228,0.009,0.0297658664434733,0.0687800410797121,1
"84","MicroRNAs in cancer","05206",0.850752817965848,0.0055,0.0297810487149269,0.0687800410797121,1
"85","Glioma","05214",1,0.005,0.0314915868327402,0.0718749158300188,1
"86","Renin secretion","04924",0.0364372612717805,0.1525,0.0344111670875124,0.0776251908718302,1
"87","Vascular smooth muscle contraction","04270",0.393560680667685,0.015,0.0362010402262037,0.0807241586653278,1
"88","Tuberculosis","05152",0.867961075648307,0.007,0.0370829206920212,0.081750984252865,1
"89","Morphine addiction","05032",0.271263217586173,0.023,0.0379142739245907,0.0826445970940515,1
"90","cAMP signaling pathway","04024",0.893609086847019,0.0075,0.0402481920603264,0.0867572139967035,1
"91","Sphingolipid signaling pathway","04071",1,0.007,0.0417329159094878,0.0889690734773695,1
"92","Complement and coagulation cascades","04610",0.221555765166673,0.0335,0.043814921690505,0.0914711956698678,1
"93","Dilated cardiomyopathy","05414",0.267111631571128,0.028,0.0440942279179481,0.0914711956698678,1
"94","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",0.0470343474396558,0.16,0.0443210948091112,0.0914711956698678,1
"95","RNA transport","03013",0.855399819224266,0.009,0.0451654979216738,0.0922327010189969,1
"96","Fc epsilon RI signaling pathway","04664",1,0.008,0.0466265098984184,0.0923014583703385,1
"97","TNF signaling pathway","04668",1,0.008,0.0466265098984184,0.0923014583703385,1
"98","Acute myeloid leukemia","05221",1,0.008,0.0466265098984184,0.0923014583703385,1
"99","Progesterone-mediated oocyte maturation","04914",0.661622976714831,0.0125,0.0479270259640021,0.0939176064345091,1
"100","Signaling pathways regulating pluripotency of stem cells","04550",1,0.0085,0.0490253574816299,0.0951091935143619,1
"101","Hedgehog signaling pathway","04340",0.411313029306166,0.0215,0.0506549336545791,0.0958710250487863,1
"102","Pancreatic secretion","04972",0.661622976714831,0.0135,0.0510737789339002,0.0958710250487863,1
"103","Type II diabetes mellitus","04930",1,0.009,0.0513947763148133,0.0958710250487863,1
"104","Prostate cancer","05215",1,0.009,0.0513947763148133,0.0958710250487863,1
"105","Natural killer cell mediated cytotoxicity","04650",0.440036962756164,0.021,0.0525257676919401,0.0970476088784417,1
"106","Protein processing in endoplasmic reticulum","04141",0.284778448970179,0.033,0.0532594418580687,0.0974286186386197,1
"107","Choline metabolism in cancer","05231",1,0.0095,0.0537364030635686,0.0974286186386197,1
"108","mTOR signaling pathway","04150",0.818545975098214,0.012,0.0552329384536854,0.0990312211908509,1
"109","Axon guidance","04360",0.861822481009395,0.0115,0.0556412531433131,0.0990312211908509,1
"110","Fanconi anemia pathway","03460",1,0.0115,0.0628521948015487,0.109849781905409,1
"111","Melanoma","05218",1,0.0115,0.0628521948015487,0.109849781905409,1
"112","SNARE interactions in vesicular transport","04130",0.0554046116395045,0.21,0.0634540950648566,0.109911557523055,1
"113","Amyotrophic lateral sclerosis (ALS)","05014",0.111504565188301,0.107,0.0647687571994598,0.110740277269859,1
"114","Endocrine and other factor-regulated calcium reabsorption","04961",1,0.012,0.0650741835503297,0.110740277269859,1
"115","Circadian rhythm","04710",1,0.0135,0.0716183855127597,0.120817102517177,1
"116","Cardiac muscle contraction","04260",0.217439765310675,0.063,0.0724723692561521,0.121203789962875,1
"117","Transcriptional misregulation in cancer","05202",0.327558995273489,0.0425,0.0734254206257177,0.121748133345207,1
"118","Non-alcoholic fatty liver disease (NAFLD)","04932",0.814381637340168,0.0175,0.0748338626590386,0.123031943693674,1
"119","Bile secretion","04976",1,0.0145,0.0758872961285563,0.123317517716931,1
"120","Taste transduction","04742",0.608023461268287,0.024,0.0762788769383077,0.123317517716931,1
"121","Melanogenesis","04916",1,0.015,0.0779955761681989,0.12442949846365,1
"122","Phospholipase D signaling pathway","04072",0.224783375532063,0.067,0.078249478415285,0.12442949846365,1
"123","Calcium signaling pathway","04020",0.872386149326668,0.018,0.0809315418552863,0.127555282742982,1
"124","Hepatitis B","05161",1,0.016,0.0821626649078777,0.127555282742982,1
"125","Pertussis","05133",0.209229413844601,0.0765,0.0821876821797565,0.127555282742982,1
"126","Serotonergic synapse","04726",0.720854951163467,0.0235,0.0860230069121946,0.132448121753697,1
"127","Phosphatidylinositol signaling system","04070",1,0.0175,0.0882972019659217,0.1338254467296,1
"128","GnRH signaling pathway","04912",1,0.0175,0.0882972019659217,0.1338254467296,1
"129","Antigen processing and presentation","04612",0.213330754106141,0.0845,0.0904191386173249,0.135979169703574,1
"130","Pathogenic Escherichia coli infection","05130",0.462148942371829,0.0395,0.091335070904144,0.136300028887723,1
"131","Staphylococcus aureus infection","05150",0.468188009294721,0.0395,0.09228848425604,0.136354307207589,1
"132","mRNA surveillance pathway","03015",0.641930758137771,0.029,0.0927771574814523,0.136354307207589,1
"133","Epithelial cell signaling in Helicobacter pylori infection","05120",1,0.019,0.0943030096964982,0.137554766023464,1
"134","Estrogen signaling pathway","04915",1,0.0205,0.100190273053174,0.144354578421535,1
"135","Rheumatoid arthritis","05323",0.267111631571128,0.077,0.100452928283027,0.144354578421535,1
"136","Prion diseases","05020",1,0.0225,0.107870399319865,0.153873951970983,1
"137","Salmonella infection","05132",0.621097892691932,0.0375,0.110858542058912,0.156982169046926,1
"138","TGF-beta signaling pathway","04350",1,0.026,0.120891127264977,0.168725745966946,1
"139","Pancreatic cancer","05212",1,0.026,0.120891127264977,0.168725745966946,1
"140","Intestinal immune network for IgA production","04672",1,0.0265,0.122711179468734,0.170042634406674,1
"141","Peroxisome","04146",0.0663739037484673,0.424,0.128624701155778,0.17697299307958,1
"142","Inflammatory bowel disease (IBD)","05321",1,0.0285,0.129898758963665,0.177037884747675,1
"143","VEGF signaling pathway","04370",0.485903142431295,0.059,0.130496997520193,0.177037884747675,1
"144","Viral carcinogenesis","05203",0.391544656325506,0.0745,0.132274976620639,0.17820378794725,1
"145","RNA degradation","03018",0.213330754106141,0.1535,0.144704663429263,0.193604860036393,1
"146","Basal cell carcinoma","05217",1,0.034,0.148967421648443,0.197514259600915,1
"147","Long-term potentiation","04720",0.530323287731985,0.0645,0.149662866811003,0.197514259600915,1
"148","Insulin secretion","04911",1,0.035,0.152334252612245,0.199365007719108,1
"149","Synaptic vesicle cycle","04721",0.156947797875029,0.2245,0.153120547165706,0.199365007719108,1
"150","Ovarian steroidogenesis","04913",1,0.036,0.155672508258937,0.201336444014892,1
"151","African trypanosomiasis","05143",1,0.0375,0.160628037975216,0.206369797133722,1
"152","GABAergic synapse","04727",0.629572042859966,0.0625,0.166651800540938,0.212700324374619,1
"153","Parkinson's disease","05012",0.473593054391823,0.0865,0.171852253829279,0.216626839418558,1
"154","Regulation of lipolysis in adipocytes","04923",1,0.041,0.171961511703391,0.216626839418558,1
"155","Measles","05162",0.443823437090177,0.103,0.186757147275971,0.233747655300248,1
"156","Fat digestion and absorption","04975",1,0.051,0.202772411959148,0.252165691795351,1
"157","Salivary secretion","04970",0.63785748846138,0.081,0.204751404102629,0.25244584440032,1
"158","Amphetamine addiction","05031",0.535600029478484,0.097,0.205600223789951,0.25244584440032,1
"159","Mineral absorption","04978",1,0.053,0.208685558367791,0.254622630964474,1
"160","Herpes simplex infection","05168",0.615868704309377,0.0945,0.223712070875396,0.271250885936418,1
"161","Hypertrophic cardiomyopathy (HCM)","05410",0.238076497065547,0.2615,0.235112594132808,0.283303374296676,1
"162","Glutamatergic synapse","04724",0.36565782823435,0.179,0.243904883234877,0.29208362560226,1
"163","Bacterial invasion of epithelial cells","05100",0.575743407794764,0.1225,0.257551810302021,0.30653405643308,1
"164","Graft-versus-host disease","05332",0.370071962656898,0.1935,0.260408401719643,0.308044084961041,1
"165","Neuroactive ligand-receptor interaction","04080",0.957245513955093,0.084,0.283089320987152,0.332844413766712,1
"166","Alzheimer's disease","05010",0.572981130880453,0.1485,0.294749981220778,0.344466845523078,1
"167","Cytosolic DNA-sensing pathway","04623",1,0.0915,0.310314592063111,0.358339469406211,1
"168","Legionellosis","05134",1,0.0915,0.310314592063111,0.358339469406211,1
"169","Aldosterone-regulated sodium reabsorption","04960",1,0.0945,0.317440189503591,0.364398797418323,1
"170","Huntington's disease","05016",0.88738486400115,0.108,0.320586292302954,0.365845533569253,1
"171","Chagas disease (American trypanosomiasis)","05142",1,0.098,0.325633204430533,0.369431822570313,1
"172","Systemic lupus erythematosus","05322",1,0.0995,0.32910596466435,0.371200913633046,1
"173","Olfactory transduction","04740",0.950324181477943,0.1525,0.424852190633324,0.476423843831589,1
"174","Long-term depression","04730",0.491676641229274,0.3015,0.431219669058105,0.480785148260186,1
"175","Type I diabetes mellitus","04940",0.384129012255851,0.441,0.470170016958557,0.5212170473712,1
"176","Dorso-ventral axis formation","04320",0.270584738589877,0.6465,0.479902895013898,0.526954332879598,1
"177","Tight junction","04530",1,0.176,0.481759745974141,0.526954332879598,1
"178","Bladder cancer","05219",1,0.177,0.48349418171427,0.526954332879598,1
"179","Phototransduction","04744",1,0.1975,0.51784829719159,0.561243405894795,1
"180","Leishmaniasis","05140",0.561111416451634,0.3755,0.538823167836326,0.580731636445818,1
"181","Allograft rejection","05330",0.348385270332305,0.643,0.559146014170729,0.59930567264708,1
"182","Carbohydrate digestion and absorption","04973",1,0.245,0.589591781767165,0.628465965180385,1
"183","Asthma","05310",0.294848836850774,0.868,0.60472288708682,0.641072350245044,1
"184","Autoimmune thyroid disease","05320",0.449865228361121,0.585,0.614491671855094,0.646939397505513,1
"185","Thyroid hormone synthesis","04918",1,0.265,0.616926745043917,0.646939397505513,1
"186","Proximal tubule bicarbonate reclamation","04964",1,0.2725,0.626781791179484,0.652981492843666,1
"187","Viral myocarditis","05416",0.485903142431295,0.565,0.629420304957554,0.652981492843666,1
"188","Sulfur relay system","04122",1,0.286,0.644004351894413,0.664557682274022,1
"189","Maturity onset diabetes of the young","04950",1,0.2985,0.65938212582562,0.676826097408308,1
"190","Vasopressin-regulated water reabsorption","04962",1,0.3065,0.6689477509852,0.683030861532256,1
"191","Cocaine addiction","05030",1,0.4815,0.833403816488715,0.846493928789585,1
"192","IL-17 signaling pathway","04657",1,0.612,0.912506073839524,0.922011345442019,1
"193","Malaria","05144",1,0.683,0.94340086645795,0.948288953848924,1
"194","Renin-angiotensin system","04614",1,0.981,0.999818345847855,0.999818345847855,1
