"","Names","ID","pl","pb","p","pFdr","pFWER"
"44","AMPK signaling pathway","04152",0.00603190261629208,5e-06,5.52424726851001e-07,2.43569084111578e-06,0.000107170397009094
"45","mTOR signaling pathway","04150",0.0063597872476774,5e-06,5.80770461014651e-07,2.50376598748539e-06,0.000112669469436842
"46","HIF-1 signaling pathway","04066",0.00669656243531256,5e-06,6.09796796915585e-07,2.55750333224623e-06,0.000118300578601624
"47","Wnt signaling pathway","04310",0.00681054355971584,5e-06,6.19601322760684e-07,2.55750333224623e-06,0.000120202656615573
"48","Thyroid hormone signaling pathway","04919",0.00723683222674365,5e-06,6.56186893321143e-07,2.65208869383962e-06,0.000127300257304302
"49","Th17 cell differentiation","04659",0.00891276852303498,5e-06,7.98866728581729e-07,3.16286010907868e-06,0.000154980145344855
"50","Choline metabolism in cancer","05231",0.00933332136069368,5e-06,8.34409988968642e-07,3.19195470181141e-06,0.000161875537859916
"51","Pathogenic Escherichia coli infection","05130",0.00938916129839812,5e-06,8.39122112331865e-07,3.19195470181141e-06,0.000162789689792382
"52","Endometrial cancer","05213",0.0111531624121937,5e-06,9.87172251725287e-07,3.68291186220588e-06,0.000191511416834706
"53","Salmonella infection","05132",0.0116838793370186,5e-06,1.0314305439066e-06,3.76038857506089e-06,0.00020009752551788
"54","ECM-receptor interaction","04512",0.0118673936680039,5e-06,1.04670609821282e-06,3.76038857506089e-06,0.000203060983053288
"55","Bladder cancer","05219",0.0123953290376777,5e-06,1.09057254609502e-06,3.84574760954741e-06,0.000211571073942434
"56","Phospholipase D signaling pathway","04072",0.0126309363272119,5e-06,1.11011271203431e-06,3.84574760954741e-06,0.000215361866134655
"57","Fluid shear stress and atherosclerosis","05418",0.013148198259431,5e-06,1.15293547421201e-06,3.92402599994965e-06,0.00022366948199713
"58","Longevity regulating pathway","04211",0.0135414502419944,5e-06,1.18542346666944e-06,3.93623168465341e-06,0.000229972152533871
"59","Apelin signaling pathway","04371",0.0136829762371188,5e-06,1.19710138863171e-06,3.93623168465341e-06,0.000232237669394551
"60","NOD-like receptor signaling pathway","04621",0.0155740188661861,5e-06,1.35246523002498e-06,4.37297091041409e-06,0.000262378254624846
"61","Hippo signaling pathway","04390",0.0185831588731682,5e-06,1.59736858651287e-06,5.08015583251634e-06,0.000309889505783497
"62","B cell receptor signaling pathway","04662",0.0206044445419083,5e-06,1.76047682390201e-06,5.50858877156436e-06,0.00034153250383699
"63","Viral myocarditis","05416",0.0213983904202864,5e-06,1.82426758667421e-06,5.61758590182217e-06,0.000353907911814796
"64","Thyroid cancer","05216",0.0272933920616014,5e-06,2.2936252163786e-06,6.95255143714762e-06,0.000444963291977448
"65","Th1 and Th2 cell differentiation","04658",0.0278044638843899,5e-06,2.33399446954712e-06,6.96607580141756e-06,0.000452794927092142
"66","FoxO signaling pathway","04068",0.0297909677709179,5e-06,2.4904687007993e-06,7.32046860537975e-06,0.000483150927955064
"67","Homologous recombination","03440",0.0312228611181016,5e-06,2.60284344993133e-06,7.41341453760235e-06,0.000504951629286679
"68","RNA transport","03013",0.0317673440405721,5e-06,2.64548737506328e-06,7.41341453760235e-06,0.000513224550762277
"69","Alzheimer's disease","05010",0.0317673440405721,5e-06,2.64548737506328e-06,7.41341453760235e-06,0.000513224550762277
"70","PI3K-Akt signaling pathway","04151",0.0321437910673749,5e-06,2.67494338985652e-06,7.41341453760235e-06,0.000518939017632164
"71","Chagas disease (American trypanosomiasis)","05142",0.0327605703666353,5e-06,2.7231572599973e-06,7.44073955548558e-06,0.000528292508439476
"72","Long-term depression","04730",0.036071303452229,5e-06,2.98099208787922e-06,7.92208856230915e-06,0.000578312465048568
"73","Colorectal cancer","05210",0.036071303452229,5e-06,2.98099208787922e-06,7.92208856230915e-06,0.000578312465048568
"74","Fanconi anemia pathway","03460",0.0439603001145767,5e-06,3.58947740993511e-06,9.28478156703215e-06,0.000696358617527411
"75","Legionellosis","05134",0.0439603001145767,5e-06,3.58947740993511e-06,9.28478156703215e-06,0.000696358617527411
"76","Progesterone-mediated oocyte maturation","04914",0.0449283355774382,5e-06,3.66362704148404e-06,9.35189007957768e-06,0.000710743646047904
"77","Hedgehog signaling pathway","04340",0.0459344580208039,5e-06,3.74058356098251e-06,9.42432741338449e-06,0.000725673210830606
"78","Toxoplasmosis","05145",0.0519828802297101,5e-06,4.20097397965675e-06,1.0448576308377e-05,0.00081498895205341
"79","Cell adhesion molecules (CAMs)","04514",0.0527295311395625,5e-06,4.25755431174801e-06,1.04552599554318e-05,0.000825965536479114
"80","Estrogen signaling pathway","04915",0.055717612371337,5e-06,4.48346578439445e-06,1.08724045271565e-05,0.000869792362172524
"81","SNARE interactions in vesicular transport","04130",0.0574899155161806,5e-06,4.61707788673855e-06,1.10581865435466e-05,0.000895713110027279
"82","Breast cancer","05224",0.0586801316382019,5e-06,4.70665318049113e-06,1.10602332771657e-05,0.000913090717015279
"83","Huntington's disease","05016",0.0590166237035992,5e-06,4.73195547425131e-06,1.10602332771657e-05,0.000917999362004754
"84","Phosphatidylinositol signaling system","04070",0.063242451930152,5e-06,5.04891439504637e-06,1.16605880076071e-05,0.000979489392638995
"85","IL-17 signaling pathway","04657",0.0664514276785992,5e-06,5.288655372831e-06,1.20705781450496e-05,0.00102599914232921
"86","Transcriptional misregulation in cancer","05202",0.0747474899597293,5e-06,5.90494417954175e-06,1.33204554747802e-05,0.0011455591708311
"87","Tuberculosis","05152",0.0817901663747306,5e-06,6.42448298448769e-06,1.43258586090875e-05,0.00124634969899061
"88","TGF-beta signaling pathway","04350",0.0834294936326115,5e-06,6.54497120724709e-06,1.43548414962859e-05,0.00126972441420593
"89","Adrenergic signaling in cardiomyocytes","04261",0.0839809829126623,5e-06,6.585468521492e-06,1.43548414962859e-05,0.00127758089316945
"90","Melanoma","05218",0.0898321995129738,5e-06,7.01404623485409e-06,1.51191663284633e-05,0.00136072496956169
"91","PPAR signaling pathway","03320",0.0974980873518197,5e-06,7.57267408691969e-06,1.61439425589277e-05,0.00146909877286242
"92","Prion diseases","05020",0.100462033276762,5e-06,7.78784095397555e-06,1.64092159144767e-05,0.00151084114507126
"93","Influenza A","05164",0.102294282097801,5e-06,7.9206330395521e-06,1.64092159144767e-05,0.00153660280967311
"94","Epithelial cell signaling in Helicobacter pylori infection","05120",0.102774031930238,5e-06,7.95537564172718e-06,1.64092159144767e-05,0.00154334287449507
"95","Circadian rhythm","04710",0.103880214755185,5e-06,8.0354407828623e-06,1.64092159144767e-05,0.00155887551187529
"96","Amoebiasis","05146",0.108641972890974,5e-06,8.379430485661e-06,1.69334324397733e-05,0.00162560951421823
"97","Staphylococcus aureus infection","05150",0.120691469787451,5e-06,9.24532291023721e-06,1.83535916088306e-05,0.00179359264458602
"98","Gap junction","04540",0.121055725467523,5e-06,9.27140194672886e-06,1.83535916088306e-05,0.0017986519776654
"99","mRNA surveillance pathway","03015",0.128111278456857,5e-06,9.77548541517434e-06,1.91560017226649e-05,0.00189644417054382
"100","Non-alcoholic fatty liver disease (NAFLD)","04932",0.137235383358215,5e-06,1.04244891604938e-05,2.0223508971358e-05,0.0020223508971358
"101","Adipocytokine signaling pathway","04920",0.142360813441871,5e-06,1.07877203105467e-05,2.0525702033483e-05,0.00209281774024606
"102","Pertussis","05133",0.143020302152278,5e-06,1.08343895252735e-05,2.0525702033483e-05,0.00210187156790306
"103","Leukocyte transendothelial migration","04670",0.146134115113988,5e-06,1.10545366243505e-05,2.0525702033483e-05,0.00214458010512399
"104","Hepatitis C","05160",0.148348529653428,5e-06,1.12108938270567e-05,2.0525702033483e-05,0.002174913402449
"105","Oocyte meiosis","04114",0.150342221948025,5e-06,1.13515246326405e-05,2.0525702033483e-05,0.00220219577873227
"106","Renin secretion","04924",0.150783856876447,5e-06,1.1382658672693e-05,2.0525702033483e-05,0.00220823578250243
"107","Complement and coagulation cascades","04610",0.151402978176434,5e-06,1.14262941262125e-05,2.0525702033483e-05,0.00221670106048523
"108","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",0.151408446603285,5e-06,1.14266794825575e-05,2.0525702033483e-05,0.00221677581961616
"109","Hepatitis B","05161",0.156871450491004,5e-06,1.18111662239399e-05,2.10217086921499e-05,0.00229136624744434
"110","Phagosome","04145",0.159390294863961,5e-06,1.19881202740202e-05,2.11426848469083e-05,0.00232569533315992
"111","Dopaminergic synapse","04728",0.161901629141568,5e-06,1.21643485757428e-05,2.1260212826073e-05,0.0023598836236941
"112","GnRH signaling pathway","04912",0.166249502059463,5e-06,1.24689938157106e-05,2.15980785736415e-05,0.00241898480024785
"113","Ras signaling pathway","04014",0.172379445494473,5e-06,1.28975419853471e-05,2.21117908190271e-05,0.00250212314515734
"114","NF-kappa B signaling pathway","04064",0.173754567776492,5e-06,1.29935265637582e-05,2.21117908190271e-05,0.00252074415336909
"115","Chemokine signaling pathway","04062",0.190002900892576,5e-06,1.41236647901653e-05,2.38260084286266e-05,0.00273999096929206
"116","Herpes simplex infection","05168",0.194666554360928,5e-06,1.44467304112264e-05,2.40234599844317e-05,0.00280266569977792
"117","Vascular smooth muscle contraction","04270",0.19526831655908,5e-06,1.44883753514356e-05,2.40234599844317e-05,0.00281074481817851
"118","Inflammatory bowel disease (IBD)","05321",0.224749120578159,5e-06,1.65177603731909e-05,2.71563179016867e-05,0.00320444551239903
"119","Regulation of lipolysis in adipocytes","04923",0.242800418143609,5e-06,1.77506385754089e-05,2.89380158288179e-05,0.00344362388362933
"120","Endocrine and other factor-regulated calcium reabsorption","04961",0.246162620499251,5e-06,1.7979515391642e-05,2.9066883216488e-05,0.00348802598597855
"121","Long-term potentiation","04720",0.259925482579665,5e-06,1.89140404006519e-05,3.03249903944336e-05,0.00366932383772646
"122","cGMP-PKG signaling pathway","04022",0.276852652490038,5e-06,2.00584487835201e-05,3.14401134890319e-05,0.0038913390640029
"123","Oxytocin signaling pathway","04921",0.278216839094723,5e-06,2.01504487286981e-05,3.14401134890319e-05,0.00390918705336743
"124","Leishmaniasis","05140",0.279341184666738,5e-06,2.02262487858826e-05,3.14401134890319e-05,0.00392389226446122
"125","Hypertrophic cardiomyopathy (HCM)","05410",0.281104904549945,5e-06,2.03451080179148e-05,3.14401134890319e-05,0.00394695095547546
"126","Glucagon signaling pathway","04922",0.282214661722344,5e-06,2.04198675238042e-05,3.14401134890319e-05,0.00396145429961802
"127","Inflammatory mediator regulation of TRP channels","04750",0.345106882335107,5e-06,2.46233307620758e-05,3.76135918727773e-05,0.00477692616784271
"128","Aldosterone-regulated sodium reabsorption","04960",0.357677793813001,5e-06,2.54562779665072e-05,3.85821712929874e-05,0.00493851792550239
"129","Malaria","05144",0.404824097949762,5e-06,2.85610997178453e-05,4.29523515136588e-05,0.00554085334526199
"130","Melanogenesis","04916",0.409641388841625,5e-06,2.88767394290566e-05,4.2999093143212e-05,0.00560208744923699
"131","Jak-STAT signaling pathway","04630",0.412065573627089,5e-06,2.90354701121689e-05,4.2999093143212e-05,0.00563288120176077
"132","Basal cell carcinoma","05217",0.42397274560743,5e-06,2.98141000006983e-05,4.38176924252688e-05,0.00578393540013548
"133","Cholinergic synapse","04725",0.458993223583329,5e-06,3.20946249030959e-05,4.68147160240646e-05,0.0062263572312006
"134","Natural killer cell mediated cytotoxicity","04650",0.49412157001978,5e-06,3.43687403016702e-05,4.97577284964479e-05,0.00666753561852402
"135","Parkinson's disease","05012",0.50749878287257,5e-06,3.52314120451288e-05,5.06288439759628e-05,0.00683489393675498
"136","Rheumatoid arthritis","05323",0.534830270142893,5e-06,3.69885365202658e-05,5.23779276272378e-05,0.00717577608493157
"137","Dilated cardiomyopathy","05414",0.534830270142893,5e-06,3.69885365202658e-05,5.23779276272378e-05,0.00717577608493157
"138","Synaptic vesicle cycle","04721",0.589771449169199,5e-06,4.0499879177364e-05,5.69346127565842e-05,0.00785697656040863
"139","Morphine addiction","05032",0.595512553574695,5e-06,4.08652786946305e-05,5.7034993286031e-05,0.00792786406675831
"140","Circadian entrainment","04713",0.629498967145419,5e-06,4.30228038428884e-05,5.96055317661048e-05,0.00834642394552035
"141","Thyroid hormone synthesis","04918",0.636055287715063,5e-06,4.34379406899785e-05,5.96055317661048e-05,0.00842696049385584
"142","Antigen processing and presentation","04612",0.639071216259331,5e-06,4.36287912927159e-05,5.96055317661048e-05,0.00846398551078687
"143","Retrograde endocannabinoid signaling","04723",0.660890347300757,5e-06,4.50074256783853e-05,6.1059025046201e-05,0.00873144058160674
"144","GABAergic synapse","04727",0.677217284849997,5e-06,4.60366748613824e-05,6.20216314104735e-05,0.00893111492310818
"145","Pancreatic secretion","04972",0.708321304444816,5e-06,4.79920624736843e-05,6.42100697923776e-05,0.00931046011989475
"146","Toll-like receptor signaling pathway","04620",0.735922453300444,5e-06,4.97215083515425e-05,6.60683056178031e-05,0.00964597262019925
"147","Amphetamine addiction","05031",0.801098901145555,5e-06,5.37851534149904e-05,7.09817670918921e-05,0.0104343197625081
"148","Allograft rejection","05330",0.819959609392619,5e-06,5.49560415592584e-05,7.14028197389127e-05,0.0106614720624961
"149","Aldosterone synthesis and secretion","04925",0.820093710790667,5e-06,5.49643588572336e-05,7.14028197389127e-05,0.0106630856183033
"150","African trypanosomiasis","05143",0.824028667150758,5e-06,5.52083657775098e-05,7.14028197389127e-05,0.0107104229608369
"151","Cocaine addiction","05030",0.835383259728691,5e-06,5.5911939728104e-05,7.16580855821829e-05,0.0108469163072522
"152","Gastric acid secretion","04971",0.842013434810987,5e-06,5.6322413185371e-05,7.16580855821829e-05,0.010926548157962
"153","Measles","05162",0.849917804157225,5e-06,5.68114309399548e-05,7.16580855821829e-05,0.0110214176023512
"154","Serotonergic synapse","04726",0.851078729172135,5e-06,5.68832225755472e-05,7.16580855821829e-05,0.0110353451796562
"155","Asthma","05310",0.860032667294611,5e-06,5.7436669130271e-05,7.18884762017585e-05,0.0111427138112726
"156","Insulin secretion","04911",0.873257238459837,5e-06,5.8253234046702e-05,7.20555546150485e-05,0.0113011274050602
"157","cAMP signaling pathway","04024",0.875674379973094,5e-06,5.84023742770614e-05,7.20555546150485e-05,0.0113300606097499
"158","RIG-I-like receptor signaling pathway","04622",0.880666737005259,5e-06,5.87103025702071e-05,7.20555546150485e-05,0.0113897986986202
"159","Salivary secretion","04970",0.886271592383796,5e-06,5.90558411535707e-05,7.20555546150485e-05,0.0114568331837927
"160","Glutamatergic synapse","04724",0.941259687415663,5e-06,6.24366205119733e-05,7.27834685577515e-05,0.0121127043793228
"161","Cytosolic DNA-sensing pathway","04623",0.975850956778727,5e-06,6.45550685277843e-05,7.27834685577515e-05,0.0125236832943901
"162","Calcium signaling pathway","04020",0.976386308325144,5e-06,6.45878059274634e-05,7.27834685577515e-05,0.0125300343499279
"163","Phototransduction","04744",0.988207877433869,5e-06,6.53103366942612e-05,7.27834685577515e-05,0.0126702053186867
"164","Carbohydrate digestion and absorption","04973",0.992631192010961,5e-06,6.55805061165286e-05,7.27834685577515e-05,0.0127226181866066
"165","Intestinal immune network for IgA production","04672",0.992734322704518,5e-06,6.55868040072504e-05,7.27834685577515e-05,0.0127238399774066
"166","Ovarian steroidogenesis","04913",0.998158173186836,5e-06,6.59179473822145e-05,7.27834685577515e-05,0.0127880817921496
"167","Maturity onset diabetes of the young","04950",0.998587375587389,5e-06,6.59441452555249e-05,7.27834685577515e-05,0.0127931641795718
"168","Cytokine-cytokine receptor interaction","04060",0.999052268820228,5e-06,6.59725206033115e-05,7.27834685577515e-05,0.0127986689970424
"169","Autoimmune thyroid disease","05320",0.99909529768013,5e-06,6.59751468696232e-05,7.27834685577515e-05,0.0127991784927069
"170","Alcoholism","05034",0.999255670147585,5e-06,6.59849351209857e-05,7.27834685577515e-05,0.0128010774134712
"171","Systemic lupus erythematosus","05322",0.999996584153525,5e-06,6.60301547572706e-05,7.27834685577515e-05,0.0128098500229105
"172","Chemical carcinogenesis","05204",0.999997146459686,5e-06,6.60301890750287e-05,7.27834685577515e-05,0.0128098566805556
"173","Taste transduction","04742",0.999999999986816,5e-06,6.60303632268463e-05,7.27834685577515e-05,0.0128098904660082
"174","Neuroactive ligand-receptor interaction","04080",0.999999999990059,5e-06,6.60303632270442e-05,7.27834685577515e-05,0.0128098904660466
"175","Olfactory transduction","04740",1,5e-06,6.60303632276509e-05,7.27834685577515e-05,0.0128098904661643
"176","MicroRNAs in cancer","05206",1,5e-06,6.60303632276509e-05,7.27834685577515e-05,0.0128098904661643
"177","Vasopressin-regulated water reabsorption","04962",0.142362755338627,5e-04,0.000750983417031749,0.000823111767820109,0.145690782904159
"178","Viral carcinogenesis","05203",0.00506926590278175,0.0175,0.000916406626799726,0.000998780256174982,0.177782885599147
"179","Type II diabetes mellitus","04930",0.178600299208102,5e-04,0.000921890754792908,0.000999144169999017,0.178846806429824
"180","Dorso-ventral axis formation","04320",0.178721792740317,0.001,0.00172103370737542,0.00185489188461573,0.333880539230831
"181","Tight junction","04530",0.0155740188661861,0.026,0.00356811765513664,0.00382439129887574,0.692214825096508
"182","Ribosome biogenesis in eukaryotes","03008",0.935833970756382,0.001,0.00746240791101994,0.00795443480625202,1
"183","Mineral absorption","04978",0.750006693184248,0.0015,0.00876378694349956,0.00929057195103233,1
"184","Peroxisome","04146",0.0945450822322584,0.021,0.014338720229498,0.0151179985028403,1
"185","Bile secretion","04976",0.966564155622526,0.0025,0.0169764238920461,0.0178023039732808,1
"186","Cardiac muscle contraction","04260",0.891723789549614,0.0035,0.0211281191833116,0.0220368554922713,1
"187","Vibrio cholerae infection","05110",0.33444680757836,0.0105,0.0233585688082508,0.0242329537369018,1
"188","Amyotrophic lateral sclerosis (ALS)","05014",0.146663617855172,0.0255,0.0246411900664421,0.0254276110260094,1
"189","Type I diabetes mellitus","04940",0.640224640198254,0.008,0.0321354350841142,0.0329855788694082,1
"190","Fat digestion and absorption","04975",0.993831583543304,0.02,0.0977574590884644,0.0998155108587479,1
"191","Renin-angiotensin system","04614",0.226074131557204,0.167,0.161462411973613,0.163998470800423,1
"192","Proximal tubule bicarbonate reclamation","04964",0.970108204459003,0.08,0.275982304090228,0.278857119757835,1
"193","Graft-versus-host disease","05332",0.596102310110721,0.2425,0.424137767585393,0.426335372598789,1
"194","Sulfur relay system","04122",0.78153240554775,0.3675,0.64552037069262,0.64552037069262,1
